failure,parser_version,source_document,status,document,reason,report_code,report_name,share_code,upload_info_id,section_name,section_text,evidence_location,extraction_status,effective_date,equity_max_pct,equity_min_pct,evidence,known_at,normalized_clause,normalization_version,clause_sha256,cluster_id,cluster_member_count
,16,163801_501729.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2020-11-18', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金产品资料概要2020年重大事项更新', 'share_code': '163801', 'source_document': '163801_501729.pdf', 'upload_info_id': '501729'}",,FA010080,中银中国精选混合型开放式证券投资基金产品资料概要2020年重大事项更新,163801,501729,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_501729.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2020-11-18,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_624146.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2021-08-17', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金产品资料概要更新', 'share_code': '163801', 'source_document': '163801_624146.pdf', 'upload_info_id': '624146'}",,FA010080,中银中国精选混合型开放式证券投资基金产品资料概要更新,163801,624146,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_624146.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2021-08-17,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_677674.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2021-12-29', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_677674.pdf', 'upload_info_id': '677674'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,677674,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_677674.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2021-12-29,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_677675.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2021-12-29', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_677675.pdf', 'upload_info_id': '677675'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,677675,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_677675.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2021-12-29,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_774223.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2022-08-17', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_774223.pdf', 'upload_info_id': '774223'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,774223,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_774223.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2022-08-17,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_774302.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2022-08-17', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_774302.pdf', 'upload_info_id': '774302'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,774302,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_774302.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2022-08-17,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_937226.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2023-07-24', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_937226.pdf', 'upload_info_id': '937226'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,937226,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_937226.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2023-07-24,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_937247.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2023-07-24', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_937247.pdf', 'upload_info_id': '937247'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,937247,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_937247.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2023-07-24,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_946229.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2023-08-17', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_946229.pdf', 'upload_info_id': '946229'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,946229,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_946229.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2023-08-17,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_946300.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2023-08-17', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_946300.pdf', 'upload_info_id': '946300'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,946300,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_946300.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2023-08-17,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1006815.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2023-12-07', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1006815.pdf', 'upload_info_id': '1006815'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,1006815,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1006815.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2023-12-07,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1006818.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2023-12-07', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1006818.pdf', 'upload_info_id': '1006818'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,1006818,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1006818.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2023-12-07,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1105625.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2024-06-26', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1105625.pdf', 'upload_info_id': '1105625'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,1105625,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1105625.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2024-06-26,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1105681.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2024-06-26', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1105681.pdf', 'upload_info_id': '1105681'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,1105681,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1105681.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2024-06-26,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1279428.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2025-04-24', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1279428.pdf', 'upload_info_id': '1279428'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,1279428,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1279428.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2025-04-24,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1279431.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2025-04-24', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1279431.pdf', 'upload_info_id': '1279431'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,1279431,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1279431.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2025-04-24,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1304703.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2025-06-26', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1304703.pdf', 'upload_info_id': '1304703'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,1304703,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1304703.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2025-06-26,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1304743.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2025-06-26', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1304743.pdf', 'upload_info_id': '1304743'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,1304743,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1304743.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2025-06-26,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1492208.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2026-05-20', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1492208.pdf', 'upload_info_id': '1492208'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）C）产品资料概要更新,163801,1492208,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1492208.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2026-05-20,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,16,163801_1492213.pdf,success,"{'effective_date': None, 'equity_max_pct': 100.0, 'equity_min_pct': 40.0, 'evidence': '本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%', 'known_at': '2026-05-20', 'report_code': 'FA010080', 'report_name': '中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新', 'share_code': '163801', 'source_document': '163801_1492213.pdf', 'upload_info_id': '1492213'}",,FA010080,中银中国精选混合型开放式证券投资基金（中银中国混合（LOF）A）产品资料概要更新,163801,1492213,investment_range,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,163801_1492213.pdf,success,,100.0,40.0,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,2026-05-20,本基金投资股票资产及存托凭证的比例不低于基金资产净值的40%,1,1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,n1-1bfcf4a918db093499fcbb2153a17438db6b95c55ea15b9304f968215ca23b4d,20
,15,163801_472715.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2004-11-15', 'report_code': 'FA020010', 'report_name': '中银国际中国精选混合型开放式证券投资基金基金合同', 'share_code': '163801', 'source_document': '163801_472715.pdf', 'upload_info_id': '472715'}",,FA020010,中银国际中国精选混合型开放式证券投资基金基金合同,163801,472715,investment_range,股票资产投资比例为40-95%,163801_472715.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2004-11-15,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_472233.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2005-08-17', 'report_code': 'FA010030', 'report_name': '中银国际中国精选混合型开放式证券投资基金更新招募说明书（2005年第1号）', 'share_code': '163801', 'source_document': '163801_472233.pdf', 'upload_info_id': '472233'}",,FA010030,中银国际中国精选混合型开放式证券投资基金更新招募说明书（2005年第1号）,163801,472233,investment_range,股票资产投资比例为40-95%,163801_472233.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2005-08-17,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_472230.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2005-09-05', 'report_code': 'FA020010', 'report_name': '中银中国精选混合型开放式证券投资基金基金合同', 'share_code': '163801', 'source_document': '163801_472230.pdf', 'upload_info_id': '472230'}",,FA020010,中银中国精选混合型开放式证券投资基金基金合同,163801,472230,investment_range,股票资产投资比例为40-95%,163801_472230.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2005-09-05,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_470827.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2007-08-17', 'report_code': 'FA010030', 'report_name': '中银国际中国精选混合型开放式证券投资基金更新招募说明书（2007年第2号）', 'share_code': '163801', 'source_document': '163801_470827.pdf', 'upload_info_id': '470827'}",,FA010030,中银国际中国精选混合型开放式证券投资基金更新招募说明书（2007年第2号）,163801,470827,investment_range,股票资产投资比例为40-95%,163801_470827.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2007-08-17,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_468481.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2008-02-19', 'report_code': 'FA010030', 'report_name': '中银国际中国精选混合型开放式证券投资基金更新招募说明书（2008年第1号）', 'share_code': '163801', 'source_document': '163801_468481.pdf', 'upload_info_id': '468481'}",,FA010030,中银国际中国精选混合型开放式证券投资基金更新招募说明书（2008年第1号）,163801,468481,investment_range,股票资产投资比例为40-95%,163801_468481.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2008-02-19,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_469731.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2008-08-19', 'report_code': 'FA010030', 'report_name': '中银中国精选混合型开放式证券投资基金招募说明书更新（2008年第2号）', 'share_code': '163801', 'source_document': '163801_469731.pdf', 'upload_info_id': '469731'}",,FA010030,中银中国精选混合型开放式证券投资基金招募说明书更新（2008年第2号）,163801,469731,investment_range,股票资产投资比例为40-95%,163801_469731.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2008-08-19,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_429154.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2009-02-19', 'report_code': 'FA010030', 'report_name': '中银中国精选混合型开放式证券投资基金更新招募说明书（2009年第1号）', 'share_code': '163801', 'source_document': '163801_429154.pdf', 'upload_info_id': '429154'}",,FA010030,中银中国精选混合型开放式证券投资基金更新招募说明书（2009年第1号）,163801,429154,investment_range,股票资产投资比例为40-95%,163801_429154.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2009-02-19,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_429155.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2009-08-18', 'report_code': 'FA010030', 'report_name': '中银中国精选混合型开放式证券投资基金更新招募说明书（2009年第2号）', 'share_code': '163801', 'source_document': '163801_429155.pdf', 'upload_info_id': '429155'}",,FA010030,中银中国精选混合型开放式证券投资基金更新招募说明书（2009年第2号）,163801,429155,investment_range,股票资产投资比例为40-95%,163801_429155.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2009-08-18,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_427180.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2010-02-12', 'report_code': 'FA010030', 'report_name': '中银中国精选混合型开放式证券投资基金更新招募说明书（2010年第1号）', 'share_code': '163801', 'source_document': '163801_427180.pdf', 'upload_info_id': '427180'}",,FA010030,中银中国精选混合型开放式证券投资基金更新招募说明书（2010年第1号）,163801,427180,investment_range,股票资产投资比例为40-95%,163801_427180.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2010-02-12,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
,15,163801_427181.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 40.0, 'evidence': '股票资产投资比例为40-95%', 'known_at': '2010-08-18', 'report_code': 'FA010030', 'report_name': '中银中国精选混合型开放式证券投资基金更新招募说明书（2010年第2号）', 'share_code': '163801', 'source_document': '163801_427181.pdf', 'upload_info_id': '427181'}",,FA010030,中银中国精选混合型开放式证券投资基金更新招募说明书（2010年第2号）,163801,427181,investment_range,股票资产投资比例为40-95%,163801_427181.pdf,success,,95.0,40.0,股票资产投资比例为40-95%,2010-08-18,股票资产投资比例为40-95%,1,29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,n1-29891af128b5690ac0b48ba0a7a634aff369b2d767d27716f86520cd4ca48071,34
