date,pe
2009-10-30,86.4
2009-11-02,78.08
2009-11-03,75.63
2009-11-04,77.59
2009-11-05,78.67
2009-11-06,75.8
2009-11-09,73.83
2009-11-10,71.51
2009-11-11,71.66
2009-11-12,72.57
2009-11-13,76.25
2009-11-16,75.77
2009-11-17,75.55
2009-11-18,77.3
2009-11-19,81.83
2009-11-20,81.11
2009-11-23,83.0
2009-11-24,76.76
2009-11-25,81.06
2009-11-26,80.92
2009-11-27,83.54
2009-11-30,84.23
2009-12-01,84.24
2009-12-02,89.59
2009-12-03,93.93
2009-12-04,85.2
2009-12-07,86.19
2009-12-08,87.59
2009-12-09,87.52
2009-12-10,85.89
2009-12-11,82.89
2009-12-14,82.68
2009-12-15,83.2
2009-12-16,81.34
2009-12-17,76.51
2009-12-18,77.21
2009-12-21,77.75
2009-12-22,74.19
2009-12-23,76.51
2009-12-24,77.7
2009-12-25,75.74
2009-12-28,75.9
2009-12-29,74.98
2009-12-30,76.19
2009-12-31,76.2
2010-01-04,76.55
2010-01-05,77.14
2010-01-06,75.86
2010-01-07,74.12
2010-01-08,72.86
2010-01-11,74.12
2010-01-12,75.9
2010-01-13,76.2
2010-01-14,79.0
2010-01-15,78.09
2010-01-18,78.18
2010-01-19,76.68
2010-01-20,73.32
2010-01-21,73.52
2010-01-22,69.76
2010-01-25,68.54
2010-01-26,68.47
2010-01-27,67.74
2010-01-28,68.25
2010-01-29,66.57
2010-02-01,64.21
2010-02-02,64.15
2010-02-03,63.84
2010-02-04,64.27
2010-02-05,64.21
2010-02-08,65.48
2010-02-09,65.68
2010-02-10,68.68
2010-02-11,69.6
2010-02-12,71.34
2010-02-22,70.73
2010-02-23,72.54
2010-02-24,75.12
2010-02-25,73.11
2010-02-26,72.13
2010-03-01,73.21
2010-03-02,74.68
2010-03-03,74.29
2010-03-04,72.24
2010-03-05,73.54
2010-03-08,74.58
2010-03-09,74.66
2010-03-10,72.91
2010-03-11,74.91
2010-03-12,74.68
2010-03-15,76.02
2010-03-16,75.49
2010-03-17,77.62
2010-03-18,77.77
2010-03-19,80.4
2010-03-22,82.63
2010-03-23,85.19
2010-03-24,86.58
2010-03-25,90.19
2010-03-26,87.9
2010-03-29,89.32
2010-03-30,91.57
2010-03-31,95.35
2010-04-01,94.7
2010-04-02,94.49
2010-04-06,99.07
2010-04-07,101.27
2010-04-08,97.85
2010-04-09,103.13
2010-04-12,105.99
2010-04-13,98.59
2010-04-14,98.22
2010-04-15,91.65
2010-04-16,94.68
2010-04-19,93.94
2010-04-20,90.13
2010-04-21,98.31
2010-04-22,100.08
2010-04-23,97.33
2010-04-26,95.43
2010-04-27,94.65
2010-04-28,89.46
2010-04-29,87.2
2010-04-30,87.18
2010-05-04,88.03
2010-05-05,90.48
2010-05-06,88.59
2010-05-07,85.45
2010-05-10,81.18
2010-05-11,78.48
2010-05-12,78.48
2010-05-13,79.16
2010-05-14,78.81
2010-05-17,75.7
2010-05-18,75.49
2010-05-19,79.02
2010-05-20,77.0
2010-05-21,81.09
2010-05-24,84.35
2010-05-25,83.53
2010-05-26,81.71
2010-05-27,85.45
2010-05-28,85.84
2010-05-31,82.99
2010-06-01,80.63
2010-06-02,82.37
2010-06-03,81.89
2010-06-04,84.09
2010-06-07,87.0
2010-06-08,86.51
2010-06-09,87.65
2010-06-10,91.79
2010-06-11,91.64
2010-06-17,85.9
2010-06-18,80.46
2010-06-21,83.35
2010-06-22,82.31
2010-06-23,83.39
2010-06-24,83.73
2010-06-25,80.39
2010-06-28,77.74
2010-06-29,71.35
2010-06-30,71.28
2010-07-01,68.46
2010-07-02,67.4
2010-07-05,66.41
2010-07-06,69.08
2010-07-07,70.44
2010-07-08,69.47
2010-07-09,71.84
2010-07-12,71.79
2010-07-13,71.08
2010-07-14,70.62
2010-07-15,68.8
2010-07-16,68.31
2010-07-19,69.47
2010-07-20,71.97
2010-07-21,72.44
2010-07-22,73.36
2010-07-23,73.65
2010-07-26,73.85
2010-07-27,73.95
2010-07-28,75.85
2010-07-29,75.24
2010-07-30,73.13
2010-08-02,75.46
2010-08-03,74.33
2010-08-04,74.11
2010-08-05,75.34
2010-08-06,78.04
2010-08-09,79.82
2010-08-10,77.08
2010-08-11,77.8
2010-08-12,76.21
2010-08-13,77.25
2010-08-16,78.33
2010-08-17,78.37
2010-08-18,78.14
2010-08-19,77.63
2010-08-20,74.85
2010-08-23,74.05
2010-08-24,75.37
2010-08-25,73.31
2010-08-26,73.61
2010-08-27,75.03
2010-08-30,76.98
2010-08-31,76.77
2010-09-01,74.78
2010-09-02,76.54
2010-09-03,78.32
2010-09-06,76.35
2010-09-07,77.36
2010-09-08,77.11
2010-09-09,76.67
2010-09-10,77.3
2010-09-13,77.62
2010-09-14,76.28
2010-09-15,73.66
2010-09-16,73.04
2010-09-17,72.7
2010-09-20,70.91
2010-09-21,69.45
2010-09-27,70.72
2010-09-28,71.73
2010-09-29,70.35
2010-09-30,71.44
2010-10-08,73.04
2010-10-11,71.94
2010-10-12,72.5
2010-10-13,73.44
2010-10-14,73.37
2010-10-15,72.16
2010-10-18,69.12
2010-10-19,73.67
2010-10-20,74.38
2010-10-21,73.71
2010-10-22,75.39
2010-10-25,74.84
2010-10-26,71.91
2010-10-27,70.89
2010-10-28,72.15
2010-10-29,73.66
2010-11-01,76.27
2010-11-02,73.97
2010-11-03,71.17
2010-11-04,72.51
2010-11-05,74.03
2010-11-08,76.63
2010-11-09,77.33
2010-11-10,80.06
2010-11-11,79.82
2010-11-12,77.22
2010-11-15,82.57
2010-11-16,80.59
2010-11-17,76.48
2010-11-18,77.84
2010-11-19,81.47
2010-11-22,82.7
2010-11-23,83.58
2010-11-24,85.42
2010-11-25,83.94
2010-11-26,84.36
2010-11-29,85.65
2010-11-30,82.59
2010-12-01,82.18
2010-12-02,82.07
2010-12-03,80.88
2010-12-06,79.27
2010-12-07,81.44
2010-12-08,81.28
2010-12-09,80.49
2010-12-10,82.02
2010-12-13,84.86
2010-12-14,85.57
2010-12-15,85.22
2010-12-16,85.95
2010-12-17,86.41
2010-12-20,84.53
2010-12-21,84.72
2010-12-22,83.63
2010-12-23,82.14
2010-12-24,79.7
2010-12-27,77.1
2010-12-28,75.86
2010-12-29,76.79
2010-12-30,77.08
2010-12-31,78.44
2011-01-04,79.82
2011-01-05,79.22
2011-01-06,77.85
2011-01-07,77.62
2011-01-10,75.23
2011-01-11,74.2
2011-01-12,74.65
2011-01-13,75.26
2011-01-14,73.39
2011-01-17,71.1
2011-01-18,70.93
2011-01-19,72.14
2011-01-20,69.95
2011-01-21,69.77
2011-01-24,67.31
2011-01-25,66.31
2011-01-26,67.12
2011-01-27,68.36
2011-01-28,68.62
2011-01-31,69.31
2011-02-01,69.27
2011-02-09,68.23
2011-02-10,70.98
2011-02-11,71.93
2011-02-14,72.3
2011-02-15,71.75
2011-02-16,73.03
2011-02-17,73.45
2011-02-18,72.73
2011-02-21,73.78
2011-02-22,71.03
2011-02-23,72.61
2011-02-24,71.14
2011-02-25,69.37
2011-02-28,67.87
2011-03-01,67.53
2011-03-02,66.88
2011-03-03,65.64
2011-03-04,66.1
2011-03-07,66.57
2011-03-08,67.17
2011-03-09,67.23
2011-03-10,67.89
2011-03-11,68.57
2011-03-14,68.55
2011-03-15,67.72
2011-03-16,67.87
2011-03-17,66.57
2011-03-18,66.98
2011-03-21,66.63
2011-03-22,66.24
2011-03-23,66.4
2011-03-24,66.12
2011-03-25,65.9
2011-03-28,64.76
2011-03-29,62.91
2011-03-30,61.99
2011-03-31,62.26
2011-04-01,62.39
2011-04-06,61.4
2011-04-07,61.85
2011-04-08,62.87
2011-04-11,61.79
2011-04-12,61.74
2011-04-13,62.93
2011-04-14,62.68
2011-04-15,62.11
2011-04-18,60.53
2011-04-19,59.69
2011-04-20,60.41
2011-04-21,60.27
2011-04-22,59.91
2011-04-25,58.12
2011-04-26,56.7
2011-04-27,54.52
2011-04-28,52.25
2011-04-29,52.85
2011-05-03,53.25
2011-05-04,52.15
2011-05-05,52.82
2011-05-06,52.94
2011-05-09,53.45
2011-05-10,53.47
2011-05-11,53.61
2011-05-12,52.69
2011-05-13,52.65
2011-05-16,52.74
2011-05-17,52.16
2011-05-18,51.97
2011-05-19,51.56
2011-05-20,51.06
2011-05-23,49.25
2011-05-24,51.02
2011-05-25,49.54
2011-05-26,48.59
2011-05-27,47.92
2011-05-30,48.2
2011-05-31,48.78
2011-06-01,49.0
2011-06-02,48.14
2011-06-03,48.9
2011-06-07,48.99
2011-06-08,48.61
2011-06-09,47.84
2011-06-10,47.46
2011-06-13,47.79
2011-06-14,48.33
2011-06-15,47.48
2011-06-16,46.65
2011-06-17,46.24
2011-06-20,45.69
2011-06-21,45.97
2011-06-22,45.71
2011-06-23,47.12
2011-06-24,48.04
2011-06-27,48.7
2011-06-28,48.72
2011-06-29,48.19
2011-06-30,48.81
2011-07-01,49.21
2011-07-04,50.28
2011-07-05,50.36
2011-07-06,51.22
2011-07-07,51.61
2011-07-08,51.3
2011-07-11,51.63
2011-07-12,51.06
2011-07-13,52.08
2011-07-14,53.29
2011-07-15,54.28
2011-07-18,53.89
2011-07-19,52.93
2011-07-20,53.16
2011-07-21,52.49
2011-07-22,52.55
2011-07-25,50.76
2011-07-26,51.23
2011-07-27,52.75
2011-07-28,52.43
2011-07-29,51.44
2011-08-01,52.66
2011-08-02,53.11
2011-08-03,53.97
2011-08-04,53.6
2011-08-05,52.9
2011-08-08,50.77
2011-08-09,50.21
2011-08-10,51.0
2011-08-11,52.18
2011-08-12,52.52
2011-08-15,53.09
2011-08-16,52.98
2011-08-17,53.0
2011-08-18,52.01
2011-08-19,51.94
2011-08-22,52.0
2011-08-23,53.64
2011-08-24,53.52
2011-08-25,53.6
2011-08-26,53.89
2011-08-29,53.88
2011-08-30,52.88
2011-08-31,52.29
2011-09-01,51.89
2011-09-02,51.61
2011-09-05,50.36
2011-09-06,49.86
2011-09-07,51.14
2011-09-08,50.55
2011-09-09,49.86
2011-09-13,48.73
2011-09-14,49.54
2011-09-15,49.66
2011-09-16,49.69
2011-09-19,48.37
2011-09-20,48.31
2011-09-21,49.62
2011-09-22,47.95
2011-09-23,47.27
2011-09-26,46.62
2011-09-27,46.74
2011-09-28,45.85
2011-09-29,44.64
2011-09-30,44.7
2011-10-10,44.62
2011-10-11,44.48
2011-10-12,46.3
2011-10-13,47.33
2011-10-14,47.07
2011-10-17,47.2
2011-10-18,45.59
2011-10-19,45.32
2011-10-20,43.61
2011-10-21,42.38
2011-10-24,43.48
2011-10-25,44.42
2011-10-26,45.57
2011-10-27,45.75
2011-10-28,47.23
2011-10-31,48.45
2011-11-01,48.21
2011-11-02,49.52
2011-11-03,48.97
2011-11-04,48.9
2011-11-07,48.89
2011-11-08,48.13
2011-11-09,49.86
2011-11-10,49.75
2011-11-11,49.58
2011-11-14,51.05
2011-11-15,51.48
2011-11-16,50.19
2011-11-17,50.84
2011-11-18,49.28
2011-11-21,48.6
2011-11-22,48.97
2011-11-23,48.85
2011-11-24,49.13
2011-11-25,49.08
2011-11-28,49.23
2011-11-29,49.79
2011-11-30,47.45
2011-12-01,48.31
2011-12-02,46.97
2011-12-05,44.82
2011-12-06,45.38
2011-12-07,45.79
2011-12-08,46.35
2011-12-09,45.76
2011-12-12,45.07
2011-12-13,44.25
2011-12-14,43.14
2011-12-15,42.77
2011-12-16,44.78
2011-12-19,45.7
2011-12-20,44.81
2011-12-21,43.76
2011-12-22,43.84
2011-12-23,43.98
2011-12-26,43.25
2011-12-27,41.56
2011-12-28,41.05
2011-12-29,40.97
2011-12-30,41.74
2012-01-04,40.31
2012-01-05,38.28
2012-01-06,38.46
2012-01-09,39.84
2012-01-10,41.09
2012-01-11,41.33
2012-01-12,40.7
2012-01-13,38.18
2012-01-16,36.21
2012-01-17,37.75
2012-01-18,35.2
2012-01-19,35.39
2012-01-20,36.14
2012-01-30,36.7
2012-01-31,36.65
2012-02-01,36.58
2012-02-02,37.34
2012-02-03,38.2
2012-02-06,38.48
2012-02-07,37.89
2012-02-08,38.82
2012-02-09,38.91
2012-02-10,38.9
2012-02-13,39.89
2012-02-14,39.61
2012-02-15,40.42
2012-02-16,40.35
2012-02-17,40.33
2012-02-20,40.58
2012-02-21,41.62
2012-02-22,42.73
2012-02-23,42.48
2012-02-24,42.74
2012-02-27,42.8
2012-02-28,40.26
2012-02-29,38.36
2012-03-01,38.76
2012-03-02,39.59
2012-03-05,39.82
2012-03-06,39.45
2012-03-07,39.16
2012-03-08,39.71
2012-03-09,40.7
2012-03-12,41.28
2012-03-13,41.5
2012-03-14,39.53
2012-03-15,39.29
2012-03-16,39.9
2012-03-19,40.65
2012-03-20,39.35
2012-03-21,39.11
2012-03-22,39.2
2012-03-23,38.57
2012-03-26,38.6
2012-03-27,38.53
2012-03-28,36.98
2012-03-29,35.96
2012-03-30,35.85
2012-04-05,36.79
2012-04-06,37.07
2012-04-09,36.41
2012-04-10,36.99
2012-04-11,37.11
2012-04-12,37.89
2012-04-13,38.22
2012-04-16,37.31
2012-04-17,36.91
2012-04-18,37.57
2012-04-19,37.67
2012-04-20,37.84
2012-04-23,35.8
2012-04-24,35.25
2012-04-25,35.01
2012-04-26,34.82
2012-04-27,35.31
2012-05-02,35.81
2012-05-03,36.19
2012-05-04,37.13
2012-05-07,38.55
2012-05-08,38.44
2012-05-09,37.99
2012-05-10,38.42
2012-05-11,38.25
2012-05-14,38.26
2012-05-15,38.1
2012-05-16,37.6
2012-05-17,37.87
2012-05-18,37.38
2012-05-21,37.14
2012-05-22,37.77
2012-05-23,37.68
2012-05-24,37.56
2012-05-25,36.97
2012-05-28,37.06
2012-05-29,37.79
2012-05-30,38.18
2012-05-31,38.53
2012-06-01,38.59
2012-06-04,37.86
2012-06-05,37.74
2012-06-06,37.69
2012-06-07,37.57
2012-06-08,38.03
2012-06-11,39.3
2012-06-12,39.31
2012-06-13,39.82
2012-06-14,39.45
2012-06-15,39.58
2012-06-18,40.33
2012-06-19,40.04
2012-06-20,40.22
2012-06-21,39.69
2012-06-25,38.85
2012-06-26,38.43
2012-06-27,38.64
2012-06-28,38.46
2012-06-29,39.26
2012-07-02,40.19
2012-07-03,40.46
2012-07-04,40.2
2012-07-05,39.57
2012-07-06,40.15
2012-07-09,39.27
2012-07-10,38.67
2012-07-11,38.95
2012-07-12,39.76
2012-07-13,39.29
2012-07-16,37.39
2012-07-17,37.73
2012-07-18,37.84
2012-07-19,38.21
2012-07-20,38.03
2012-07-23,37.97
2012-07-24,38.0
2012-07-25,38.0
2012-07-26,37.69
2012-07-27,37.42
2012-07-30,35.99
2012-07-31,34.95
2012-08-01,35.77
2012-08-02,35.71
2012-08-03,36.96
2012-08-06,38.2
2012-08-07,38.41
2012-08-08,38.01
2012-08-09,38.64
2012-08-10,38.58
2012-08-13,37.81
2012-08-14,38.33
2012-08-15,37.85
2012-08-16,37.25
2012-08-17,37.01
2012-08-20,37.54
2012-08-21,38.62
2012-08-22,38.56
2012-08-23,38.78
2012-08-24,37.64
2012-08-27,37.17
2012-08-28,37.62
2012-08-29,37.52
2012-08-30,36.1
2012-08-31,36.27
2012-09-03,37.29
2012-09-04,37.24
2012-09-05,37.51
2012-09-06,38.13
2012-09-07,39.31
2012-09-10,39.46
2012-09-11,39.29
2012-09-12,39.35
2012-09-13,38.6
2012-09-14,38.36
2012-09-17,37.26
2012-09-18,37.32
2012-09-19,37.54
2012-09-20,36.31
2012-09-21,35.39
2012-09-24,35.35
2012-09-25,34.93
2012-09-26,33.8
2012-09-27,34.66
2012-09-28,35.4
2012-10-08,35.56
2012-10-09,36.73
2012-10-10,37.14
2012-10-11,36.48
2012-10-12,36.38
2012-10-15,36.09
2012-10-16,36.37
2012-10-17,36.6
2012-10-18,37.24
2012-10-19,37.02
2012-10-22,37.27
2012-10-23,36.04
2012-10-24,35.56
2012-10-25,34.84
2012-10-26,33.79
2012-10-29,33.95
2012-10-30,34.05
2012-10-31,34.2
2012-11-01,34.69
2012-11-02,34.67
2012-11-05,34.04
2012-11-06,33.92
2012-11-07,33.85
2012-11-08,33.18
2012-11-09,32.91
2012-11-12,33.19
2012-11-13,32.84
2012-11-14,32.81
2012-11-15,32.48
2012-11-16,32.42
2012-11-19,32.44
2012-11-20,32.4
2012-11-21,32.57
2012-11-22,32.1
2012-11-23,31.99
2012-11-26,31.29
2012-11-27,30.03
2012-11-28,29.61
2012-11-29,29.39
2012-11-30,29.61
2012-12-03,28.88
2012-12-04,29.32
2012-12-05,30.6
2012-12-06,30.56
2012-12-07,31.17
2012-12-10,31.56
2012-12-11,31.28
2012-12-12,31.32
2012-12-13,31.04
2012-12-14,32.27
2012-12-17,31.99
2012-12-18,31.78
2012-12-19,32.21
2012-12-20,32.48
2012-12-21,33.07
2012-12-24,33.66
2012-12-25,34.47
2012-12-26,35.38
2012-12-27,34.92
2012-12-28,35.46
2012-12-31,35.72
2013-01-04,35.37
2013-01-07,35.98
2013-01-08,36.59
2013-01-09,36.51
2013-01-10,36.93
2013-01-11,36.65
2013-01-14,38.02
2013-01-15,38.94
2013-01-16,38.64
2013-01-17,38.34
2013-01-18,39.34
2013-01-21,39.71
2013-01-22,38.69
2013-01-23,38.94
2013-01-24,37.81
2013-01-25,38.13
2013-01-28,39.22
2013-01-29,39.65
2013-01-30,39.38
2013-01-31,39.16
2013-02-01,39.64
2013-02-04,39.13
2013-02-05,39.52
2013-02-06,40.01
2013-02-07,40.88
2013-02-08,41.84
2013-02-18,42.6
2013-02-19,41.77
2013-02-20,43.12
2013-02-21,42.32
2013-02-22,42.35
2013-02-25,43.17
2013-02-26,42.92
2013-02-27,41.85
2013-02-28,40.28
2013-03-01,41.54
2013-03-04,40.45
2013-03-05,41.49
2013-03-06,42.28
2013-03-07,41.15
2013-03-08,40.53
2013-03-11,40.68
2013-03-12,39.38
2013-03-13,39.16
2013-03-14,39.52
2013-03-15,40.13
2013-03-18,40.21
2013-03-19,39.82
2013-03-20,41.01
2013-03-21,41.92
2013-03-22,41.91
2013-03-25,41.85
2013-03-26,41.53
2013-03-27,41.75
2013-03-28,41.25
2013-03-29,41.3
2013-04-01,41.97
2013-04-02,40.48
2013-04-03,39.97
2013-04-08,41.04
2013-04-09,41.53
2013-04-10,41.06
2013-04-11,40.92
2013-04-12,40.89
2013-04-15,40.39
2013-04-16,40.81
2013-04-17,42.0
2013-04-18,42.38
2013-04-19,41.88
2013-04-22,43.31
2013-04-23,41.77
2013-04-24,43.81
2013-04-25,42.5
2013-04-26,41.65
2013-05-02,42.91
2013-05-03,44.27
2013-05-06,45.03
2013-05-07,45.09
2013-05-08,46.57
2013-05-09,47.34
2013-05-10,46.51
2013-05-13,46.85
2013-05-14,45.67
2013-05-15,47.82
2013-05-16,47.68
2013-05-17,48.53
2013-05-20,50.19
2013-05-21,51.41
2013-05-22,49.5
2013-05-23,49.52
2013-05-24,51.08
2013-05-27,51.82
2013-05-28,50.3
2013-05-29,50.29
2013-05-30,50.65
2013-05-31,50.49
2013-06-03,49.54
2013-06-04,48.25
2013-06-05,48.73
2013-06-06,48.45
2013-06-07,49.22
2013-06-13,49.43
2013-06-14,51.55
2013-06-17,52.08
2013-06-18,52.29
2013-06-19,51.97
2013-06-20,50.1
2013-06-21,49.96
2013-06-24,47.26
2013-06-25,48.24
2013-06-26,51.21
2013-06-27,50.12
2013-06-28,49.53
2013-07-01,52.04
2013-07-02,53.47
2013-07-03,54.84
2013-07-04,53.8
2013-07-05,52.01
2013-07-08,50.78
2013-07-09,51.93
2013-07-10,52.69
2013-07-11,53.28
2013-07-12,54.4
2013-07-15,56.55
2013-07-16,56.64
2013-07-17,56.03
2013-07-18,55.78
2013-07-19,55.08
2013-07-22,57.09
2013-07-23,58.21
2013-07-24,59.44
2013-07-25,56.33
2013-07-26,56.6
2013-07-29,55.33
2013-07-30,54.19
2013-07-31,54.56
2013-08-01,57.4
2013-08-02,56.61
2013-08-05,57.0
2013-08-06,57.27
2013-08-07,55.43
2013-08-08,55.32
2013-08-09,54.72
2013-08-12,54.28
2013-08-13,54.9
2013-08-14,55.16
2013-08-15,53.27
2013-08-16,51.28
2013-08-19,52.95
2013-08-20,53.17
2013-08-21,53.49
2013-08-22,54.05
2013-08-23,55.43
2013-08-26,56.33
2013-08-27,57.19
2013-08-28,56.05
2013-08-29,56.12
2013-08-30,54.23
2013-09-02,55.31
2013-09-03,56.54
2013-09-04,56.83
2013-09-05,58.65
2013-09-06,59.78
2013-09-09,59.41
2013-09-10,58.82
2013-09-11,56.55
2013-09-12,56.67
2013-09-13,58.47
2013-09-16,59.84
2013-09-17,59.64
2013-09-18,60.92
2013-09-23,62.8
2013-09-24,62.96
2013-09-25,63.12
2013-09-26,62.19
2013-09-27,63.45
2013-09-30,66.08
2013-10-08,66.97
2013-10-09,68.47
2013-10-10,66.1
2013-10-11,65.98
2013-10-14,66.69
2013-10-15,66.65
2013-10-16,63.7
2013-10-17,62.98
2013-10-18,64.59
2013-10-21,67.13
2013-10-22,64.09
2013-10-23,61.82
2013-10-24,60.15
2013-10-25,57.43
2013-10-28,57.61
2013-10-29,57.22
2013-10-30,57.66
2013-10-31,55.63
2013-11-01,54.58
2013-11-04,54.4
2013-11-05,56.44
2013-11-06,55.42
2013-11-07,54.81
2013-11-08,54.53
2013-11-11,54.36
2013-11-12,55.17
2013-11-13,54.57
2013-11-14,56.49
2013-11-15,57.34
2013-11-18,58.24
2013-11-19,58.65
2013-11-20,58.65
2013-11-21,58.78
2013-11-22,58.85
2013-11-25,58.71
2013-11-26,58.43
2013-11-27,60.47
2013-11-28,60.85
2013-11-29,62.35
2013-12-02,56.99
2013-12-03,56.49
2013-12-04,55.33
2013-12-05,53.18
2013-12-06,53.47
2013-12-09,55.38
2013-12-10,54.83
2013-12-11,55.66
2013-12-12,57.68
2013-12-13,57.53
2013-12-16,57.76
2013-12-17,56.69
2013-12-18,56.0
2013-12-19,56.12
2013-12-20,56.14
2013-12-23,55.54
2013-12-24,56.34
2013-12-25,57.8
2013-12-26,56.89
2013-12-27,57.97
2013-12-30,58.65
2013-12-31,58.6
2014-01-02,59.92
2014-01-03,60.89
2014-01-06,59.27
2014-01-07,60.69
2014-01-08,63.45
2014-01-09,62.52
2014-01-10,61.6
2014-01-13,62.15
2014-01-14,63.68
2014-01-15,64.5
2014-01-16,63.21
2014-01-17,63.51
2014-01-20,62.51
2014-01-21,64.44
2014-01-22,65.37
2014-01-23,67.02
2014-01-24,68.48
2014-01-27,68.25
2014-01-28,68.03
2014-01-29,69.28
2014-01-30,68.85
2014-02-07,70.38
2014-02-10,70.99
2014-02-11,69.69
2014-02-12,69.96
2014-02-13,66.94
2014-02-14,68.28
2014-02-17,70.09
2014-02-18,69.22
2014-02-19,69.02
2014-02-20,68.01
2014-02-21,68.5
2014-02-24,69.35
2014-02-25,66.09
2014-02-26,65.43
2014-02-27,61.41
2014-02-28,59.61
2014-03-03,60.78
2014-03-04,60.3
2014-03-05,60.48
2014-03-06,60.35
2014-03-07,60.15
2014-03-10,58.15
2014-03-11,57.65
2014-03-12,58.02
2014-03-13,59.5
2014-03-14,59.63
2014-03-17,61.35
2014-03-18,61.37
2014-03-19,60.41
2014-03-20,58.41
2014-03-21,58.5
2014-03-24,57.65
2014-03-25,57.27
2014-03-26,58.24
2014-03-27,55.95
2014-03-28,54.47
2014-03-31,54.47
2014-04-01,55.67
2014-04-02,54.62
2014-04-03,54.56
2014-04-04,55.48
2014-04-08,55.62
2014-04-09,56.47
2014-04-10,56.98
2014-04-11,56.32
2014-04-14,56.68
2014-04-15,56.53
2014-04-16,56.12
2014-04-17,56.5
2014-04-18,56.77
2014-04-21,55.96
2014-04-22,54.85
2014-04-23,53.88
2014-04-24,52.82
2014-04-25,50.85
2014-04-28,48.94
2014-04-29,49.25
2014-04-30,49.99
2014-05-05,50.83
2014-05-06,51.35
2014-05-07,50.23
2014-05-08,49.95
2014-05-09,49.12
2014-05-12,49.84
2014-05-13,49.78
2014-05-14,50.17
2014-05-15,49.18
2014-05-16,47.94
2014-05-19,48.15
2014-05-20,48.82
2014-05-21,49.29
2014-05-22,49.75
2014-05-23,51.01
2014-05-26,51.95
2014-05-27,51.36
2014-05-28,52.73
2014-05-29,51.52
2014-05-30,51.64
2014-06-03,51.78
2014-06-04,51.91
2014-06-05,53.49
2014-06-06,53.2
2014-06-09,52.11
2014-06-10,53.24
2014-06-11,54.12
2014-06-12,53.91
2014-06-13,54.5
2014-06-16,55.02
2014-06-17,54.69
2014-06-18,54.1
2014-06-19,52.23
2014-06-20,52.7
2014-06-23,53.92
2014-06-24,54.19
2014-06-25,53.85
2014-06-26,55.02
2014-06-27,55.1
2014-06-30,55.72
2014-07-01,56.05
2014-07-02,56.15
2014-07-03,55.92
2014-07-04,55.57
2014-07-07,54.58
2014-07-08,55.3
2014-07-09,54.12
2014-07-10,53.17
2014-07-11,52.97
2014-07-14,53.21
2014-07-15,52.17
2014-07-16,51.29
2014-07-17,50.86
2014-07-18,50.49
2014-07-21,50.49
2014-07-22,51.39
2014-07-23,50.0
2014-07-24,49.1
2014-07-25,49.72
2014-07-28,50.88
2014-07-29,51.21
2014-07-30,51.05
2014-07-31,49.73
2014-08-01,48.78
2014-08-04,49.02
2014-08-05,50.28
2014-08-06,50.39
2014-08-07,50.33
2014-08-08,49.81
2014-08-11,50.5
2014-08-12,50.25
2014-08-13,49.69
2014-08-14,49.47
2014-08-15,49.77
2014-08-18,51.15
2014-08-19,51.32
2014-08-20,50.91
2014-08-21,51.9
2014-08-22,53.26
2014-08-25,52.37
2014-08-26,50.71
2014-08-27,51.0
2014-08-28,50.45
2014-08-29,50.99
2014-09-01,51.98
2014-09-02,52.46
2014-09-03,52.98
2014-09-04,53.64
2014-09-05,53.37
2014-09-09,53.6
2014-09-10,53.93
2014-09-11,54.22
2014-09-12,54.5
2014-09-15,54.43
2014-09-16,52.59
2014-09-17,52.76
2014-09-18,53.17
2014-09-19,53.36
2014-09-22,52.69
2014-09-23,53.21
2014-09-24,53.76
2014-09-25,53.51
2014-09-26,53.73
2014-09-29,54.19
2014-09-30,54.63
2014-10-08,55.09
2014-10-09,55.27
2014-10-10,55.07
2014-10-13,54.71
2014-10-14,54.41
2014-10-15,54.62
2014-10-16,54.03
2014-10-17,53.46
2014-10-20,53.92
2014-10-21,53.55
2014-10-22,53.02
2014-10-23,51.75
2014-10-24,51.54
2014-10-27,51.5
2014-10-28,52.25
2014-10-29,52.44
2014-10-30,52.26
2014-10-31,52.78
2014-11-03,53.26
2014-11-04,52.85
2014-11-05,52.92
2014-11-06,53.64
2014-11-07,53.76
2014-11-10,53.49
2014-11-11,51.67
2014-11-12,52.27
2014-11-13,51.06
2014-11-14,50.91
2014-11-17,51.97
2014-11-18,52.51
2014-11-19,53.44
2014-11-20,53.04
2014-11-21,53.4
2014-11-24,53.39
2014-11-25,54.57
2014-11-26,54.79
2014-11-27,55.06
2014-11-28,55.25
2014-12-01,54.68
2014-12-02,54.78
2014-12-03,56.68
2014-12-04,57.23
2014-12-05,55.67
2014-12-08,55.65
2014-12-09,53.78
2014-12-10,56.32
2014-12-11,56.71
2014-12-12,57.83
2014-12-15,58.8
2014-12-16,58.52
2014-12-17,58.38
2014-12-18,57.78
2014-12-19,56.54
2014-12-22,54.3
2014-12-23,53.21
2014-12-24,53.82
2014-12-25,54.3
2014-12-26,54.64
2014-12-29,53.48
2014-12-30,51.7
2014-12-31,51.98
2015-01-05,51.95
2015-01-06,55.17
2015-01-07,54.47
2015-01-08,55.06
2015-01-09,55.36
2015-01-12,56.84
2015-01-13,57.44
2015-01-14,56.87
2015-01-15,57.02
2015-01-16,59.16
2015-01-19,58.82
2015-01-20,61.21
2015-01-21,62.06
2015-01-22,62.71
2015-01-23,60.5
