date,pe
2025-10-09,32.19
2025-10-10,31.83
2025-10-13,31.79
2025-10-14,31.21
2025-10-15,31.66
2025-10-16,31.31
2025-10-17,30.45
2025-10-20,30.6
2025-10-21,31.01
2025-10-22,30.88
2025-10-23,30.9
2025-10-24,31.29
2025-10-27,31.52
2025-10-28,31.4
2025-10-29,31.63
2025-10-30,31.09
2025-10-31,31.21
2025-11-03,31.3
2025-11-04,30.91
2025-11-05,31.03
2025-11-06,31.4
2025-11-07,31.35
2025-11-10,31.42
2025-11-11,31.31
2025-11-12,31.09
2025-11-13,31.46
2025-11-14,31.1
2025-11-17,31.09
2025-11-18,30.77
2025-11-19,30.54
2025-11-20,30.33
2025-11-21,29.28
2025-11-24,29.62
2025-11-25,29.97
2025-11-26,29.96
2025-11-27,29.96
2025-11-28,30.3
2025-12-01,30.53
2025-12-02,30.24
2025-12-03,30.06
2025-12-04,30.07
2025-12-05,30.42
2025-12-08,30.7
2025-12-09,30.54
2025-12-10,30.68
2025-12-11,30.3
2025-12-12,30.59
2025-12-15,30.36
2025-12-16,29.86
2025-12-17,30.28
2025-12-18,30.22
2025-12-19,30.5
2025-12-22,30.82
2025-12-23,30.81
2025-12-24,31.23
2025-12-25,31.5
2025-12-26,31.55
2025-12-29,31.55
2025-12-30,31.56
2025-12-31,31.57
2026-01-05,32.15
2026-01-06,32.58
2026-01-07,32.74
2026-01-08,32.98
2026-01-09,33.56
2026-01-12,34.24
2026-01-13,33.67
2026-01-14,33.84
2026-01-15,33.92
2026-01-16,34.01
2026-01-19,34.3
2026-01-20,34.03
2026-01-21,34.33
2026-01-22,34.52
2026-01-23,35.12
2026-01-26,34.75
2026-01-27,34.82
2026-01-28,34.98
2026-01-29,34.67
2026-01-30,34.45
2026-02-02,33.34
2026-02-03,34.26
2026-02-04,34.26
2026-02-05,33.66
2026-02-06,33.63
2026-02-09,34.33
2026-02-10,34.44
2026-02-11,34.47
2026-02-12,34.77
2026-02-13,34.32
2026-02-24,34.81
2026-02-25,35.32
2026-02-26,35.58
2026-02-27,35.8
2026-03-02,35.45
2026-03-03,34.18
2026-03-04,33.96
2026-03-05,34.23
2026-03-06,34.54
2026-03-09,34.28
2026-03-10,34.87
2026-03-11,34.98
2026-03-12,34.85
2026-03-13,34.38
2026-03-16,34.32
2026-03-17,33.53
2026-03-18,33.74
2026-03-19,32.91
2026-03-20,32.54
2026-03-23,30.98
2026-03-24,31.82
2026-03-25,32.75
2026-03-26,32.33
2026-03-27,32.69
2026-03-30,32.87
2026-03-31,32.62
2026-04-01,33.24
2026-04-02,32.85
2026-04-03,32.55
2026-04-07,32.83
2026-04-08,34.21
2026-04-09,34.11
2026-04-10,34.28
2026-04-13,34.31
2026-04-14,34.79
2026-04-15,34.6
2026-04-16,35.16
2026-04-17,35.2
2026-04-20,35.78
2026-04-21,36.01
2026-04-22,36.48
2026-04-23,36.32
2026-04-24,36.11
2026-04-27,36.5
2026-04-28,36.11
2026-04-29,36.42
2026-04-30,36.0
2026-05-06,36.83
2026-05-07,37.49
2026-05-08,37.61
2026-05-11,38.17
2026-05-12,38.05
2026-05-13,38.62
2026-05-14,37.88
2026-05-15,37.45
2026-05-18,37.57
2026-05-19,37.92
2026-05-20,37.97
2026-05-21,36.76
2026-05-22,37.6
2026-05-25,38.03
2026-05-26,37.63
2026-05-27,37.08
2026-05-28,37.55
2026-05-29,36.81
2026-06-01,36.43
2026-06-02,36.72
2026-06-03,36.98
2026-06-04,37.0
2026-06-05,36.62
2026-06-08,35.61
2026-06-09,36.68
2026-06-10,36.16
2026-06-11,36.06
2026-06-12,36.37
2026-06-15,36.15
2026-06-16,36.68
2026-06-17,36.88
2026-06-18,37.19
2026-06-22,37.54
2026-06-23,36.74
2026-06-24,37.17
2026-06-25,37.26
2026-06-26,36.29
2026-06-29,36.32
2026-06-30,37.1
2026-07-01,37.43
2026-07-02,36.44
2026-07-03,36.49
2026-07-06,35.85
2026-07-07,35.11
2026-07-08,34.31
2026-07-09,35.0
2026-07-10,34.57
2026-07-13,32.92
2026-07-14,33.56
2026-07-15,33.18
2026-07-16,32.41
2026-07-17,30.58
2026-07-20,29.73
2026-07-21,30.83
2026-07-22,30.4
2026-07-23,30.58
2026-07-24,29.78
2026-07-27,30.77
2026-07-28,29.66
2026-07-29,29.96
2026-07-30,29.19
2026-07-31,29.83
2026-08-03,29.81
2026-08-04,30.58
2026-08-05,31.44
2026-08-06,31.6
2026-08-07,32.2
