date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12,Sx_V0,Sx_V1,Sx_V2,Sx_V3,Sx_V4,Sx_V5,rk_V0,rk_V1,rk_V2,rk_V3,rk_V4,rk_V5
2021-06-30,580002,9.8,0.5599,0.4,0.35,0.25,0.7256,0.761,True,0.02154,0.581,1.53,-0.0216,0.0498,1.72,1.0,0.0,37.9,0.0,0.0106,-0.0995,9.815452499999997,9.075608270755108,9.815452499999997,9.815452499999997,17.558812499999995,16.818968270755107,0.1382488479262673,0.12903225806451613,0.1152073732718894,0.11059907834101383,0.14746543778801843,0.12442396313364056
2021-06-30,165522,9.0,0.5599,0.4,0.35,0.25,0.7086,0.75,True,0.03769,0.516,1.59,-0.0208,-0.0204,1.576,1.0,0.0,31.6,0.0,0.0071,-0.2538,8.969351999999999,6.281343836218824,8.969351999999999,8.969351999999999,18.29436,15.606351836218824,0.1336405529953917,0.08755760368663594,0.11059907834101383,0.10138248847926268,0.16129032258064516,0.10599078341013825
2021-06-30,000697,8.7,0.5599,0.4,0.35,0.25,0.7439,0.749,True,0.0524,0.581,1.841,-0.0296,0.1038,1.891,1.0,0.0,37.9,0.0,0.0211,-0.2359,8.681369812499998,8.02415487048821,8.681369812499998,8.681369812499998,14.811416812499997,14.15420187048821,0.12903225806451613,0.11059907834101383,0.10599078341013825,0.0967741935483871,0.1152073732718894,0.08294930875576037
2021-06-30,000311,8.3,0.5599,0.4,0.35,0.25,0.7215,0.735,True,0.01501,0.484,0.957,0.0082,0.0965,1.071,1.0,0.0,23.8,0.0,-0.0855,-0.1857,8.341666666666674,13.863874962483829,12.064304915514601,12.722785399279388,19.05166666666667,28.29651321133175,0.12442396313364056,0.2488479262672811,0.17050691244239632,0.20276497695852536,0.1935483870967742,0.39631336405529954
2021-06-30,560006,8.2,0.5599,0.4,0.35,0.25,0.7093,0.724,True,0.04729,0.29,1.089,0.0366,0.1121,0.953,1.0,0.0,1.9,30.0,-0.0459,-0.1875,8.141666666666673,9.92720132598756,19.413268049155153,18.546538292736457,19.58366666666667,32.64080270847604,0.11981566820276497,0.14285714285714285,0.39631336405529954,0.35944700460829493,0.21658986175115208,0.4838709677419355
2021-06-30,320007,8.2,0.5599,0.4,0.35,0.25,0.7398,0.678,True,0.12262,0.516,1.692,-0.0293,0.0324,1.726,1.0,0.0,31.6,0.0,-0.0276,-0.3042,8.140901999999999,5.700112155719533,8.140901999999999,8.140901999999999,15.224945999999997,12.784156155719531,0.1152073732718894,0.07373271889400922,0.0967741935483871,0.09216589861751152,0.11981566820276497,0.06912442396313365
2021-06-30,320011,7.9,0.5599,0.4,0.35,0.25,0.7337,0.739,True,0.02398,0.355,0.964,-0.0142,0.0697,0.921,1.0,0.0,22.7,0.0,0.0593,-0.1488,7.933333333333341,8.77628142654967,7.933333333333341,7.933333333333341,17.91133333333334,18.754281426549667,0.11059907834101383,0.1152073732718894,0.09216589861751152,0.08755760368663594,0.15668202764976957,0.15668202764976957
2021-06-30,000531,7.5,0.5599,0.4,0.35,0.25,0.7288,0.725,True,0.06431,0.484,0.901,-0.0067,0.1224,1.901,1.0,0.0,33.1,0.0,0.0574,-0.1299,7.539612500000001,11.200170743222163,8.460922263824886,7.539612500000001,14.211276500000004,18.79314450704705,0.10599078341013825,0.17511520737327188,0.10138248847926268,0.08294930875576037,0.10599078341013825,0.16589861751152074
2021-06-30,320016,7.5,0.5599,0.4,0.35,0.25,0.7306,0.78,True,0.00387,0.419,1.149,0.0181,0.054,0.841,1.0,0.0,0.0,30.0,-0.0037,-0.101,7.5,10.841180748477594,2.3545506912442393,7.069618169848589,17.664,15.859731439721834,0.10138248847926268,0.15668202764976957,0.06912442396313365,0.07834101382488479,0.15207373271889402,0.1152073732718894
2021-06-30,350002,6.8,0.5599,0.4,0.35,0.25,0.7173,0.755,True,0.02452,0.258,1.395,0.0527,0.0725,1.399,1.0,0.0,0.0,30.0,0.1477,0.1225,6.75375,6.948557919393333,15.996064948156683,12.381875,16.625030999999996,26.062153867550013,0.0967741935483871,0.0967741935483871,0.2857142857142857,0.1935483870967742,0.12903225806451613,0.3225806451612903
2021-06-30,110002,6.7,0.5599,0.4,0.35,0.25,0.7086,0.768,True,0.05722,0.419,1.428,0.0353,0.1086,1.422,1.0,0.0,0.0,30.0,0.0585,-0.1104,6.6675,8.79816387721085,15.471723790322581,15.259020737327193,16.876776000000003,27.811663667533434,0.08755760368663594,0.11981566820276497,0.271889400921659,0.2764976958525346,0.1382488479262673,0.3870967741935484
2021-06-30,112002,6.7,0.5599,0.4,0.35,0.25,0.709,0.769,True,0.05768,0.419,1.409,0.0379,0.1164,1.42,1.0,0.0,0.0,30.0,0.079,-0.0912,6.675,8.81330452975341,17.5398185483871,16.39674127715603,16.87440000000001,29.877523078140516,0.09216589861751152,0.12442396313364056,0.33640552995391704,0.29493087557603687,0.1336405529953917,0.42857142857142855
2021-06-30,690003,5.4,0.5599,0.4,0.35,0.25,0.7342,0.638,False,-0.00793,0.032,1.421,0.0327,-0.0298,1.766,1.0,0.0,0.0,30.0,0.0295,-0.0988,5.3774999999999995,5.395609385821419,2.2561131912442383,9.09289581961817,12.510216,9.406938577065656,0.08294930875576037,0.059907834101382486,0.06451612903225806,0.10599078341013825,0.08755760368663594,0.004608294930875576
2021-06-30,165521,5.2,0.5599,0.4,0.35,0.25,0.7234,0.784,False,-0.00724,0.323,1.011,0.0129,0.0192,0.909,1.0,0.0,14.8,0.0,-0.0258,-0.1506,5.191666666666678,5.700204865791152,5.191666666666678,10.812963572525796,15.787666666666677,16.296204865791154,0.07834101382488479,0.07834101382488479,0.08294930875576037,0.12903225806451613,0.12442396313364056,0.11981566820276497
2021-06-30,080015,5.0,0.5599,0.4,0.35,0.25,0.7428,0.747,True,0.02611,0.194,1.014,-0.0248,0.0817,1.133,1.0,0.0,14.3,0.0,-0.0094,-0.2196,5.016666666666672,5.071638050866865,5.016666666666672,5.016666666666672,14.448666666666671,14.503638050866865,0.07373271889400922,0.055299539170506916,0.07834101382488479,0.06912442396313365,0.11059907834101383,0.09216589861751152
2021-06-30,100038,0.0,0.5599,0.4,0.35,0.25,0.7264,0.765,True,0.01805,0.484,1.229,0.0101,0.1027,0.902,1.0,0.0,0.0,0.0,-0.0671,-0.1418,0.0,5.8702156348966845,5.3787442396313345,5.319170905636353,10.416,21.66495987452802,0.03686635944700461,0.08294930875576037,0.08755760368663594,0.07373271889400922,0.05069124423963134,0.2119815668202765
2021-06-30,740001,0.0,0.5599,0.4,0.35,0.25,0.7434,0.78,True,0.06065,0.194,1.114,-0.0756,0.0504,1.414,1.0,0.0,0.0,0.0,-0.0539,-0.0286,0.0,1.4270945764201868,0.0,0.0,8.390628000000005,9.817722576420193,0.03686635944700461,0.02304147465437788,0.03225806451612903,0.029953917050691243,0.009216589861751152,0.013824884792626729
2021-06-30,213003,0.0,0.5599,0.4,0.35,0.25,0.731,0.784,True,0.07843,0.419,1.797,-0.0414,0.0499,1.196,1.0,0.0,0.0,0.0,0.0539,-0.057,0.0,2.3778729885999867,0.0,0.0,10.140000000000004,12.51787298859999,0.03686635944700461,0.04608294930875576,0.03225806451612903,0.029953917050691243,0.04608294930875576,0.06451612903225806
2021-06-30,630001,0.0,0.5599,0.4,0.35,0.25,0.7438,0.779,True,0.05531,0.323,1.463,-0.0272,-0.0342,1.218,1.0,0.0,0.0,0.0,0.0478,-0.1423,0.0,0.54498701195375,0.0,0.0,9.287652000000003,9.832639011953754,0.03686635944700461,0.009216589861751152,0.03225806451612903,0.029953917050691243,0.02304147465437788,0.018433179723502304
2021-06-30,000688,0.0,0.5599,0.4,0.35,0.25,0.7438,0.747,True,0.02419,0.323,1.13,-0.0415,0.057,1.177,1.0,0.0,0.0,0.0,-0.0301,-0.2219,0.0,1.7809553738890753,0.0,0.0,9.372000000000003,11.152955373889078,0.03686635944700461,0.041474654377880185,0.03225806451612903,0.029953917050691243,0.027649769585253458,0.027649769585253458
2021-06-30,410009,0.0,0.5599,0.4,0.35,0.25,0.7211,0.775,False,-0.01044,0.387,1.227,-0.0078,0.0142,1.476,1.0,0.0,0.0,0.0,-0.0325,-0.0942,0.0,1.5569455347230092,0.0,0.0,9.252708000000002,10.80965353472301,0.03686635944700461,0.03225806451612903,0.03225806451612903,0.029953917050691243,0.018433179723502304,0.02304147465437788
2021-06-30,580001,0.0,0.5599,0.4,0.35,0.25,0.774,0.802,False,-0.00112,0.484,1.373,-0.0287,0.0369,1.041,1.0,0.0,0.0,0.0,-0.1379,-0.2059,0.0,5.592470658835558,0.0,0.0,7.559999999999997,13.152470658835554,0.03686635944700461,0.06912442396313365,0.03225806451612903,0.029953917050691243,0.004608294930875576,0.07373271889400922
2021-06-30,160625,0.0,0.5599,0.4,0.35,0.25,0.7377,0.788,False,-0.00083,0.387,1.294,-0.0391,-0.0785,1.053,1.0,0.0,0.0,0.0,0.0158,-0.1735,0.0,1.6054488955238215,0.0,0.0,9.738000000000003,11.343448895523824,0.03686635944700461,0.03686635944700461,0.03225806451612903,0.029953917050691243,0.03225806451612903,0.03225806451612903
2021-06-30,161601,0.0,0.5599,0.4,0.35,0.25,0.7599,0.768,True,0.03845,0.355,1.25,-0.0058,0.1003,0.907,1.0,0.0,0.0,0.0,-0.1459,-0.2635,0.0,1.13597242603356,0.0,0.0,8.405999999999995,9.541972426033555,0.03686635944700461,0.018433179723502304,0.03225806451612903,0.029953917050691243,0.013824884792626729,0.009216589861751152
2021-06-30,160706,0.0,0.5599,0.4,0.35,0.25,0.7324,0.757,True,0.00795,0.484,1.587,-0.0046,0.0611,1.017,1.0,0.0,0.0,0.0,-0.0474,-0.1495,0.0,5.552964676826296,0.0,0.0,10.055999999999996,15.608964676826291,0.03686635944700461,0.06451612903225806,0.03225806451612903,0.029953917050691243,0.041474654377880185,0.11059907834101383
2021-06-30,240010,0.0,0.5599,0.4,0.35,0.25,0.7091,0.735,True,0.05137,0.484,1.513,0.0078,0.1106,1.466,1.0,0.0,0.0,0.0,0.1376,-0.0594,0.0,4.8176010282103,4.975511232718899,4.0302419441517845,9.930618,19.723730260929198,0.03686635944700461,0.05069124423963134,0.07373271889400922,0.06451612903225806,0.03686635944700461,0.1889400921658986
2021-06-30,213002,0.0,0.5599,0.4,0.35,0.25,0.7202,0.784,True,0.09489,0.387,1.763,-0.0331,0.0653,1.243,1.0,0.0,0.0,0.0,0.0948,-0.0513,0.0,1.4462977867502838,0.0,0.0,10.556058000000004,12.002355786750288,0.03686635944700461,0.027649769585253458,0.03225806451612903,0.029953917050691243,0.059907834101382486,0.05069124423963134
2021-06-30,161211,0.0,0.5599,0.4,0.35,0.25,0.7237,0.78,False,-0.00969,0.323,1.252,0.008,0.0106,0.82,1.0,0.0,0.0,0.0,-0.0257,-0.1375,0.0,0.7694470243142885,0.0,3.8108953258722855,10.577999999999998,11.347447024314286,0.03686635944700461,0.013824884792626729,0.03225806451612903,0.059907834101382486,0.06451612903225806,0.03686635944700461
2021-06-30,050013,0.0,0.5599,0.4,0.35,0.25,0.7118,0.759,True,0.00287,0.226,1.321,-0.029,0.0198,0.739,1.0,0.0,0.0,0.0,-0.0489,-0.1442,0.0,0.19653749864157088,0.0,0.0,11.292000000000005,11.488537498641577,0.03686635944700461,0.004608294930875576,0.03225806451612903,0.029953917050691243,0.07373271889400922,0.041474654377880185
2021-06-30,080012,0.0,0.5599,0.4,0.35,0.25,0.7224,0.754,True,0.07584,0.484,1.141,-0.0682,-0.0199,1.228,1.0,0.0,0.0,0.0,-0.0653,-0.271,0.0,6.531171741685989,0.0,0.0,10.506815999999995,17.037987741685985,0.03686635944700461,0.09216589861751152,0.03225806451612903,0.029953917050691243,0.055299539170506916,0.12903225806451613
2021-09-30,000390,72.2,0.4001,0.4,0.35,0.25,0.3179,0.554,False,-0.08616,0.968,0.301,0.2435,0.2302,1.537,1.0,67.3,100.0,100.0,-0.0209,0.0003,72.25892985,72.24773778650551,72.25892985,72.25892985,72.25892985,72.24773778650551,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-30,202213,70.5,0.4001,0.4,0.35,0.25,0.482,0.551,False,-0.01327,0.806,0.128,0.1058,0.0895,1.088,1.0,51.3,100.0,60.0,-0.0855,-0.0904,70.50200000000001,70.32770441555357,67.36115898617513,64.64698099777192,70.50200000000001,67.18686340172869,0.9953917050691244,0.9953917050691244,0.9907834101382489,0.9815668202764977,0.9953917050691244,0.9953917050691244
2021-09-30,000362,65.4,0.4001,0.4,0.35,0.25,0.4423,0.561,False,-0.05143,0.774,0.609,0.2434,0.1916,1.605,1.0,55.1,100.0,100.0,-0.148,-0.1727,65.43511425,65.09388518008677,65.43511425,65.43511425,65.43511425,65.09388518008677,0.9907834101382489,0.9861751152073732,0.9815668202764977,0.9907834101382489,0.9907834101382489,0.9769585253456221
2021-09-30,630008,65.0,0.4001,0.4,0.35,0.25,0.3588,0.554,False,-0.06265,0.968,1.2,0.2364,0.237,1.285,1.0,63.3,50.0,100.0,-0.2225,-0.048,64.925011,65.37192874124837,64.925011,64.925011,64.925011,65.37192874124837,0.9861751152073732,0.9907834101382489,0.9769585253456221,0.9861751152073732,0.9861751152073732,0.9815668202764977
2021-09-30,519697,62.2,0.4001,0.4,0.35,0.25,0.481,0.536,False,-0.01504,0.839,0.877,0.1716,0.0997,1.316,1.0,51.3,87.1,60.0,-0.0748,-0.0332,62.218472,62.05859418099375,65.83914884331796,64.62324076613586,62.218472,65.67927102431172,0.9815668202764977,0.9815668202764977,0.9861751152073732,0.9769585253456221,0.9815668202764977,0.9861751152073732
2021-09-30,000547,61.8,0.4001,0.4,0.35,0.25,0.4648,0.533,False,-0.03534,1.0,0.925,0.3017,0.3182,1.526,1.0,52.9,79.2,100.0,-0.1941,-0.0606,61.838508600000004,61.9061675440532,61.838508600000004,61.838508600000004,61.838508600000004,61.9061675440532,0.9769585253456221,0.9769585253456221,0.9723502304147466,0.9723502304147466,0.9769585253456221,0.9723502304147466
2021-09-30,000259,61.8,0.4001,0.4,0.35,0.25,0.5004,0.557,True,0.0015,0.903,0.669,0.186,0.1285,1.43,1.0,49.5,100.0,60.0,-0.1301,-0.079,61.75919400000001,61.45366392730508,67.3911280437788,66.43465641680432,61.75919400000001,67.08559797108389,0.9723502304147466,0.9723502304147466,0.9953917050691244,0.9953917050691244,0.9723502304147466,0.9907834101382489
2021-09-30,240010,55.1,0.4001,0.4,0.35,0.25,0.4894,0.557,True,-0.00144,0.774,1.894,0.2724,0.2143,1.442,1.0,50.5,50.0,100.0,-0.2798,-0.2762,55.12507860000001,54.86596999840699,55.12507860000001,55.12507860000001,55.12507860000001,54.86596999840699,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871
2021-09-30,110013,54.6,0.4001,0.4,0.35,0.25,0.4884,0.555,False,-0.0153,1.0,1.707,0.2197,0.1693,1.458,1.0,50.6,50.0,100.0,-0.1637,-0.1095,54.6573404,54.65160867849342,54.6573404,54.6573404,54.6573404,54.65160867849342,0.9631336405529954,0.9631336405529954,0.9585253456221198,0.9631336405529954,0.9631336405529954,0.9631336405529954
2021-09-30,000845,53.7,0.4001,0.4,0.35,0.25,0.4603,0.492,False,-0.01389,0.742,0.848,-0.0601,-0.1203,1.154,1.0,,92.0,0.0,0.059,-0.0108,53.666666666666686,51.9959055234221,53.666666666666686,53.666666666666686,53.666666666666686,51.9959055234221,0.9585253456221198,0.9400921658986175,0.9539170506912442,0.9585253456221198,0.9585253456221198,0.9262672811059908
2021-09-30,000654,53.5,0.4001,0.4,0.35,0.25,0.4131,0.569,False,-0.07002,0.774,1.608,0.4222,0.3557,1.569,1.0,58.0,50.0,100.0,-0.1272,-0.1061,53.569461049999994,53.33023139173778,53.569461049999994,53.569461049999994,53.569461049999994,53.33023139173778,0.9539170506912442,0.9585253456221198,0.9493087557603687,0.9539170506912442,0.9539170506912442,0.9539170506912442
2021-09-30,630011,52.9,0.4001,0.4,0.35,0.25,0.4157,0.567,False,-0.07025,0.839,1.844,0.469,0.4161,1.585,1.0,57.7,50.0,100.0,-0.0387,0.0276,52.962067749999996,52.880627592987224,52.962067749999996,52.962067749999996,52.962067749999996,52.880627592987224,0.9493087557603687,0.9539170506912442,0.9400921658986175,0.9493087557603687,0.9493087557603687,0.9493087557603687
2021-09-30,240009,52.8,0.4001,0.4,0.35,0.25,0.472,0.55,False,-0.01855,1.0,1.881,0.1283,0.0966,1.22,1.0,52.2,50.0,60.0,-0.2552,-0.2609,52.85808,52.85124579365121,52.31489163594471,49.728636633747385,52.85808,52.30805742959591,0.9447004608294931,0.9493087557603687,0.9308755760368663,0.9170506912442397,0.9447004608294931,0.9354838709677419
2021-09-30,288001,52.4,0.4001,0.4,0.35,0.25,0.401,0.552,True,-0.03548,0.839,1.54,0.2797,0.2948,1.613,1.0,59.1,50.0,100.0,-0.0508,-0.1103,52.4987535,52.42171980797174,52.4987535,52.4987535,52.4987535,52.42171980797174,0.9400921658986175,0.9447004608294931,0.9354838709677419,0.9400921658986175,0.9400921658986175,0.9400921658986175
2021-09-30,202027,51.0,0.4001,0.4,0.35,0.25,0.4443,0.55,False,-0.05671,0.968,1.075,0.4229,0.2948,1.652,1.0,54.9,54.2,100.0,-0.2765,-0.2216,51.03031020000001,51.83746423611148,51.03031020000001,51.03031020000001,51.03031020000001,51.83746423611148,0.9354838709677419,0.9354838709677419,0.9216589861751152,0.9308755760368663,0.9354838709677419,0.9216589861751152
2021-09-30,519918,49.9,0.4001,0.4,0.35,0.25,0.4582,0.637,False,-0.04623,0.903,1.275,0.5978,0.5989,1.637,1.0,53.6,50.0,100.0,0.0787,-0.0065,49.9614513,50.06465743887933,49.9614513,49.9614513,49.9614513,50.06465743887933,0.9308755760368663,0.9262672811059908,0.9078341013824884,0.9216589861751152,0.9308755760368663,0.9032258064516129
2021-09-30,002031,49.7,0.4001,0.4,0.35,0.25,0.448,0.564,False,-0.0289,0.968,1.131,0.1313,0.1114,1.372,1.0,54.6,50.0,60.0,-0.1965,-0.2007,49.655792,50.76565978094394,50.60217160829493,48.222511080802704,49.655792,51.712039389238875,0.9262672811059908,0.9308755760368663,0.9170506912442397,0.8940092165898618,0.9262672811059908,0.9170506912442397
2021-09-30,519158,49.0,0.4001,0.4,0.35,0.25,0.4955,0.559,False,-0.03273,0.968,1.008,0.4392,0.3495,1.755,1.0,49.9,65.3,100.0,-0.2408,-0.1481,49.015965416666674,48.9730458203774,49.015965416666674,49.015965416666674,49.015965416666674,48.9730458203774,0.9216589861751152,0.9216589861751152,0.8986175115207373,0.9124423963133641,0.9216589861751152,0.8986175115207373
2021-09-30,000743,48.9,0.4001,0.4,0.35,0.25,0.4855,0.473,True,0.00623,0.71,0.491,0.0458,0.0486,1.523,1.0,,100.0,0.0,0.055,0.1073,48.9125,47.71796389699509,55.02052491359447,52.61320450885232,48.9125,53.82598881058956,0.9170506912442397,0.8986175115207373,0.9631336405529954,0.9447004608294931,0.9170506912442397,0.9585253456221198
2021-09-30,163818,48.5,0.4001,0.4,0.35,0.25,0.4733,0.568,False,-0.0384,0.968,1.715,0.23,0.1773,1.668,1.0,52.1,50.0,100.0,-0.1939,-0.0922,48.519435800000004,48.51062677484344,48.519435800000004,48.519435800000004,48.519435800000004,48.51062677484344,0.9124423963133641,0.9170506912442397,0.8940092165898618,0.9032258064516129,0.9124423963133641,0.8940092165898618
2021-09-30,310368,48.3,0.4001,0.4,0.35,0.25,0.4198,0.528,True,-0.08751,0.839,1.793,0.5543,0.5914,1.722,1.0,57.3,50.0,100.0,-0.2855,-0.1467,48.3511442,48.27665197649974,48.3511442,48.3511442,48.3511442,48.27665197649974,0.9078341013824884,0.9124423963133641,0.8894009216589862,0.8986175115207373,0.9078341013824884,0.8894009216589862
2021-09-30,590007,48.2,0.4001,0.4,0.35,0.25,0.3601,0.534,False,-0.03982,0.742,1.834,0.1734,0.1358,1.532,1.0,63.1,50.0,60.0,-0.1252,-0.1514,48.1685874,47.754450547500994,53.2357619391705,51.93162961792776,48.1685874,52.821625086671496,0.9032258064516129,0.9032258064516129,0.9447004608294931,0.9354838709677419,0.9032258064516129,0.9447004608294931
2021-09-30,200007,48.0,0.4001,0.4,0.35,0.25,0.5145,0.581,False,-0.017,0.871,1.427,0.1147,0.0766,1.346,1.0,48.1,50.0,60.0,-0.2267,-0.2009,47.9578815,47.92066886632401,44.44558743317972,42.71320920013015,47.9578815,44.40837479950372,0.8986175115207373,0.9078341013824884,0.8433179723502304,0.8064516129032258,0.8986175115207373,0.8387096774193549
2021-09-30,560006,47.4,0.4001,0.4,0.35,0.25,0.4922,0.55,False,-0.02469,0.581,1.347,0.2526,0.2161,1.579,1.0,50.3,37.9,100.0,-0.2564,-0.2555,47.3075274125,46.54228959840264,47.3075274125,47.3075274125,47.3075274125,46.54228959840264,0.8940092165898618,0.8894009216589862,0.880184331797235,0.8847926267281107,0.8940092165898618,0.8709677419354839
2021-09-30,040025,46.8,0.4001,0.4,0.35,0.25,0.5052,0.545,False,-0.04158,0.935,1.156,0.3261,0.2666,1.695,1.0,49.0,50.0,100.0,-0.258,-0.2617,46.728142999999996,47.37216967964586,46.728142999999996,46.728142999999996,46.728142999999996,47.37216967964586,0.8894009216589862,0.8940092165898618,0.8709677419354839,0.8755760368663594,0.8894009216589862,0.880184331797235
2021-09-30,164304,45.9,0.4001,0.4,0.35,0.25,0.4909,0.55,True,0.01033,0.581,1.65,0.483,0.4374,1.63,1.0,50.4,37.9,100.0,-0.2038,-0.1543,45.858934624999996,45.0712612729575,45.858934624999996,45.858934624999996,45.858934624999996,45.0712612729575,0.8847926267281107,0.8663594470046083,0.8663594470046083,0.8663594470046083,0.8847926267281107,0.847926267281106
2021-09-30,110005,45.8,0.4001,0.4,0.35,0.25,0.5248,0.569,False,-0.03602,0.677,1.842,0.4202,0.2786,1.685,1.0,47.1,47.3,100.0,-0.1427,0.05,45.7324906875,45.406577481948815,45.7324906875,45.7324906875,45.7324906875,45.406577481948815,0.880184331797235,0.880184331797235,0.8617511520737328,0.8617511520737328,0.880184331797235,0.8663594470046083
2021-09-30,688888,45.7,0.4001,0.4,0.35,0.25,0.3708,0.534,True,-0.052,0.903,1.236,0.1696,0.2022,1.607,1.0,62.1,50.0,60.0,-0.0501,-0.0841,45.670354200000006,45.873041384731145,51.828776579032265,48.94234893337723,45.670354200000006,52.03146376376339,0.8755760368663594,0.8847926267281107,0.9262672811059908,0.9078341013824884,0.8755760368663594,0.9308755760368663
2021-09-30,000066,45.5,0.4001,0.4,0.35,0.25,0.4248,0.542,False,-0.03048,0.645,0.239,0.1479,0.0216,1.76,1.0,56.8,94.2,30.0,-0.1045,-0.0518,45.49026599999999,45.35138207098798,48.05858397235022,47.974911792314245,45.49026599999999,47.91970004333822,0.8709677419354839,0.8755760368663594,0.8847926267281107,0.8894009216589862,0.8709677419354839,0.8847926267281107
2021-09-30,630006,45.2,0.4001,0.4,0.35,0.25,0.5281,0.569,False,-0.00923,0.903,1.839,0.2345,0.199,1.724,1.0,46.8,50.0,100.0,-0.2409,-0.2362,45.168625799999994,45.14293966855831,45.168625799999994,45.168625799999994,45.168625799999994,45.14293966855831,0.8663594470046083,0.8709677419354839,0.8525345622119815,0.8571428571428571,0.8663594470046083,0.8571428571428571
2021-09-30,100056,44.4,0.4001,0.4,0.35,0.25,0.4516,0.544,False,-0.01335,0.581,1.274,0.1289,0.0681,1.425,1.0,54.2,37.9,60.0,-0.157,-0.1387,44.3321559375,43.59118085077046,41.57661158266128,40.43768384091433,44.3321559375,40.83563649593175,0.8617511520737328,0.8525345622119815,0.783410138248848,0.7788018433179723,0.8617511520737328,0.7649769585253456
2021-09-30,519983,43.8,0.4001,0.4,0.35,0.25,0.3805,0.544,False,-0.06437,0.71,1.808,0.1341,0.0929,1.662,1.0,61.2,50.0,60.0,-0.1498,-0.1742,43.8026245,43.16445474879586,44.100523405529955,42.6359928881716,43.8026245,43.46235365432582,0.8571428571428571,0.8433179723502304,0.8248847926267281,0.8018433179723502,0.8571428571428571,0.815668202764977
2021-09-30,020009,43.7,0.4001,0.4,0.35,0.25,0.4167,0.56,False,-0.04446,1.0,1.712,0.1353,0.0955,1.629,1.0,57.6,50.0,60.0,-0.1692,-0.1579,43.63350385,43.62831571543939,44.33371194331797,42.81253711191697,43.63350385,44.32852380875737,0.8525345622119815,0.8571428571428571,0.8387096774193549,0.815668202764977,0.8525345622119815,0.8341013824884793
2021-09-30,000124,43.3,0.4001,0.4,0.35,0.25,0.517,0.57,False,-0.01645,0.871,1.458,0.343,0.2202,1.794,1.0,47.8,50.0,100.0,-0.2253,-0.1975,43.330811,43.29776599039732,43.330811,43.330811,43.330811,43.29776599039732,0.847926267281106,0.847926267281106,0.8110599078341014,0.8387096774193549,0.847926267281106,0.8110599078341014
2021-09-30,040007,42.9,0.4001,0.4,0.35,0.25,0.4926,0.543,False,-0.0414,0.968,2.208,0.2996,0.2144,1.83,1.0,50.2,50.0,100.0,-0.2532,-0.2684,42.873191,42.86509863362742,42.873191,42.873191,42.873191,42.86509863362742,0.8387096774193549,0.8387096774193549,0.7972350230414746,0.8248847926267281,0.8387096774193549,0.8018433179723502
2021-09-30,050022,42.9,0.4001,0.4,0.35,0.25,0.5283,0.552,False,-0.01771,0.903,1.13,0.1539,0.0818,1.525,1.0,46.7,50.0,60.0,-0.209,-0.1524,42.87690125000001,43.88830132822738,43.623463029953925,42.62196377760189,42.87690125000001,44.634863108181285,0.8433179723502304,0.8617511520737328,0.815668202764977,0.7972350230414746,0.8433179723502304,0.8433179723502304
2021-09-30,040011,42.1,0.4001,0.4,0.35,0.25,0.4841,0.556,False,-0.01654,0.871,1.429,0.137,0.0765,1.61,1.0,51.1,50.0,60.0,-0.1743,-0.1914,42.0714795,42.03913641276037,41.349064465437785,40.380347168518284,42.0714795,41.31672137819815,0.8341013824884793,0.8341013824884793,0.7741935483870968,0.7741935483870968,0.8341013824884793,0.7741935483870968
2021-09-30,000823,42.0,0.4001,0.4,0.35,0.25,0.5069,0.548,False,0.00429,0.903,1.498,0.2379,0.1651,1.584,1.0,48.8,50.0,60.0,-0.2357,-0.1173,42.0409672,42.01842979278629,50.120967199999996,50.01325159763002,42.0409672,50.09842979278629,0.8294930875576036,0.8294930875576036,0.9124423963133641,0.9262672811059908,0.8294930875576036,0.9078341013824884
2021-09-30,420005,41.9,0.4001,0.4,0.35,0.25,0.424,0.543,False,-0.03033,0.839,1.497,0.1945,0.1155,1.681,1.0,56.9,50.0,60.0,-0.0655,-0.1426,41.973008,41.901737587296694,46.970351750000006,46.54697360236998,41.973008,46.8990813372967,0.8248847926267281,0.8248847926267281,0.8755760368663594,0.8709677419354839,0.8248847926267281,0.8755760368663594
2021-09-30,519025,41.4,0.4001,0.4,0.35,0.25,0.4735,0.567,False,-0.02557,1.0,2.013,0.1712,0.0944,1.646,1.0,52.1,50.0,60.0,-0.1914,-0.1909,41.440129500000005,41.43474636913337,43.699292806451616,42.74914861426085,41.440129500000005,43.69390967558498,0.8202764976958525,0.8202764976958525,0.8202764976958525,0.8110599078341014,0.8202764976958525,0.8202764976958525
2021-09-30,375010,41.4,0.4001,0.4,0.35,0.25,0.4686,0.563,False,-0.03877,0.968,2.147,0.264,0.2085,1.898,1.0,52.6,50.0,100.0,-0.2442,-0.2196,41.35451460000001,41.34682414675095,41.35451460000001,41.35451460000001,41.35451460000001,41.34682414675095,0.815668202764977,0.815668202764977,0.7788018433179723,0.7926267281105991,0.815668202764977,0.7788018433179723
