date,equity,n_pos,drawdown
2010-10-28,126841.27683846962,10,-0.018620618364406538
2010-10-29,127677.66063549799,10,-0.01214946138777806
2010-11-01,130638.01573366874,10,0.0
2010-11-02,129716.34736572174,10,-0.007055131408502113
2010-11-03,128119.853322454,10,-0.01927587767674388
2010-11-04,130287.9951071951,10,-0.002679316770910045
2010-11-05,131765.0571216311,10,0.0
2010-11-08,133197.50105632623,10,0.0
2010-11-09,133458.9176340894,10,0.0
2010-11-10,133573.4240162713,10,0.0
2010-11-11,133316.09851509548,10,-0.0019264722984452254
2010-11-12,127102.35250213694,10,-0.04844580096521367
2010-11-15,129889.72758724327,10,-0.02757806394615825
2010-11-16,126534.34374257023,10,-0.05269820943456249
2010-11-17,122884.4545451154,10,-0.08002317489333677
2010-11-18,124454.68463961511,10,-0.06826761718368013
2010-11-19,127647.70445790334,10,-0.04436301309193158
2010-11-22,128353.22813424315,10,-0.03908109656148562
2010-11-23,127391.62773972843,10,-0.046280136352496615
2010-11-24,130137.10543989546,10,-0.025726064909118884
2010-11-25,130434.96440077771,10,-0.023496138087403473
2010-11-26,129901.85959702064,10,-0.027487237422343935
2010-11-29,130599.01153291365,10,-0.022267996087270592
2010-11-30,128352.87607759696,10,-0.03908373224031758
2010-12-01,128046.02448695673,10,-0.04138098255713851
2010-12-02,128100.06267490667,10,-0.04097642462693696
2010-12-03,127274.42015786738,10,-0.0471576131614071
2010-12-06,126227.99804665672,10,-0.054991672360811816
2010-12-07,128222.5315738854,10,-0.040059558866545886
2010-12-08,127891.0353085414,10,-0.0425413120130671
2010-12-09,126265.44731166624,10,-0.05471130772027555
2010-12-10,127835.98745250239,10,-0.04295342884277642
2010-12-13,130867.84640806647,10,-0.020255358639868826
2010-12-14,131825.02216391507,10,-0.013089443991068594
2010-12-15,130436.53732248042,10,-0.023484362378917267
2010-12-16,130221.57893380639,10,-0.02509365247728179
2010-12-17,130153.45595375408,10,-0.025603656473615843
2010-12-20,129039.06850188831,10,-0.03394653949898485
2010-12-21,128641.82326212434,10,-0.03692052360315501
2010-12-22,126977.72072675734,10,-0.0493788591412504
2010-12-23,125132.83752952231,10,-0.06319061257066227
2010-12-24,123814.34332724675,10,-0.07306154469646409
2010-12-27,121389.79572704255,10,-0.09121296679303958
2010-12-28,119441.67201563415,10,-0.10579763231131734
2010-12-29,121267.28391548626,10,-0.09213015381926548
2010-12-30,122051.56732695157,10,-0.08625860102168381
2010-12-31,124166.88558260849,10,-0.07042223034214468
2011-01-04,125589.02407467013,10,-0.05977536325361066
2011-01-05,125320.04774052657,10,-0.06178905973645887
