code,name,ftype,channel,S_total,S_v4_raw,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,error
008180,同泰慧利混合A,混合型-偏股,左侧,11.1,-0.22117165886615212,Sell/Avoid 红灯,0.0,0.8291,True,True,0,9.8,0.065,1.049,0.0,0.0117,-0.0588,0.19384615384615383,0.15538461538461537,0.18,447,False,经理任期1年(归因平滑18%)(-18%); 回撤比值1.92(平滑36%)(-36%),0.8557,标准,2026-08-07,
001675,江信同福A,混合型-灵活,左侧,10.9,-0.3518562858795268,Sell/Avoid 红灯,0.0,0.8181,True,True,0,47.1,0.258,0.767,0.0,-0.0989,-0.0426,0.13538461538461538,0.17307692307692307,0.04,2106,False,回撤比值1.38(平滑9%)(-9%),0.8557,标准,2026-08-07,
008842,同泰远见混合A,混合型-灵活,左侧,10.4,-0.28672021832081995,Sell/Avoid 红灯,0.0,0.778,True,True,0,29.0,0.419,0.966,0.0,-0.187,-0.17,0.055384615384615386,0.07846153846153846,0.08,1613,False,回撤比值1.48(平滑14%)(-14%),0.8557,标准,2026-08-07,
006877,天治量化核心精选混合A,混合型-偏股,左侧,10.2,-0.24400493432114403,Sell/Avoid 红灯,0.0,0.8033,True,True,0,6.0,0.032,1.089,0.0,-0.0977,-0.0889,0.14,0.14,0.01,1935,False,回撤比值1.92(平滑36%)(-36%),0.8557,标准,2026-08-07,
015287,永赢优质生活混合A,混合型-偏股,左侧,10.2,-0.3829158478214524,Sell/Avoid 红灯,0.0,0.7814,True,True,0,50.5,0.258,0.468,0.0,-0.1517,-0.1718,0.08153846153846153,0.07692307692307693,0.55,1160,False,,0.8557,标准,2026-08-07,
013293,长城健康消费混合A,混合型-偏股,左侧,9.5,-0.365630374916055,Sell/Avoid 红灯,0.0,0.7983,True,True,0,42.4,0.161,0.831,0.0,-0.098,-0.1637,0.13692307692307693,0.08615384615384615,1.81,3833,False,回撤比值1.33(平滑6%)(-6%),0.8557,标准,2026-08-07,
160421,华安智增精选混合,混合型-灵活,左侧,9.2,-0.33337041734885464,Sell/Avoid 红灯,0.0,0.819,True,True,0,35.8,0.065,0.886,0.0,-0.1277,-0.0438,0.10076923076923076,0.17076923076923076,0.76,3094,False,回撤比值1.69(平滑25%)(-25%),0.8557,标准,2026-08-07,
013477,华宝中证金融科技主题ETF发起式联接A,指数型-股票,左侧,8.8,-0.284176714383754,Sell/Avoid 红灯,0.0,0.7732,True,True,0,17.8,0.355,1.008,0.0,-0.2219,-0.2626,0.024615384615384615,0.026153846153846153,2.25,4971,True,回撤比值1.63(平滑22%)(-22%),0.8557,标准,2026-08-07,
011201,财通优势行业轮动混合A,混合型-偏股,左侧,8.8,-0.2771173507948792,Sell/Avoid 红灯,0.0,0.8161,True,True,0,12.5,0.065,1.027,0.0,0.0209,-0.0082,0.2,0.19076923076923077,5.28,1957,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,
006231,国融融君混合A,混合型-灵活,左侧,8.6,-0.3917941410194785,Sell/Avoid 红灯,0.0,0.8238,True,True,0,49.8,0.161,0.603,0.0,-0.0979,-0.0269,0.13846153846153847,0.18,0.02,1732,False,回撤比值1.44(平滑12%)(-12%),0.8557,标准,2026-08-07,
002303,金鹰智慧生活混合A,混合型-灵活,左侧,8.6,-0.25364189225107847,Sell/Avoid 红灯,0.0,0.8161,True,True,0,2.4,0.032,1.159,0.0,-0.1884,-0.1648,0.05076923076923077,0.08307692307692308,0.08,4070,False,回撤比值2.13(平滑46%)(-46%),0.8557,标准,2026-08-07,
006644,弘毅远方消费升级混合A,混合型-偏股,左侧,8.5,-0.2533624938327631,Sell/Avoid 红灯,0.0,0.8162,True,True,0,0.4,0.0,1.293,0.0,-0.0646,0.0273,0.15846153846153846,0.2246153846153846,0.09,3022,False,回撤比值1.71(平滑26%)(-26%),0.8557,标准,2026-08-07,
015150,恒越匠心优选一年持有混合A,混合型-偏股,左侧,8.3,-0.33405487034105075,Sell/Avoid 红灯,0.0,0.8126,True,True,0,44.5,0.258,0.811,0.0,-0.2095,-0.2185,0.033846153846153845,0.04461538461538461,0.16,1213,False,回撤比值2.20(平滑50%)(-50%),0.8557,标准,2026-08-07,
011969,建信港股通精选混合A,混合型-偏股,左侧,8.2,-0.401535739614409,Sell/Avoid 红灯,0.0,0.7894,True,True,0,45.7,0.387,0.839,0.0,-0.1673,-0.1927,0.07076923076923076,0.06769230769230769,0.49,3071,False,回撤比值1.27(平滑4%)(-4%),0.8557,标准,2026-08-07,
007484,信澳核心科技混合A,混合型-偏股,左侧,7.8,-0.2677688110283559,Sell/Avoid 红灯,0.0,0.816,True,True,0,2.8,0.323,1.205,0.0,-0.0884,-0.0777,0.1476923076923077,0.14615384615384616,2.23,1357,False,回撤比值1.62(平滑21%)(-21%),0.8557,标准,2026-08-07,
003655,信澳新财富混合A,混合型-灵活,左侧,7.8,-0.3432295375293586,Sell/Avoid 红灯,0.0,0.8135,True,True,0,46.5,0.032,0.768,0.0,-0.198,-0.191,0.046153846153846156,0.06923076923076923,0.05,317,False,经理任期0年(归因平滑21%)(-21%); 回撤比值1.77(平滑28%)(-28%),0.8557,标准,2026-08-07,
000976,长城新兴产业混合A,混合型-灵活,左侧,7.7,-0.3224575145466172,Sell/Avoid 红灯,0.0,0.8251,True,True,0,21.8,0.194,0.969,0.0,-0.1337,-0.226,0.09692307692307692,0.04153846153846154,0.41,2671,False,回撤比值1.85(平滑33%)(-33%),0.8557,标准,2026-08-07,
012506,东方品质消费一年持有期混合A,混合型-偏股,左侧,7.6,-0.313636822686464,Sell/Avoid 红灯,0.0,0.7529,False,False,0,16.0,0.032,1.003,0.0,-0.1467,-0.2133,0.08307692307692308,0.05076923076923077,0.36,4112,False,回撤比值1.67(平滑24%)(-24%),0.8557,标准,2026-08-07,
377150,摩根健康品质生活混合A,混合型-偏股,左侧,7.2,-0.27454480618860666,Sell/Avoid 红灯,0.0,0.7614,True,True,0,0.2,0.194,1.435,0.0,-0.1441,-0.1619,0.08461538461538462,0.08923076923076922,0.83,1724,False,回撤比值1.50(平滑15%)(-15%),0.8557,标准,2026-08-07,
017648,信澳聚优智选混合A,混合型-偏股,左侧,7.2,-0.2833335741577564,Sell/Avoid 红灯,0.0,0.8164,True,True,0,5.5,0.323,1.121,0.0,-0.0946,-0.0718,0.14461538461538462,0.1476923076923077,0.06,1357,False,回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,
011184,东方阿尔法招阳混合A,混合型-偏股,左侧,7.0,-0.27654336889068754,Sell/Avoid 红灯,0.0,0.8226,True,True,0,1.5,0.032,1.192,0.0,-0.2078,-0.2174,0.04,0.046153846153846156,2.15,2883,False,回撤比值2.20(平滑50%)(-50%),0.8557,标准,2026-08-07,
005067,融通逆向策略灵活配置混合A,混合型-灵活,左侧,6.8,-0.4109215147654851,Sell/Avoid 红灯,0.0,0.8255,False,False,0,45.2,0.29,0.807,0.0,-0.1196,-0.051,0.11384615384615385,0.16307692307692306,0.07,2634,False,回撤比值1.60(平滑20%)(-20%),0.8557,标准,2026-08-07,
001978,泰信互联网+主题混合A,混合型-灵活,左侧,6.8,-0.3110166335924106,Sell/Avoid 红灯,0.0,0.8181,True,True,0,12.6,0.194,1.028,0.0,-0.2536,-0.2728,0.010769230769230769,0.021538461538461538,0.06,1658,False,回撤比值2.11(平滑45%)(-45%),0.8557,标准,2026-08-07,
162717,广发成长新动能混合A,混合型-偏股,左侧,6.8,-0.43485647121805304,Sell/Avoid 红灯,0.0,0.8035,True,True,0,44.1,0.29,0.821,0.0,-0.1925,-0.1674,0.047692307692307694,0.08,0.4,2265,False,回撤比值1.53(平滑17%)(-17%),0.8557,标准,2026-08-07,
007393,上银未来生活灵活配置混合A,混合型-灵活,左侧,6.2,-0.35582305968368166,Sell/Avoid 红灯,0.0,0.8235,True,True,0,25.1,0.355,0.964,0.0,-0.1167,-0.1618,0.12307692307692308,0.09076923076923077,0.24,2372,False,回撤比值1.73(平滑26%)(-26%),0.8557,标准,2026-08-07,
008050,同泰慧择混合A,混合型-偏股,左侧,6.1,-0.29093116518151396,Sell/Avoid 红灯,0.0,0.8245,True,True,0,2.3,0.258,1.183,0.0,-0.2143,-0.3229,0.02923076923076923,0.003076923076923077,0.09,1613,False,回撤比值2.30(平滑55%)(-55%),0.8557,标准,2026-08-07,
006775,前海开源优质成长混合,混合型-偏股,左侧,6.0,-0.37917819625842597,Sell/Avoid 红灯,0.0,0.8223,False,False,0,29.9,0.032,0.922,0.0,0.0767,0.0139,0.24769230769230768,0.21384615384615385,1.64,4219,False,回撤比值1.52(平滑16%)(-16%),0.8557,标准,2026-08-07,
002443,前海开源沪港深龙头精选混合A,混合型-灵活,左侧,6.0,-0.43628507054610266,Sell/Avoid 红灯,0.0,0.8022,False,False,0,35.2,0.226,0.891,0.0,-0.1053,-0.1639,0.13384615384615384,0.08461538461538462,0.4,1241,False,回撤比值1.33(平滑6%)(-6%),0.8557,标准,2026-08-07,
519767,交银科技创新灵活配置混合A,混合型-灵活,左侧,6.0,-0.34384921541510427,Sell/Avoid 红灯,0.0,0.7998,True,True,0,12.4,0.355,1.049,0.0,-0.1522,-0.1826,0.08,0.07230769230769231,1.61,4094,False,回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-07,
290004,泰信优质生活混合,混合型-偏股,左侧,5.8,-0.29358496380182486,Sell/Avoid 红灯,0.0,0.7823,True,True,0,0.1,0.129,1.957,0.0,-0.2147,-0.274,0.027692307692307693,0.02,1.17,1658,False,回撤比值1.65(平滑22%)(-22%),0.8557,标准,2026-08-07,
011275,交银成长动力一年持有混合A,混合型-偏股,左侧,5.7,-0.3545208383307824,Sell/Avoid 红灯,0.0,0.7645,True,True,0,14.4,0.419,1.07,0.0,-0.1351,-0.1814,0.09538461538461539,0.07384615384615385,8.2,3886,False,回撤比值1.31(平滑6%)(-6%),0.8557,标准,2026-08-07,
012690,广发消费领先混合A,混合型-偏股,左侧,5.7,-0.44544631166553095,Sell/Avoid 红灯,0.0,0.7883,False,False,0,31.5,0.161,0.913,0.0,-0.1553,-0.1622,0.07692307692307693,0.0876923076923077,2.23,2298,False,回撤比值1.21(平滑1%)(-1%),0.8557,标准,2026-08-07,
006364,招商丰韵混合A,混合型-偏股,左侧,5.7,-0.3112930338901081,Sell/Avoid 红灯,0.0,0.8091,True,True,0,20.1,0.355,0.993,0.0,-0.107,-0.1546,0.13230769230769232,0.10461538461538461,1.77,18,False,经理任期0年(归因平滑30%)(-30%); 回撤比值1.75(平滑28%)(-28%),0.8557,标准,2026-08-07,
007770,同泰开泰混合A,混合型-偏股,左侧,5.6,-0.29433439077362256,Sell/Avoid 红灯,0.0,0.813,True,True,0,1.6,0.323,1.434,0.0,-0.2679,-0.2532,0.009230769230769232,0.02923076923076923,0.08,915,False,经理任期2年(归因平滑5%)(-5%); 回撤比值2.09(平滑44%)(-44%),0.8557,标准,2026-08-07,
011013,长城消费30股票A,股票型,左侧,5.6,-0.3487579461320891,Sell/Avoid 红灯,0.0,0.7762,True,True,0,12.9,0.097,1.024,0.0,-0.1396,-0.2015,0.09076923076923077,0.05846153846153846,1.29,8076,False,回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-07,
006377,广发趋势动力混合A,混合型-灵活,左侧,5.6,-0.37279991971247894,Sell/Avoid 红灯,0.0,0.8173,True,True,0,25.4,0.0,0.948,0.0,-0.1983,-0.2051,0.043076923076923075,0.05692307692307692,0.26,2298,False,回撤比值1.55(平滑18%)(-18%),0.8557,标准,2026-08-07,
004926,中航军民融合精选A,混合型-偏股,左侧,5.6,-0.34105420934783715,Sell/Avoid 红灯,0.0,0.8026,True,True,0,11.2,0.29,1.044,0.0,-0.2951,-0.3069,0.004615384615384616,0.010769230769230769,0.25,3153,False,回撤比值1.77(平滑28%)(-28%),0.8557,标准,2026-08-07,
010143,交银施罗德启欣混合,混合型-偏股,左侧,5.2,-0.344566905010811,Sell/Avoid 红灯,0.0,0.756,True,True,0,7.9,0.419,1.221,0.0,-0.1693,-0.2151,0.06923076923076923,0.04923076923076923,9.31,3886,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,
310388,申万菱信消费增长混合A,混合型-偏股,左侧,5.0,-0.32539314377402284,Sell/Avoid 红灯,0.0,0.8146,True,True,0,0.1,0.161,1.481,0.0,-0.0693,-0.126,0.15538461538461537,0.1276923076923077,2.03,1627,False,回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,
040007,华安中小盘成长混合,混合型-偏股,左侧,4.9,-0.3301418935056313,Sell/Avoid 红灯,0.0,0.8189,True,True,0,1.5,0.323,1.781,0.0,-0.1277,-0.0509,0.10076923076923076,0.1646153846153846,16.25,3094,False,回撤比值1.70(平滑25%)(-25%),0.8557,标准,2026-08-07,
005255,浦银安盛港股通量化混合A,混合型-灵活,左侧,4.8,-0.3464101860082879,Sell/Avoid 红灯,0.0,0.8002,True,True,0,7.9,0.419,1.217,0.0,-0.1235,-0.1934,0.10307692307692308,0.06615384615384616,0.25,1452,False,回撤比值1.60(平滑20%)(-20%),0.8557,标准,2026-08-07,
011287,前海开源聚慧三年持有混合,混合型-偏股,左侧,4.8,-0.3937363972920278,Sell/Avoid 红灯,0.0,0.822,False,False,0,27.2,0.032,0.938,0.0,0.0601,0.0011,0.2276923076923077,0.19692307692307692,1.35,4219,False,回撤比值1.53(平滑16%)(-16%),0.8557,标准,2026-08-07,
006216,前海开源价值成长混合A,混合型-灵活,左侧,4.7,-0.3848244840522619,Sell/Avoid 红灯,0.0,0.8221,False,False,0,23.6,0.032,0.958,0.0,0.0717,0.0086,0.24153846153846154,0.20615384615384616,0.8,4219,False,回撤比值1.52(平滑16%)(-16%),0.8557,标准,2026-08-07,
012523,国联高质量成长混合A,混合型-偏股,左侧,4.6,-0.3607240159435552,Sell/Avoid 红灯,0.0,0.8129,True,True,0,15.6,0.194,1.007,0.0,-0.136,-0.2411,0.09384615384615384,0.033846153846153845,1.46,3345,False,回撤比值1.79(平滑30%)(-30%),0.8557,标准,2026-08-07,
008188,前海开源稳健增长三年混合,混合型-偏股,左侧,4.5,-0.39167386817589633,Sell/Avoid 红灯,0.0,0.8218,False,False,0,24.0,0.032,0.955,0.0,0.0595,-0.0012,0.22615384615384615,0.19538461538461538,6.64,4219,False,回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,
016541,交银启衡混合A,混合型-偏股,左侧,4.2,-0.362344856150019,Sell/Avoid 红灯,0.0,0.7953,True,True,0,9.8,0.323,1.063,0.0,-0.1982,-0.2366,0.04461538461538461,0.038461538461538464,0.28,4094,False,回撤比值1.47(平滑13%)(-13%),0.8557,标准,2026-08-07,
012210,申万菱信智能汽车股票A,股票型,左侧,4.2,-0.3564339644191038,Sell/Avoid 红灯,0.0,0.7919,True,True,0,12.0,0.161,1.031,0.0,-0.2079,-0.24,0.038461538461538464,0.03538461538461538,0.73,786,False,经理任期2年(归因平滑8%)(-8%); 回撤比值1.57(平滑18%)(-18%),0.8557,标准,2026-08-07,
014957,华富消费成长股票A,股票型,左侧,4.1,-0.35161673722656506,Sell/Avoid 红灯,0.0,0.7987,True,True,0,11.3,0.032,1.036,0.0,-0.1879,-0.1964,0.052307692307692305,0.06153846153846154,0.66,318,False,经理任期0年(归因平滑21%)(-21%); 回撤比值1.39(平滑9%)(-9%),0.8557,标准,2026-08-07,
000117,广发轮动配置混合,混合型-偏股,左侧,3.8,-0.3468860776952355,Sell/Avoid 红灯,0.0,0.8127,True,True,0,1.2,0.161,1.219,0.0,-0.0455,-0.0267,0.16615384615384615,0.18153846153846154,2.37,1593,False,,0.8557,标准,2026-08-07,
012390,中欧产业前瞻混合A,混合型-偏股,左侧,3.8,-0.35474672233218774,Sell/Avoid 红灯,0.0,0.8259,False,False,0,3.4,0.194,1.138,0.0,0.0393,0.0592,0.20615384615384616,0.23692307692307693,10.24,3821,False,回撤比值1.58(平滑19%)(-19%),0.8557,标准,2026-08-07,
012557,中欧景气前瞻一年混合A,混合型-偏股,左侧,3.5,-0.3552965011957958,Sell/Avoid 红灯,0.0,0.8261,False,False,0,2.7,0.194,1.154,0.0,0.0443,0.0695,0.2123076923076923,0.24076923076923076,3.45,3821,False,回撤比值1.60(平滑20%)(-20%),0.8557,标准,2026-08-07,
011121,广发兴诚混合A,混合型-偏股,左侧,3.4,-0.389460628779567,Sell/Avoid 红灯,20.0,0.7996,False,False,20,0.6,0.0,1.262,0.0,-0.2113,-0.198,0.03076923076923077,0.06,5.7,2846,False,回撤比值2.09(平滑45%)(-45%),0.8557,标准,2026-08-07,
006537,恒生前海港股通精选混合,混合型-偏股,左侧,3.4,-0.3552134446183205,Sell/Avoid 红灯,0.0,0.8064,True,True,0,1.8,0.323,1.328,0.0,-0.0599,-0.1076,0.16,0.13384615384615384,0.55,1593,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,
519150,新华优选消费混合,混合型-偏股,左侧,3.2,-0.3651286634733766,Sell/Avoid 红灯,0.0,0.7584,True,True,0,3.5,0.194,1.136,0.0,-0.1827,-0.2088,0.06153846153846154,0.05384615384615385,1.07,4029,False,,0.8557,标准,2026-08-07,
580003,东吴行业轮动混合A,混合型-偏股,左侧,2.8,-0.35694681097634695,Sell/Avoid 红灯,0.0,0.805,False,False,0,0.0,0.097,1.998,0.0,-0.0428,-0.0828,0.1676923076923077,0.14307692307692307,1.06,3736,False,回撤比值1.79(平滑30%)(-30%),0.8557,标准,2026-08-07,
008273,广发优质生活混合A,混合型-偏股,左侧,2.7,-0.45534201766046833,Sell/Avoid 红灯,0.0,0.8227,False,False,0,15.1,0.161,1.009,0.0,0.0182,-0.0103,0.19846153846153847,0.18923076923076923,4.39,2298,False,回撤比值1.27(平滑3%)(-3%),0.8557,标准,2026-08-07,
010483,交银启道混合,混合型-偏股,左侧,2.0,-0.37052363614801676,Sell/Avoid 红灯,0.0,0.7521,False,False,0,5.0,0.387,1.241,0.0,-0.1704,-0.2156,0.06769230769230769,0.047692307692307694,11.87,22,False,经理任期0年(归因平滑29%)(-29%); 回撤比值1.40(平滑10%)(-10%),0.8557,标准,2026-08-07,
005228,汇添富港股通专注成长,混合型-偏股,左侧,1.9,-0.3773907050895273,Sell/Avoid 红灯,0.0,0.8081,False,False,0,0.4,0.226,1.437,0.0,-0.0947,-0.1022,0.14307692307692307,0.13538461538461538,2.57,2800,False,回撤比值1.53(平滑16%)(-16%),0.8557,标准,2026-08-07,
018248,中欧致和混合A,混合型-偏股,左侧,1.2,-0.39416021893748465,Sell/Avoid 红灯,0.0,0.8142,False,False,0,3.7,0.207,1.132,0.0,-0.1787,-0.1884,0.06538461538461539,0.07076923076923076,0.43,3781,False,回撤比值1.88(平滑34%)(-34%),0.8557,标准,2026-08-07,
006181,格林伯锐灵活配置A,混合型-灵活,左侧,1.2,-0.395698474874563,Sell/Avoid 红灯,0.0,0.8057,True,True,0,3.7,0.226,1.133,0.0,-0.2897,-0.2709,0.006153846153846154,0.023076923076923078,0.02,1411,False,回撤比值1.47(平滑14%)(-14%),0.8557,标准,2026-08-07,
580005,东吴进取策略混合A,混合型-灵活,左侧,0.7,-0.4010409395191301,Sell/Avoid 红灯,0.0,0.8006,False,False,0,0.6,0.129,1.269,0.0,-0.054,-0.0955,0.16153846153846155,0.13846153846153847,0.26,3736,False,回撤比值1.52(平滑16%)(-16%),0.8557,标准,2026-08-07,
005104,富荣福康混合A,混合型-偏股,左侧,0.5,-0.5124579831713418,Sell/Avoid 红灯,0.0,0.8225,False,False,0,3.5,0.161,1.134,0.0,-0.2037,-0.1563,0.04153846153846154,0.1,0.04,772,False,经理任期2年(归因平滑9%)(-9%); 回撤比值1.53(平滑17%)(-17%),0.8557,标准,2026-08-07,
