date,code,S,water,R_MDD,fwd6
2021-03-31,519697,46.40726420312883,0.588,0.73,0.1231
2021-03-31,481015,45.19696106232631,0.588,1.547,0.2771
2021-03-31,169101,54.32694379980747,0.588,1.21,-0.083
2021-03-31,110013,54.72351974606754,0.588,1.215,0.2475
2021-03-31,000124,48.501855206974476,0.588,1.068,0.3076
2021-03-31,519120,43.854902331357316,0.588,1.497,0.4101
2021-03-31,000743,45.337634900891004,0.588,0.961,0.0952
2021-03-31,519150,51.093914295003565,0.588,1.084,0.1526
2021-03-31,000166,40.942757667456085,0.588,1.18,-0.0516
2021-03-31,000823,48.972281617076476,0.588,1.165,0.1792
2021-03-31,270025,42.828383283278924,0.588,1.612,-0.0346
2021-03-31,519013,42.40390072045059,0.588,1.181,-0.0294
2021-03-31,050010,47.430561259254326,0.588,1.312,0.2537
2021-03-31,310328,48.68499758870855,0.588,1.127,0.1864
2021-03-31,519698,42.007723646579805,0.588,1.163,0.1335
2021-03-31,310368,51.493094979736945,0.588,1.224,0.5033
2021-03-31,519991,43.15050288392814,0.588,1.181,-0.0922
2021-03-31,000849,49.216464259669586,0.588,0.822,-0.0432
2021-03-31,290012,39.980690703971234,0.588,1.299,-0.132
2021-03-31,400007,41.157634702633075,0.588,1.03,0.0446
2021-03-31,240011,40.99811346091527,0.588,1.258,0.0578
2021-03-31,206002,49.84622626145654,0.588,1.408,-0.0498
2021-03-31,163803,40.27804684416515,0.588,0.995,0.2102
2021-03-31,260104,39.2140767131161,0.588,1.297,-0.0595
2021-03-31,240004,41.24063391908356,0.588,1.007,0.2538
2021-03-31,050024,39.58992325162687,0.588,1.282,0.4404
2021-03-31,002031,44.019399576499644,0.588,0.765,0.1222
2021-03-31,000591,39.90438911073443,0.588,1.025,0.1315
2021-03-31,377240,39.40804843334034,0.588,1.759,0.285
2021-03-31,164205,34.83471028142796,0.588,1.177,-0.0703
2021-03-31,162605,38.81709126190054,0.588,1.314,-0.0432
2021-03-31,000746,42.5932526646161,0.588,1.141,-0.0892
2021-03-31,519158,50.1248780081706,0.588,1.021,0.3529
2021-03-31,000884,48.20824435884781,0.588,1.251,-0.0267
2021-03-31,590002,32.528536280837116,0.588,1.149,0.107
2021-03-31,481012,37.02859388957863,0.588,1.216,-0.1063
2021-03-31,519181,43.42024771104431,0.588,1.246,0.339
2021-03-31,240008,38.97392566947096,0.588,1.191,0.0913
2021-03-31,673010,35.141100485542836,0.588,1.208,-0.0381
2021-03-31,240009,52.84482930675008,0.588,0.823,0.1278
2021-03-31,000409,46.709850556622534,0.588,1.001,0.4956
2021-03-31,630016,36.84104980793304,0.588,1.46,0.2655
2021-03-31,000117,42.17344060201974,0.588,1.218,0.0004
2021-03-31,000595,34.372282522303834,0.588,1.192,0.0207
2021-03-31,202213,46.51539382047377,0.588,0.558,0.1037
2021-03-31,000339,33.15822506491334,0.588,1.045,0.0996
2021-03-31,000259,46.314059120422556,0.588,1.06,0.1485
2021-03-31,000652,41.083330123961524,0.588,0.858,0.0214
2021-03-31,000679,34.05026410859044,0.588,1.071,-0.0137
2021-03-31,530019,41.89630069912431,0.588,1.174,-0.0472
2021-03-31,519679,36.588144802225145,0.588,1.324,0.183
2021-03-31,519110,34.442453719024854,0.588,1.586,0.3138
2021-03-31,200008,32.66230208231958,0.588,1.447,-0.0107
2021-03-31,519674,26.941000747924125,0.588,1.355,0.3661
2021-03-31,160615,39.2174233359472,0.588,1.083,0.0219
2021-03-31,000613,32.16846409452816,0.588,1.095,-0.0011
2021-03-31,270041,30.75708743482412,0.588,1.248,-0.0882
2021-03-31,110025,31.968722803655982,0.588,1.538,0.5242
2021-03-31,000684,30.392772190981866,0.588,1.2,0.0763
2021-03-31,165508,30.065986188385924,0.588,1.492,-0.0195
2021-03-31,375010,31.52751821989299,0.588,1.706,0.2391
2021-03-31,240005,35.54762654847475,0.588,1.224,0.0195
2021-03-31,080002,39.28417706133371,0.588,1.042,0.1475
2021-03-31,000423,36.77046277943309,0.588,0.897,0.1181
2021-03-31,000654,30.325451585007063,0.588,0.716,0.2474
2021-03-31,519918,33.941039137162576,0.588,0.989,0.5065
2021-03-31,000590,31.28113874892236,0.588,0.161,0.0403
2021-03-31,377530,39.55018323307697,0.588,1.535,0.3167
2021-03-31,320011,46.7551985401205,0.588,0.776,0.0228
2021-03-31,160220,31.254898054722688,0.588,0.726,0.0774
2021-03-31,000714,30.972999664268986,0.588,0.323,0.045
2021-03-31,519025,35.472346982511255,0.588,1.32,0.1268
2021-03-31,202015,32.59421103536863,0.588,1.075,0.0037
2021-03-31,165515,39.18389694818537,0.588,1.067,0.0503
2021-03-31,260117,40.409238368050914,0.588,0.976,-0.024
2021-03-31,164304,30.57220664524979,0.588,1.575,0.4715
2021-03-31,000845,34.28069869140315,0.588,1.251,-0.0702
2021-03-31,630011,29.043739375991773,0.588,1.28,0.3129
2021-03-31,320022,31.922631757652354,0.588,1.008,0.0658
2021-03-31,161903,29.645311356808403,0.588,1.032,0.1615
2021-03-31,000411,36.908419641627454,0.588,1.086,0.0104
2021-03-31,233010,29.507263689578835,0.588,1.393,0.0558
2021-03-31,310398,34.24017830832288,0.588,0.819,-0.0223
2021-03-31,519671,37.08150599313743,0.588,0.835,-0.0346
2021-03-31,310358,40.99108529163997,0.588,1.492,0.4014
2021-03-31,240017,28.772926380918598,0.588,1.428,0.0876
2021-03-31,160916,28.02991980663729,0.588,0.987,-0.0525
2021-03-31,050022,29.186891030095104,0.588,1.139,0.1188
2021-03-31,590005,32.31371653849178,0.588,1.4,0.0315
2021-03-31,162714,30.569079995827867,0.588,1.456,0.0177
2021-03-31,110019,33.454793579261896,0.588,1.47,0.0278
2021-03-31,110029,35.39979347897752,0.588,1.569,0.1882
2021-03-31,740101,29.95052767090407,0.588,1.297,-0.007
2021-03-31,160314,27.510105564967137,0.588,1.179,0.2558
2021-03-31,161604,29.255472485166617,0.588,1.508,0.0222
2021-03-31,519033,27.30495139481271,0.588,1.844,0.1493
2021-03-31,377150,26.44966230981,0.588,1.544,-0.0241
2021-03-31,580006,36.23028637373841,0.588,1.156,0.5251
2021-03-31,470009,25.598417777406176,0.588,1.59,0.0365
2021-03-31,160706,18.628549307408967,0.588,1.077,-0.0046
2021-03-31,100056,34.56334569745566,0.588,1.512,0.1207
2021-03-31,160215,23.035091747687204,0.588,1.302,0.0914
2021-03-31,000698,23.77977747167732,0.588,1.253,0.412
2021-03-31,161211,21.478554852857748,0.588,0.814,-0.0209
2021-03-31,270028,24.21079537841297,0.588,1.561,0.286
2021-03-31,020001,22.42900408565173,0.588,1.329,0.061
2021-03-31,580001,22.110754698346515,0.588,1.118,-0.0728
2021-03-31,610001,20.255346576625513,0.588,1.09,0.0637
2021-03-31,162201,23.12792285991433,0.588,1.436,0.6802
2021-03-31,320007,21.201542842069554,0.588,1.422,0.3255
2021-03-31,040025,23.812614048615938,0.588,0.945,0.2434
2021-03-31,165521,28.550679390418367,0.588,0.817,-0.0057
2021-03-31,240010,26.099090489039614,0.588,1.37,0.2268
2021-03-31,240020,22.323775072706873,0.588,1.469,0.1407
2021-03-31,161721,19.699755528514785,0.588,1.763,-0.0655
2021-03-31,540010,21.61641563236023,0.588,1.558,0.225
2021-03-31,161118,25.091911479422187,0.588,1.579,0.0868
2021-03-31,000878,20.422771024293834,0.588,1.338,0.0674
2021-03-31,161025,20.273705952995584,0.588,1.559,0.0971
2021-03-31,000522,20.501692923563247,0.588,1.691,0.0631
2021-03-31,080012,18.605903299318275,0.588,1.48,0.055
2021-03-31,000220,20.239281066828855,0.588,1.263,0.0879
2021-03-31,165522,17.5827555213683,0.588,1.624,0.0396
2021-03-31,580002,19.63422568287093,0.588,1.695,0.0273
2021-03-31,233008,19.84890969700848,0.588,1.689,0.0704
2021-03-31,110005,40.64874009410384,0.588,1.389,0.2604
2021-03-31,100038,28.063814005077532,0.588,0.947,0.0064
2021-03-31,000020,19.041248495471773,0.588,1.378,0.0491
2021-03-31,217019,19.229369112169866,0.588,1.754,0.0706
2021-03-31,160211,21.35785037081702,0.588,1.949,0.0793
2021-03-31,519983,15.170649971551134,0.588,1.341,0.07
2021-03-31,379010,24.059941178093794,0.588,1.704,0.0365
2021-03-31,000404,17.08361695834764,0.588,1.684,0.2664
2021-03-31,000531,21.037542878814765,0.588,1.676,0.2116
2021-03-31,000523,18.19905960099326,0.588,1.481,0.125
2021-03-31,519130,17.814721315613035,0.588,0.163,0.023
2021-03-31,519050,17.814706037156462,0.588,0.212,0.0215
2021-03-31,202007,16.673361823409518,0.588,0.908,-0.0814
2021-03-31,000573,17.81473696569963,0.588,0.148,0.0353
2021-03-31,163801,26.487335279420535,0.588,0.952,-0.0689
2021-03-31,580005,31.799650235178085,0.588,0.866,-0.0871
2021-03-31,100029,17.700583581123407,0.588,1.125,0.1279
2021-03-31,040007,20.476261137447178,0.588,1.124,0.1949
2021-03-31,000017,30.80606129516056,0.588,1.065,-0.04
2021-03-31,310388,21.179995999829732,0.588,1.242,-0.1002
2021-03-31,000541,18.256974308386493,0.588,1.252,0.3551
2021-03-31,000742,15.989177233753438,0.588,1.25,0.0862
2021-03-31,110026,17.29745859553283,0.588,1.385,0.1524
2021-03-31,210007,15.517405045740727,0.588,1.458,0.0276
2021-03-31,519087,15.09890466233539,0.588,1.327,0.007
2021-03-31,460007,14.83828852149996,0.588,1.358,0.1903
2021-03-31,050013,17.443451541241,0.588,0.75,-0.0571
2021-03-31,470008,18.46489094269,0.588,1.507,0.0123
2021-03-31,160716,15.160657086730485,0.588,0.822,-0.0352
2021-03-31,200007,15.607179760027327,0.588,1.094,0.0741
2021-03-31,000311,29.21448715247739,0.588,1.109,-0.008
2021-03-31,164809,14.23937135332286,0.588,1.321,0.1321
2021-03-31,519068,13.483371007392236,0.588,1.288,-0.0816
2021-03-31,162711,13.759517169766218,0.588,1.348,0.1454
2021-03-31,160625,19.29125747178434,0.588,1.044,0.0328
2021-03-31,560006,15.219545376879804,0.588,0.911,0.2087
2021-03-31,470006,14.256469257076937,0.588,1.633,0.0603
2021-03-31,000925,18.671490636427905,0.588,1.765,0.0322
2021-03-31,410009,15.281153695033936,0.588,1.325,-0.0645
2021-03-31,160628,16.655021708441545,0.588,1.886,-0.0419
2021-03-31,690003,13.150715618470011,0.588,1.343,-0.0537
2021-03-31,580003,22.905529421311954,0.588,1.743,0.0804
2021-03-31,213002,13.908104147664027,0.588,1.266,0.2021
2021-03-31,162214,12.11264597657226,0.588,1.469,-0.0482
2021-03-31,620002,13.812347375492587,0.588,1.167,0.279
2021-03-31,000354,14.041106097374945,0.588,1.255,0.2876
2021-03-31,202002,10.15436756701567,0.588,1.048,0.0855
2021-03-31,213003,15.525451879684828,0.588,1.338,0.1516
2021-03-31,590007,12.52315421038402,0.588,1.257,0.1469
2021-03-31,630001,15.315746630242568,0.588,1.347,0.219
2021-03-31,110002,15.099383531113364,0.588,1.368,0.1864
2021-03-31,112002,15.097331998685394,0.588,1.368,0.1871
2021-03-31,350002,10.525990167282929,0.588,1.545,0.1692
2021-03-31,630006,7.127404609814451,0.588,1.361,0.2225
2021-03-31,202019,6.709340689079359,0.588,1.465,0.1005
2021-03-31,257070,6.528135293896017,0.588,1.512,0.2889
2021-03-31,000697,8.011868658455786,0.588,1.893,0.0995
2021-03-31,000688,11.765732721409385,0.588,1.124,0.0041
2021-03-31,161601,12.427489632103224,0.588,0.851,-0.0549
2021-03-31,080015,3.9852756666150877,0.588,1.091,0.0099
2021-03-31,320016,14.430389314450345,0.588,0.9,0.0101
2021-03-31,740001,0.4084729493752631,0.588,1.374,0.0877
2021-06-30,000066,67.97644895135532,0.5599,0.963,0.0451
2021-06-30,000689,63.03219081735145,0.5599,1.114,0.3965
2021-06-30,000390,73.3250417910666,0.5599,1.284,0.1229
2021-06-30,202027,61.3623936906266,0.5599,1.087,0.0963
2021-06-30,000339,58.938205050424735,0.5599,1.074,-0.0753
2021-06-30,000547,59.343391081010815,0.5599,0.986,0.1434
2021-06-30,000595,59.55402637334617,0.5599,1.191,-0.1772
2021-06-30,519150,57.56607737552077,0.5599,1.168,-0.0678
2021-06-30,288001,59.17420044242728,0.5599,1.256,0.1839
2021-06-30,000684,55.07539600844248,0.5599,1.291,-0.2722
2021-06-30,240009,54.42956484566057,0.5599,0.898,0.0333
2021-06-30,630008,63.72973976135546,0.5599,1.191,0.1355
2021-06-30,040025,53.69666169559052,0.5599,1.012,-0.0245
2021-06-30,000878,51.874948809605065,0.5599,1.361,-0.1481
2021-06-30,000220,52.52851137570042,0.5599,1.295,-0.2668
2021-06-30,519908,53.51789062473607,0.5599,1.248,0.1615
2021-06-30,000362,49.45329283191225,0.5599,1.014,0.1277
2021-06-30,310368,51.820522927549426,0.5599,1.344,0.1152
2021-06-30,202213,53.9949008726851,0.5599,0.651,0.0495
2021-06-30,688888,57.93618683025524,0.5599,1.355,0.0644
2021-06-30,240020,47.65765631638702,0.5599,1.508,-0.1536
2021-06-30,002031,52.91119600632984,0.5599,0.852,0.0
2021-06-30,450009,48.12329718486812,0.5599,1.003,-0.0206
2021-06-30,080002,40.79198619976153,0.5599,1.215,0.1194
2021-06-30,160215,44.79815151226719,0.5599,1.437,0.1048
2021-06-30,163818,51.12380017527411,0.5599,1.148,0.0897
2021-06-30,040011,56.26956311380832,0.5599,0.976,0.0275
2021-06-30,164205,51.56975495049515,0.5599,1.421,-0.1116
2021-06-30,000117,52.71040428604855,0.5599,1.243,-0.1505
2021-06-30,020009,44.325137565883914,0.5599,1.331,0.0952
2021-06-30,290004,42.3265521339663,0.5599,1.008,-0.1187
2021-06-30,720001,50.623426000424146,0.5599,1.588,0.2316
2021-06-30,590005,41.25096427738666,0.5599,1.222,-0.1877
2021-06-30,580009,39.83923319410105,0.5599,1.296,0.3404
2021-06-30,000209,40.29566619184987,0.5599,1.291,0.2687
2021-06-30,580006,40.383440187534475,0.5599,1.103,0.0628
2021-06-30,110013,40.317887113369366,0.5599,1.297,0.1315
2021-06-30,000742,40.72062253050347,0.5599,1.341,-0.1108
2021-06-30,310388,40.215001880628535,0.5599,1.318,-0.2049
2021-06-30,050024,40.18535748704509,0.5599,1.518,0.2168
2021-06-30,470006,38.96521401586386,0.5599,1.662,-0.2339
2021-06-30,163803,39.07986509736016,0.5599,1.13,-0.0014
2021-06-30,290012,35.80386990400699,0.5599,1.293,0.0085
2021-06-30,110026,38.39059665698547,0.5599,1.373,-0.0636
2021-06-30,000423,52.96925638877396,0.5599,0.874,-0.0153
2021-06-30,470098,46.67739468173223,0.5599,1.438,0.0397
2021-06-30,160220,32.38208080068014,0.5599,0.711,0.074
2021-06-30,000590,34.33720226482659,0.5599,0.191,0.0233
2021-06-30,000828,37.71534985692518,0.5599,1.438,0.0796
2021-06-30,519697,30.42414468464108,0.5599,0.859,0.1129
2021-06-30,260104,37.76226599490495,0.5599,1.486,-0.1485
2021-06-30,519918,46.57564724904577,0.5599,1.141,0.3349
2021-06-30,163801,46.21973858125589,0.5599,1.045,-0.1661
2021-06-30,320022,46.4213038648591,0.5599,1.099,-0.0076
2021-06-30,162605,36.31745950139993,0.5599,1.503,-0.15
2021-06-30,377530,35.34131037445945,0.5599,1.508,-0.0031
2021-06-30,000166,32.830611362162784,0.5599,1.501,0.0149
2021-06-30,377150,35.737367521280476,0.5599,1.618,-0.0758
2021-06-30,100029,44.578872577076794,0.5599,1.173,0.0057
2021-06-30,519736,44.46402095552524,0.5599,1.079,-0.0558
2021-06-30,000259,34.1314391297062,0.5599,1.119,0.0909
2021-06-30,519120,34.864522657054614,0.5599,1.514,0.1231
2021-06-30,000714,34.131418003521354,0.5599,0.368,0.0198
2021-06-30,519033,33.86022695804101,0.5599,1.597,0.0394
2021-06-30,700001,33.95231300071029,0.5599,1.157,-0.019
2021-06-30,000679,33.3207884227468,0.5599,1.216,-0.1205
2021-06-30,470008,33.597491108871495,0.5599,1.632,-0.0811
2021-06-30,206002,38.04795316553156,0.5599,1.435,0.0666
2021-06-30,519110,32.36041501214657,0.5599,1.463,0.0754
2021-06-30,020001,35.42028219628492,0.5599,1.452,0.0719
2021-06-30,310358,32.75269150627174,0.5599,1.573,0.1739
2021-06-30,000534,39.90651565338996,0.5599,1.112,0.0903
2021-06-30,310328,41.684160063052204,0.5599,1.167,0.0975
2021-06-30,630006,29.1086694127173,0.5599,1.423,-0.0866
2021-06-30,240011,42.00262642677386,0.5599,1.223,-0.0782
2021-06-30,040007,31.58452950501479,0.5599,1.228,-0.018
2021-06-30,519991,37.58008066673954,0.5599,1.302,-0.1621
2021-06-30,200008,31.854324207328347,0.5599,1.622,-0.1709
2021-06-30,000124,39.46425821351312,0.5599,1.153,0.1175
2021-06-30,420005,37.50725936389861,0.5599,1.46,0.2106
2021-06-30,240004,30.62748430101034,0.5599,1.219,0.1961
2021-06-30,200007,40.41472743915348,0.5599,1.108,-0.0485
2021-06-30,000523,44.21229949901438,0.5599,1.498,-0.1921
2021-06-30,630011,29.93189555727252,0.5599,1.205,0.2885
2021-06-30,000849,36.19546475068577,0.5599,0.893,-0.0229
2021-06-30,400007,39.793289891798885,0.5599,1.134,-0.0659
2021-06-30,233008,29.18031215616285,0.5599,1.556,-0.158
2021-06-30,260117,36.82776816873417,0.5599,0.889,-0.0684
2021-06-30,519158,32.038308602063886,0.5599,1.086,0.1311
2021-06-30,162202,39.91885128448136,0.5599,1.217,0.2136
2021-06-30,582003,29.83280821148028,0.5599,2.005,0.1671
2021-06-30,000746,29.353703706611718,0.5599,1.305,-0.1253
2021-06-30,160916,26.46537046519151,0.5599,1.171,-0.046
2021-06-30,000411,24.912330395163597,0.5599,1.061,-0.0731
2021-06-30,050022,28.74939621109564,0.5599,1.17,0.0089
2021-06-30,000698,29.4658089470608,0.5599,1.353,0.1412
2021-06-30,460007,25.408125377273663,0.5599,1.411,0.0789
2021-06-30,169101,27.205867782739794,0.5599,1.368,-0.055
2021-06-30,240005,29.289587320730647,0.5599,1.219,0.0823
2021-06-30,000409,29.774427953963848,0.5599,1.139,0.1509
2021-06-30,000654,27.38994977315862,0.5599,0.86,0.2365
2021-06-30,270041,26.552377486644794,0.5599,1.413,-0.0871
2021-06-30,000020,33.285446413194585,0.5599,1.345,-0.0621
2021-06-30,202002,34.590119565343365,0.5599,1.071,-0.0723
2021-06-30,000884,31.65087398965522,0.5599,1.425,-0.1002
2021-06-30,519983,23.65322842299417,0.5599,1.258,-0.0033
2021-06-30,530019,23.412298988072635,0.5599,1.16,-0.0856
2021-06-30,000573,27.092246257129723,0.5599,0.176,0.0138
2021-06-30,519050,17.53720601606499,0.5599,0.251,0.0188
2021-06-30,000743,40.808902439221896,0.5599,0.997,0.063
2021-06-30,000251,20.421324496996537,0.5599,0.923,-0.0004
2021-06-30,270025,25.273969778300195,0.5599,1.671,0.0712
2021-06-30,000652,23.30293815026391,0.5599,1.0,0.0522
2021-06-30,000017,36.32273732362615,0.5599,1.048,-0.1847
2021-06-30,202019,22.436395760398643,0.5599,1.455,0.0102
2021-06-30,110029,25.21354409574762,0.5599,1.715,0.1036
2021-06-30,165515,23.376629102721488,0.5599,0.975,-0.0063
2021-06-30,165309,20.47629494910766,0.5599,0.987,-0.0215
2021-06-30,519671,15.01731671251414,0.5599,0.948,-0.0128
2021-06-30,310398,20.031628126482985,0.5599,0.952,-0.0016
2021-06-30,000404,26.227432268109276,0.5599,1.698,0.069
2021-06-30,164809,23.892823317549343,0.5599,1.399,0.0735
2021-06-30,162201,33.6147910769965,0.5599,1.535,0.1085
2021-06-30,162711,26.48136256996305,0.5599,1.404,0.0803
2021-06-30,000613,16.777612118834124,0.5599,1.012,-0.0418
2021-06-30,000925,23.005495266986646,0.5599,1.875,-0.049
2021-06-30,100056,24.010437075969364,0.5599,1.507,0.0647
2021-06-30,580005,19.59768943509005,0.5599,0.965,-0.0481
2021-06-30,110005,22.950942913091776,0.5599,1.332,0.2498
2021-06-30,000541,27.861978588958873,0.5599,1.2,0.1061
2021-06-30,519698,31.215558917774324,0.5599,1.157,0.0861
2021-06-30,000845,21.037429682654555,0.5599,1.205,0.0182
2021-06-30,000196,17.521843217814226,0.5599,0.294,0.021
2021-06-30,519130,17.53721745041684,0.5599,0.194,0.018
2021-06-30,519013,17.331078490428002,0.5599,1.026,0.0202
2021-06-30,000823,16.69991616503376,0.5599,1.107,0.0304
2021-06-30,100039,23.193089626887332,0.5599,0.996,-0.0079
2021-06-30,519025,17.82514297236297,0.5599,1.201,-0.0235
2021-06-30,161903,17.451507504292948,0.5599,1.149,-0.0755
2021-06-30,160314,20.984282417445236,0.5599,1.212,0.0813
2021-06-30,160628,11.786751430990636,0.5599,1.567,0.0408
2021-06-30,210007,15.5580642129375,0.5599,1.368,0.034
2021-06-30,050010,16.88685944179162,0.5599,1.26,0.1156
2021-06-30,240017,16.953987225499183,0.5599,1.265,-0.1068
2021-06-30,202007,16.14427213076891,0.5599,0.905,-0.1203
2021-06-30,233010,22.880179503720544,0.5599,1.328,-0.0642
2021-06-30,481012,15.346022607851024,0.5599,1.31,-0.0727
2021-06-30,110019,18.62812558071867,0.5599,1.426,-0.0529
2021-06-30,519674,21.633486838980623,0.5599,1.64,0.0067
2021-06-30,270028,15.228075762960026,0.5599,1.468,0.1861
2021-06-30,161604,14.42796536117216,0.5599,1.469,-0.0587
2021-06-30,630016,18.01353413140055,0.5599,1.472,-0.0085
2021-06-30,620002,13.092552137731108,0.5599,1.205,0.0963
2021-06-30,519679,16.16157573223508,0.5599,1.399,-0.0007
2021-06-30,162714,15.628882798720735,0.5599,1.413,-0.0629
2021-06-30,481015,14.222834622243973,0.5599,1.559,-0.0363
2021-06-30,519087,14.0512165321721,0.5599,1.458,-0.0893
2021-06-30,160615,17.588984265608957,0.5599,1.039,-0.0315
2021-06-30,202015,14.007874338217556,0.5599,1.016,-0.0428
2021-06-30,375010,27.819598579717063,0.5599,1.626,0.0332
2021-06-30,519068,19.056902126719546,0.5599,1.311,-0.1494
2021-06-30,379010,19.301743285897103,0.5599,1.643,-0.1318
2021-06-30,160716,14.333447024251969,0.5599,1.012,0.0016
2021-06-30,470009,14.152020836606603,0.5599,1.663,-0.0154
2021-06-30,000522,11.928009324653818,0.5599,1.26,-0.1438
2021-06-30,240008,15.576102274571209,0.5599,1.283,0.151
2021-06-30,580003,12.395477391228994,0.5599,1.742,0.0111
2021-06-30,000354,13.873113123714624,0.5599,1.432,0.2694
2021-06-30,377240,15.89063190521508,0.5599,1.773,0.0815
2021-06-30,740101,12.083779364997937,0.5599,1.343,-0.054
2021-06-30,000591,11.789946294835918,0.5599,1.245,0.0245
2021-06-30,160211,11.855221801170234,0.5599,1.817,-0.0609
2021-06-30,162214,11.178933916167551,0.5599,1.379,-0.2329
2021-06-30,257070,18.41991549092359,0.5599,1.392,-0.0853
2021-06-30,164304,19.922159588562906,0.5599,1.605,0.1683
2021-06-30,590007,12.414727534452767,0.5599,1.301,0.0837
2021-06-30,540010,11.369620835464584,0.5599,1.577,-0.0482
2021-06-30,110025,19.494246690592384,0.5599,1.572,0.1611
2021-06-30,161025,10.575969668240187,0.5599,1.475,-0.0085
2021-06-30,161118,10.917669422312345,0.5599,1.64,0.0235
2021-06-30,519181,11.390843951932778,0.5599,1.355,0.2772
2021-06-30,161721,12.348863233357184,0.5599,1.71,0.0147
2021-06-30,165508,9.343687604936873,0.5599,1.375,-0.044
2021-06-30,590002,7.73381502902834,0.5599,1.105,-0.0421
2021-06-30,217019,10.634717639591015,0.5599,1.68,0.0061
2021-06-30,610001,7.358559776091338,0.5599,1.298,-0.0194
2021-06-30,673010,13.647763866003203,0.5599,1.248,-0.0595
2021-06-30,580002,9.075608270755108,0.5599,1.72,0.0106
2021-06-30,165522,6.281343836218824,0.5599,1.576,0.0071
2021-06-30,000697,8.02415487048821,0.5599,1.891,0.0211
2021-06-30,000311,17.586513211331756,0.5599,1.071,-0.0855
2021-06-30,560006,21.19880270847604,0.5599,0.953,-0.0459
2021-06-30,320007,5.700112155719533,0.5599,1.726,-0.0276
2021-06-30,320011,8.77628142654967,0.5599,0.921,0.0593
2021-06-30,000531,12.121480507047046,0.5599,1.901,0.0574
2021-06-30,320016,5.6957314397218335,0.5599,0.841,-0.0037
2021-06-30,350002,16.190872867550016,0.5599,1.399,0.1477
2021-06-30,110002,17.60238766753343,0.5599,1.422,0.0585
2021-06-30,112002,19.678123078140512,0.5599,1.42,0.079
2021-06-30,690003,2.2742225770656574,0.5599,1.766,0.0295
2021-06-30,165521,5.700204865791152,0.5599,0.909,-0.0258
2021-06-30,080015,5.071638050866865,0.5599,1.133,-0.0094
2021-06-30,100038,11.248959874528019,0.5599,0.902,-0.0671
2021-06-30,740001,1.4270945764201868,0.5599,1.414,-0.0539
2021-06-30,213003,2.3778729885999867,0.5599,1.196,0.0539
2021-06-30,630001,0.54498701195375,0.5599,1.218,0.0478
2021-06-30,000688,1.7809553738890753,0.5599,1.177,-0.0301
2021-06-30,410009,1.5569455347230092,0.5599,1.476,-0.0325
2021-06-30,580001,5.592470658835558,0.5599,1.041,-0.1379
2021-06-30,160625,1.6054488955238215,0.5599,1.053,0.0158
2021-06-30,161601,1.13597242603356,0.5599,0.907,-0.1459
2021-06-30,160706,5.552964676826296,0.5599,1.017,-0.0474
2021-06-30,240010,9.793112260929199,0.5599,1.466,0.1376
2021-06-30,213002,1.4462977867502838,0.5599,1.243,0.0948
2021-06-30,161211,0.7694470243142885,0.5599,0.82,-0.0257
2021-06-30,050013,0.19653749864157088,0.5599,0.739,-0.0489
2021-06-30,080012,6.531171741685989,0.5599,1.228,-0.0653
2021-09-30,000390,72.24773778650551,0.4001,1.537,-0.0209
2021-09-30,202213,67.18686340172869,0.4001,1.088,-0.0855
2021-09-30,000362,65.09388518008677,0.4001,1.605,-0.148
2021-09-30,630008,65.37192874124837,0.4001,1.285,-0.2225
2021-09-30,519697,65.67927102431172,0.4001,1.316,-0.0748
2021-09-30,000547,61.9061675440532,0.4001,1.526,-0.1941
2021-09-30,000259,67.08559797108389,0.4001,1.43,-0.1301
2021-09-30,240010,54.86596999840699,0.4001,1.442,-0.2798
2021-09-30,110013,54.65160867849342,0.4001,1.458,-0.1637
2021-09-30,000845,51.9959055234221,0.4001,1.154,0.059
2021-09-30,000654,53.33023139173778,0.4001,1.569,-0.1272
2021-09-30,630011,52.880627592987224,0.4001,1.585,-0.0387
2021-09-30,240009,52.30805742959591,0.4001,1.22,-0.2552
2021-09-30,288001,52.42171980797174,0.4001,1.613,-0.0508
2021-09-30,202027,51.83746423611148,0.4001,1.652,-0.2765
2021-09-30,519918,50.06465743887933,0.4001,1.637,0.0787
2021-09-30,002031,51.712039389238875,0.4001,1.372,-0.1965
2021-09-30,519158,48.9730458203774,0.4001,1.755,-0.2408
2021-09-30,000743,53.82598881058956,0.4001,1.523,0.055
2021-09-30,163818,48.51062677484344,0.4001,1.668,-0.1939
2021-09-30,310368,48.27665197649974,0.4001,1.722,-0.2855
2021-09-30,590007,52.821625086671496,0.4001,1.532,-0.1252
2021-09-30,200007,44.40837479950372,0.4001,1.346,-0.2267
2021-09-30,560006,46.54228959840264,0.4001,1.579,-0.2564
2021-09-30,040025,47.37216967964586,0.4001,1.695,-0.258
2021-09-30,164304,45.0712612729575,0.4001,1.63,-0.2038
2021-09-30,110005,45.406577481948815,0.4001,1.685,-0.1427
2021-09-30,688888,52.03146376376339,0.4001,1.607,-0.0501
2021-09-30,000066,47.91970004333822,0.4001,1.76,-0.1045
2021-09-30,630006,45.14293966855831,0.4001,1.724,-0.2409
2021-09-30,100056,40.83563649593175,0.4001,1.425,-0.157
2021-09-30,519983,43.46235365432582,0.4001,1.662,-0.1498
2021-09-30,020009,44.32852380875737,0.4001,1.629,-0.1692
2021-09-30,000124,43.29776599039732,0.4001,1.794,-0.2253
