code,name,ftype,channel,S_total,S_v4_raw,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,error,region,rbsa
110019,易方达深证100ETF联接A,指数型-股票,全量-主池,35.6,0.0073527757805176,Sell/Avoid 红灯,0.0,0.8046,True,True,0.0,0.1,0.129,1.652,73.5,0.0816,0.1024,0.635036496350365,0.5853793408537934,12.29,3307.0,True,,0.8557,标准,2026-08-07,,A股,
017892,鹏华国证2000指数增强A,指数型-股票,全量-主池,35.6,-0.0440651732863664,Sell/Avoid 红灯,0.0,0.8117,True,True,0.0,56.2,0.419,0.648,26.8,-0.0097,0.0863,0.4057730590577306,0.5559610705596107,0.94,2522.0,True,,0.8557,标准,2026-08-07,,A股,
017067,申万菱信中证1000指数增强A,指数型-股票,全量-主池,35.6,-0.0524071208960177,Sell/Avoid 红灯,0.0,0.8035,True,True,0.0,64.2,0.484,0.713,20.2,-0.0135,0.066,0.395930103959301,0.5174740101747402,0.35,3223.0,True,,0.8557,标准,2026-08-07,,A股,
006600,人保沪深300A,指数型-股票,全量-主池,35.5,-0.0555471298692057,Sell/Avoid 红灯,0.0,0.7965,True,True,0.0,48.7,0.323,0.754,43.5,0.039,0.0509,0.5445697854456979,0.4809776598097766,5.82,1121.0,True,,0.8557,标准,2026-08-07,,A股,
018329,泉果思源三年持有期混合A,混合型-偏股,全量-主池,35.5,-0.0801706869256523,Sell/Avoid 红灯,20.0,0.8175,True,True,20.0,43.0,0.269,0.83,45.1,0.0355,0.0613,0.53550099535501,0.5075204600752046,7.6,3791.0,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,,A股,
519655,银河服务混合A,混合型-灵活,全量-主池,35.4,0.0410003819999565,Sell/Avoid 红灯,0.0,0.7461,True,False,0.0,8.1,0.194,1.067,41.5,0.0519,0.0258,0.577527095775271,0.415947799159478,1.97,1494.0,False,,0.8557,标准,2026-08-07,,A股,
017323,农银中证1000指数增强A,指数型-股票,全量-主池,35.4,-0.0228843343802536,Sell/Avoid 红灯,0.0,0.8134,True,True,0.0,40.9,0.172,0.846,33.2,0.0037,0.0839,0.4423800044238,0.5516478655164787,0.14,5117.0,True,,0.8557,标准,2026-08-07,,A股,
018240,嘉实制造升级股票发起式A,股票型,全量-主池,35.4,0.0014852356636999,Sell/Avoid 红灯,0.0,0.8064,True,True,0.0,36.5,0.393,0.91,32.7,0.0308,0.0339,0.5174740101747402,0.4356337093563371,0.42,2207.0,False,回撤比值1.42(平滑11%)(-11%),0.8557,标准,2026-08-07,,A股,
002085,长盛互联网+混合A,混合型-灵活,全量-主池,35.4,-0.0175412572269243,Sell/Avoid 红灯,34.5,0.6537,True,False,0.0,40.0,0.516,0.991,0.0,-0.1068,-0.0823,0.1909975669099756,0.1698739216987392,0.25,1477.0,False,回撤比值1.65(平滑22%)(-22%),0.8557,标准,2026-08-07,,A股,
005949,鑫元行业轮动混合A,混合型-灵活,全量-主池,35.4,-0.0048798835748858,Sell/Avoid 红灯,0.0,0.803,True,True,0.0,40.2,0.032,0.851,35.2,0.0092,0.0774,0.4612917496129175,0.5394824153948241,0.08,2552.0,False,回撤比值1.47(平滑14%)(-14%),0.8557,标准,2026-08-07,,A股,
550002,中信保诚精萃成长混合A,混合型-偏股,全量-主池,35.4,0.0297156093542383,Sell/Avoid 红灯,0.0,0.8061,True,True,0.0,0.1,0.129,1.542,58.6,0.0482,0.0906,0.5693430656934306,0.5648086706480867,9.4,4117.0,False,回撤比值1.23(平滑2%)(-2%),0.8557,标准,2026-08-07,,A股,
002305,光大风格轮动混合A,混合型-偏股,全量-主池,35.4,0.0359152263080122,Sell/Avoid 红灯,0.0,0.8111,True,True,0.0,18.5,0.355,1.003,52.3,0.021,0.1302,0.4934748949347489,0.6279584162795842,0.22,823.0,False,经理任期2年(归因平滑8%)(-8%),0.8557,标准,2026-08-07,,A股,
017860,景顺长城致远混合A,混合型-偏股,全量-主池,35.4,0.0661649224908945,Sell/Avoid 红灯,0.0,0.796,True,True,0.0,25.4,0.194,0.949,41.7,0.035,0.0513,0.5328467153284672,0.4840743198407432,5.41,915.0,False,经理任期2年(归因平滑5%)(-5%); 回撤比值1.78(平滑29%)(-29%),0.8557,标准,2026-08-07,,A股,
017801,汇添富战略精选中小盘市值3年持有混合发起A,混合型-偏股,全量-主池,35.4,-0.0903317827195016,Sell/Avoid 红灯,0.0,0.7887,True,True,0.0,97.6,0.71,0.148,0.0,-0.061,0.0543,0.2873258128732581,0.4919265649192657,1.26,2438.0,False,,0.8557,标准,2026-08-07,,A股,
007835,国泰鑫睿混合,混合型-偏股,全量-主池,35.4,-0.039266030193495,Sell/Avoid 红灯,0.0,0.8115,True,True,0.0,48.2,0.194,0.728,32.9,-0.0147,0.1291,0.3919486839194868,0.6250829462508295,3.56,6700.0,False,,0.8557,标准,2026-08-07,,A股,
009476,建信食品饮料行业股票A,股票型,全量-主池,35.4,0.0781079855443146,Sell/Avoid 红灯,37.8,0.6197,True,False,0.0,0.1,0.032,1.378,0.0,-0.1946,-0.2473,0.0348374253483742,0.008847600088476,0.76,1726.0,False,回撤比值2.13(平滑46%)(-46%),0.8557,标准,2026-08-07,,A股,
002543,长城久益混合A,混合型-灵活,全量-主池,35.3,-0.0604780035511557,Sell/Avoid 红灯,0.0,0.7933,True,True,0.0,51.4,0.323,0.513,41.7,0.0391,0.0449,0.5450121654501217,0.4657155496571555,0.62,2536.0,False,,0.8557,标准,2026-08-07,,A股,
001148,申万菱信多策略灵活配置混合A,混合型-灵活,全量-主池,35.3,0.0240477106678848,Sell/Avoid 红灯,0.0,0.7477,True,True,0.0,72.1,0.516,0.162,15.5,-0.0054,0.0388,0.4161689891616899,0.4500110595001106,4.07,505.0,False,经理任期1年(归因平滑16%)(-16%),0.8557,标准,2026-08-07,,A股,
000410,益民服务领先混合A,混合型-灵活,全量-主池,35.2,-0.0787909527460813,Sell/Avoid 红灯,0.0,0.8185,True,True,0.0,53.9,0.387,0.608,55.3,0.0762,0.0392,0.6274054412740544,0.451338199513382,0.21,1044.0,False,经理任期2年(归因平滑1%)(-1%),0.8557,标准,2026-08-07,,A股,
400007,东方策略成长混合,混合型-偏股,全量-主池,35.2,0.0255858262183513,Sell/Avoid 红灯,0.0,0.8148,True,True,0.0,0.4,0.226,1.431,58.2,0.0619,0.0642,0.6011944260119443,0.5138243751382437,1.05,1676.0,False,,0.8557,标准,2026-08-07,,A股,
005399,长信量化价值驱动混合A,混合型-偏股,全量-主池,35.2,-0.0586442571097227,Sell/Avoid 红灯,0.0,0.798,True,True,0.0,56.3,0.452,0.785,33.0,0.0194,0.0511,0.4878345498783455,0.4825259898252599,7.26,1652.0,False,,0.8557,标准,2026-08-07,,A股,
009874,九泰久睿量化股票A,股票型,全量-主池,35.2,0.0794689872689759,Sell/Avoid 红灯,30.3,0.6972,True,True,0.0,21.0,0.097,0.973,0.0,-0.0154,-0.0363,0.3906215439062154,0.2756027427560274,0.73,630.0,False,经理任期1年(归因平滑13%)(-13%); 回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-07,,A股,
000971,诺安新经济股票,股票型,全量-主池,35.2,0.0368205232035726,Sell/Avoid 红灯,0.0,0.812,True,True,0.0,0.2,0.129,1.355,52.8,0.0363,0.0906,0.5382658703826587,0.5648086706480867,7.13,3661.0,False,,0.8557,标准,2026-08-07,,A股,
017735,融通明锐混合A,混合型-偏股,全量-主池,35.1,-0.0570817833174165,Sell/Avoid 红灯,0.0,0.8098,True,True,0.0,82.8,0.581,0.732,5.6,-0.0653,0.0994,0.276487502764875,0.579849590798496,0.55,3996.0,False,回撤比值1.40(平滑10%)(-10%),0.8557,标准,2026-08-07,,A股,
501305,汇添富港股红利ETF联接A,指数型-股票,全量-主池,35.1,-0.1513764013319013,Sell/Avoid 红灯,30.1,0.699,True,False,0.0,92.7,0.742,0.809,0.0,-0.0905,-0.0468,0.2253926122539261,0.2503870825038708,5.02,1486.0,True,,0.8557,标准,2026-08-07,,A股,
004189,华商消费行业股票,股票型,全量-主池,35.1,0.072882965871097,Sell/Avoid 红灯,38.8,0.6102,True,False,0.0,0.0,0.032,1.571,0.0,-0.2092,-0.2444,0.0236673302366733,0.0096217650962176,0.16,947.0,False,经理任期2年(归因平滑4%)(-4%); 回撤比值1.73(平滑27%)(-27%),0.8557,标准,2026-08-07,,A股,
017964,招商匠心优选混合A,混合型-偏股,全量-主池,35.1,-0.0196561235361198,Sell/Avoid 红灯,33.3,0.666,True,False,0.0,98.7,0.826,0.671,0.0,-0.1141,0.0154,0.174629506746295,0.3904003539040035,1.1,100.0,False,经理任期0年(归因平滑27%)(-27%),0.8557,标准,2026-08-07,,A股,
009880,安信成长动力一年持有混合,混合型-偏股,全量-主池,35.0,-0.0432762200943381,Sell/Avoid 红灯,0.0,0.8156,True,True,0.0,44.0,0.29,0.822,37.8,0.0504,0.0152,0.5748728157487282,0.3897367838973678,0.58,1090.0,False,,0.8557,标准,2026-08-07,,A股,
167702,德邦量化优选股票(LOF)A,股票型,全量-主池,35.0,-0.0064952055771028,Sell/Avoid 红灯,0.0,0.8037,True,True,0.0,41.1,0.161,0.844,30.7,0.0271,0.0322,0.5094005750940057,0.431320504313205,0.05,1512.0,False,回撤比值1.45(平滑12%)(-12%),0.8557,标准,2026-08-07,,A股,
005544,银华瑞和灵活配置混合A,混合型-灵活,全量-主池,35.0,0.0833822058407237,Sell/Avoid 红灯,0.0,0.7517,True,True,0.0,11.3,0.452,1.252,13.2,-0.0836,0.1761,0.2398805573988055,0.6960849369608494,11.96,3920.0,False,回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-07,,A股,
017749,国投瑞银景气驱动混合A,混合型-偏股,全量-主池,35.0,-0.0860831209452866,Sell/Avoid 红灯,0.0,0.7969,True,True,0.0,89.6,0.613,0.606,5.0,-0.0339,0.0476,0.345056403450564,0.4726830347268303,3.92,1242.0,False,,0.8557,标准,2026-08-07,,A股,
009246,大摩ESG量化混合A,混合型-偏股,全量-主池,35.0,-0.0236733567417909,Sell/Avoid 红灯,0.0,0.8091,True,True,0.0,35.5,0.419,0.929,37.8,0.0202,0.0654,0.4908206149082061,0.5162574651625746,2.08,4365.0,False,,0.8557,标准,2026-08-07,,A股,
007287,合煦智远消费主题股票发起式A,股票型,全量-主池,35.0,-0.0676631943225057,Sell/Avoid 红灯,34.1,0.6584,True,False,0.0,44.0,0.29,0.822,0.0,-0.0769,-0.103,0.2550320725503207,0.1298385312983853,0.01,1499.0,False,,0.8557,标准,2026-08-07,,A股,
010894,鹏华汇智优选混合A,混合型-偏股,全量-主池,35.0,0.0195715269440694,Sell/Avoid 红灯,0.0,0.8105,True,True,0.0,10.3,0.161,1.045,46.9,0.0279,0.0869,0.5116124751161247,0.5578411855784119,34.43,5503.0,False,,0.8557,标准,2026-08-07,,A股,
002132,广发鑫享灵活配置混合A,混合型-灵活,全量-主池,35.0,-0.0698134846759282,Sell/Avoid 红灯,54.4,0.6552,True,False,20.0,45.6,0.387,0.841,0.0,-0.1838,-0.1435,0.0466710904667109,0.0763105507631055,6.36,2270.0,False,回撤比值1.64(平滑22%)(-22%),0.8557,标准,2026-08-07,,A股,
001222,鹏华外延成长混合,混合型-灵活,全量-主池,35.0,-0.0212129853001674,Sell/Avoid 红灯,0.0,0.7799,True,True,0.0,37.3,0.097,0.875,33.4,0.0072,0.0748,0.4548772395487724,0.5352798053527981,6.22,3783.0,False,,0.8557,标准,2026-08-07,,A股,
005412,金信民长混合A,混合型-灵活,全量-主池,34.9,0.0770013250459029,Sell/Avoid 红灯,0.0,0.8303,True,True,0.0,14.5,0.161,1.013,81.3,0.0641,0.1721,0.6052864410528644,0.6923247069232471,0.34,484.0,False,经理任期1年(归因平滑17%)(-17%); 回撤比值1.52(平滑16%)(-16%),0.8557,标准,2026-08-07,,A股,
002067,诺安精选回报混合A,混合型-灵活,全量-主池,34.9,0.1017689483823081,Sell/Avoid 红灯,0.0,0.8273,True,True,0.0,57.2,0.452,0.768,57.4,0.0352,0.1175,0.5341738553417386,0.6076089360760893,0.81,232.0,False,经理任期0年(归因平滑24%)(-24%); 回撤比值1.73(平滑27%)(-27%),0.8557,标准,2026-08-07,,A股,
519017,大成积极成长混合A,混合型-偏股,全量-主池,34.9,0.0307626747231174,Sell/Avoid 红灯,0.0,0.8141,True,True,0.0,0.9,0.29,1.612,52.5,0.0355,0.0923,0.53550099535501,0.5670205706702057,10.37,4809.0,False,,0.8557,标准,2026-08-07,,A股,
002020,国都创新驱动,混合型-灵活,全量-主池,34.9,0.0182216135425164,Sell/Avoid 红灯,0.0,0.8178,False,False,0.0,0.7,0.065,1.246,79.1,0.0937,0.114,0.6541694315416943,0.601636806016368,0.1,1338.0,False,回撤比值1.65(平滑23%)(-23%),0.8557,标准,2026-08-07,,A股,
002662,前海开源沪港深大消费混合A,混合型-灵活,全量-主池,34.9,-0.1103681374301047,Sell/Avoid 红灯,34.1,0.6579,True,False,0.0,66.0,0.581,0.915,0.0,-0.0936,-0.132,0.2190886971908869,0.090687900906879,0.27,2220.0,False,,0.8557,标准,2026-08-07,,A股,
017935,国泰海通远见价值混合发起A,混合型-偏股,全量-主池,34.9,-0.1423427889927474,Sell/Avoid 红灯,31.9,0.68,True,False,0.0,84.9,0.581,0.39,0.0,-0.1243,-0.078,0.1479761114797611,0.1800486618004866,1.01,1255.0,False,,0.8557,标准,2026-08-07,,A股,
015911,兴业致远混合A,混合型-偏股,全量-主池,34.9,-0.0449095208344779,Sell/Avoid 红灯,0.0,0.8143,False,False,0.0,29.9,0.323,0.931,69.1,0.0532,0.1318,0.581950895819509,0.6297279362972794,0.22,962.0,False,经理任期2年(归因平滑4%)(-4%),0.8557,标准,2026-08-07,,A股,
001415,中信保诚新锐混合A,混合型-灵活,全量-主池,34.9,-0.0613736730186627,Sell/Avoid 红灯,0.0,0.7963,True,True,0.0,50.3,0.226,0.182,40.2,0.0344,0.0488,0.53085600530856,0.4754479097544791,1.19,3459.0,False,,0.8557,标准,2026-08-07,,A股,
014686,招商核心装备混合A,混合型-偏股,全量-主池,34.9,0.0664654195070242,Sell/Avoid 红灯,0.0,0.8231,False,False,0.0,0.1,0.129,1.461,60.0,0.0525,0.0876,0.579849590798496,0.5599424905994249,0.56,1617.0,False,回撤比值2.00(平滑40%)(-40%),0.8557,标准,2026-08-07,,A股,
002046,中信保诚新锐混合B,混合型-灵活,全量-主池,34.9,-0.0610772970927683,Sell/Avoid 红灯,0.0,0.7963,True,True,0.0,50.3,0.226,0.166,40.3,0.0344,0.0489,0.53085600530856,0.4757796947577969,0.43,3459.0,False,,0.8557,标准,2026-08-07,,A股,
000480,东方红新动力混合A,混合型-灵活,全量-主池,34.8,-0.0549261636844228,Sell/Avoid 红灯,0.0,0.7956,True,True,0.0,54.1,0.419,0.751,30.2,0.0035,0.0714,0.4413846494138465,0.5297500552975005,46.22,3980.0,False,,0.8557,标准,2026-08-07,,A股,
040002,华安中国A股增强指数,指数型-股票,全量-主池,34.8,0.0203656863785659,Sell/Avoid 红灯,0.0,0.805,True,True,0.0,0.0,0.097,1.856,59.0,0.0527,0.0836,0.5806237558062376,0.551094890510949,10.67,2272.0,True,,0.8557,标准,2026-08-07,,A股,
000478,建信中证500指数增强A,指数型-股票,全量-主池,34.8,0.0257713097610765,Sell/Avoid 红灯,0.0,0.812,True,True,0.0,4.2,0.355,1.188,50.6,0.0272,0.1045,0.5097323600973236,0.5901349259013493,27.77,5252.0,True,,0.8557,标准,2026-08-07,,A股,
750005,安信平稳增长混合发起A,混合型-灵活,全量-主池,34.8,-0.0057544745653448,Sell/Avoid 红灯,0.0,0.8136,True,True,0.0,50.0,0.129,0.414,75.2,0.1219,0.0631,0.6936518469365185,0.511059500110595,0.15,366.0,False,经理任期1年(归因平滑20%)(-20%),0.8557,标准,2026-08-07,,A股,
008415,国泰大制造两年持有期混合,混合型-偏股,全量-主池,34.8,-0.0228693338333816,Sell/Avoid 红灯,0.0,0.8113,True,True,0.0,23.8,0.323,0.965,52.2,0.0091,0.159,0.4607387746073877,0.6761778367617783,3.78,6700.0,False,回撤比值1.21(平滑0%)(-0%),0.8557,标准,2026-08-07,,A股,
202025,南方上证380ETF联接A,指数型-股票,全量-主池,34.8,0.0265869811919694,Sell/Avoid 红灯,0.0,0.8089,True,True,0.0,0.5,0.226,1.344,54.2,0.0286,0.1212,0.5126078301260784,0.615018801150188,1.21,4095.0,True,,0.8557,标准,2026-08-07,,A股,
004703,南方兴盛先锋混合A,混合型-偏股,全量-主池,34.8,-0.0881893505890241,Sell/Avoid 红灯,0.0,0.74,True,True,0.0,92.9,0.645,0.651,0.0,-0.0665,0.0176,0.2732802477328024,0.396040698960407,0.8,1155.0,False,,0.8557,标准,2026-08-07,,A股,
005537,中航新起航灵活配置混合A,混合型-灵活,全量-主池,34.8,0.0542897687345808,Sell/Avoid 红灯,0.0,0.8241,True,True,0.0,11.5,0.387,1.074,38.1,-0.0006,0.1181,0.4302145543021455,0.6093784560937846,0.83,3158.0,False,回撤比值1.66(平滑23%)(-23%),0.8557,标准,2026-08-07,,A股,
162714,广发深证100ETF联接A,指数型-股票,全量-主池,34.8,-0.0009676265607112,Sell/Avoid 红灯,0.0,0.8048,True,True,0.0,0.1,0.065,1.433,71.5,0.0795,0.0961,0.6323822163238222,0.5734350807343508,0.28,4511.0,True,,0.8557,标准,2026-08-07,,A股,
004868,交银股息优化混合,混合型-偏股,全量-主池,34.8,0.0440538927461059,Sell/Avoid 红灯,38.0,0.6182,True,False,0.0,0.4,0.032,1.292,0.0,-0.1567,-0.1694,0.0851581508515815,0.048661800486618,1.49,3852.0,False,回撤比值1.66(平滑23%)(-23%),0.8557,标准,2026-08-07,,A股,
519130,海富通新内需混合A,混合型-灵活,全量-主池,34.7,0.0383556373676649,Sell/Avoid 红灯,0.0,0.7131,True,False,0.0,50.3,0.226,0.368,0.0,-0.029,-0.0042,0.3572218535722185,0.3429550984295509,0.03,3033.0,False,回撤比值1.83(平滑32%)(-32%),0.8557,标准,2026-08-07,,A股,
016776,嘉实中证1000指数增强发起A,指数型-股票,全量-主池,34.7,-0.0317482506816067,Sell/Avoid 红灯,0.0,0.8149,True,True,0.0,41.4,0.323,0.854,31.5,-0.0016,0.0892,0.4270072992700729,0.5616014156160142,0.55,3333.0,True,,0.8557,标准,2026-08-07,,A股,
001050,汇添富中证500指数增强A,指数型-股票,全量-主池,34.7,0.0031830057187629,Sell/Avoid 红灯,0.0,0.8087,True,True,0.0,16.0,0.387,1.032,46.0,0.0185,0.1036,0.48661800486618,0.5880336208803362,15.02,3909.0,True,,0.8557,标准,2026-08-07,,A股,
001623,兴业国企改革混合A,混合型-灵活,全量-主池,34.7,-0.0251001695176948,Sell/Avoid 红灯,31.7,0.6822,True,False,0.0,25.6,0.452,1.01,0.0,-0.0269,-0.0186,0.3618668436186684,0.3126520681265207,0.8,3888.0,False,,0.8557,标准,2026-08-07,,A股,
200002,长城久泰沪深300指数A,指数型-股票,全量-主池,34.7,0.025425498777626,Sell/Avoid 红灯,0.0,0.7988,True,True,0.0,0.3,0.226,1.763,54.9,0.0498,0.071,0.5736562707365627,0.528865295288653,7.19,8081.0,True,,0.8557,标准,2026-08-07,,A股,
018728,华夏智胜新锐股票A,股票型,全量-主池,34.7,-0.0478827646648387,Sell/Avoid 红灯,0.0,0.8124,True,True,0.0,53.5,0.4,0.715,25.7,-0.0101,0.0829,0.4043353240433532,0.5491041804910418,6.46,2334.0,False,,0.8557,标准,2026-08-07,,A股,
011189,建信智汇优选一年持有期混合(MOM),混合型-偏股,全量-主池,34.6,-0.0694206316359295,Sell/Avoid 红灯,0.0,0.8109,True,True,0.0,47.1,0.097,0.756,50.4,0.0416,0.0691,0.5525326255253262,0.5242203052422031,10.15,1072.0,False,经理任期2年(归因平滑1%)(-1%),0.8557,标准,2026-08-07,,A股,
014478,中加低碳经济六个月持有混合A,混合型-偏股,全量-主池,34.6,-0.0967118142051427,Sell/Avoid 红灯,0.0,0.8061,True,True,0.0,92.7,0.645,0.67,4.2,-0.0511,0.0695,0.3054633930546339,0.5254368502543685,0.23,1242.0,False,,0.8557,标准,2026-08-07,,A股,
002906,南方中证500量化增强A,指数型-股票,全量-主池,34.6,0.0226675187207525,Sell/Avoid 红灯,0.0,0.8106,True,True,0.0,7.0,0.194,1.079,46.0,0.0165,0.1078,0.4817518248175182,0.5950011059500111,3.59,1057.0,True,,0.8557,标准,2026-08-07,,A股,
350008,天治新消费混合,混合型-灵活,全量-主池,34.6,0.123978396732951,Sell/Avoid 红灯,0.0,0.7083,True,True,0.0,0.0,0.0,1.648,0.0,-0.0582,-0.0743,0.2931873479318734,0.1883432868834328,0.16,1940.0,False,回撤比值2.26(平滑53%)(-53%),0.8557,标准,2026-08-07,,A股,
013914,大成红利优选一年持有混合发起A,混合型-偏股,全量-主池,34.6,-0.019196389620617,Sell/Avoid 红灯,0.0,0.73,True,True,0.0,54.2,0.387,0.406,5.3,0.0007,-0.0044,0.4332006193320062,0.3425127184251272,1.02,1814.0,False,,0.8557,标准,2026-08-07,,A股,
000706,中邮多策略灵活配置混合,混合型-灵活,全量-主池,34.6,-0.0157776307846625,Sell/Avoid 红灯,0.0,0.8259,True,True,0.0,10.3,0.065,1.045,67.7,0.0406,0.1525,0.5502101305021013,0.6666666666666666,0.72,2290.0,False,回撤比值1.28(平滑4%)(-4%),0.8557,标准,2026-08-07,,A股,
519710,交银策略回报灵活配置混合,混合型-灵活,全量-主池,34.6,0.0311169174040092,Sell/Avoid 红灯,36.8,0.6304,True,False,0.0,0.6,0.032,1.267,0.0,-0.1252,-0.1484,0.1464277814642778,0.0690112806901128,1.13,3852.0,False,回撤比值1.49(平滑14%)(-14%),0.8557,标准,2026-08-07,,A股,
007084,天治转型升级混合,混合型-偏股,全量-主池,34.6,0.0725453132126537,Sell/Avoid 红灯,35.7,0.6417,True,False,0.0,0.1,0.032,1.43,0.0,-0.2488,-0.2286,0.0097323600973236,0.013271400132714,0.02,1940.0,False,回撤比值2.15(平滑47%)(-47%),0.8557,标准,2026-08-07,,A股,
010253,兴银中证500指数增强A,指数型-股票,全量-主池,34.6,-0.0471652481354026,Sell/Avoid 红灯,0.0,0.8099,True,True,0.0,51.2,0.419,0.805,27.0,-0.0084,0.0846,0.4084273390842733,0.5529750055297501,0.28,742.0,True,,0.8557,标准,2026-08-07,,A股,
570005,诺德成长优势混合,混合型-偏股,全量-主池,34.5,0.0096511676371394,Sell/Avoid 红灯,0.0,0.8023,True,True,0.0,16.5,0.258,1.003,40.1,0.0217,0.0703,0.495465604954656,0.5276487502764875,1.16,4045.0,False,,0.8557,标准,2026-08-07,,A股,
166023,中欧瑞丰灵活配置混合(LOF)A,混合型-灵活,全量-主池,34.5,-0.0781805703972832,Sell/Avoid 红灯,0.0,0.8129,True,True,0.0,50.7,0.452,0.853,49.2,0.0479,0.0542,0.5681265206812652,0.4917053749170537,11.52,2235.0,False,,0.8557,标准,2026-08-07,,A股,
001983,中邮低碳配置混合,混合型-灵活,全量-主池,34.5,-0.0107362071697718,Sell/Avoid 红灯,0.0,0.8245,False,False,0.0,0.2,0.161,1.441,86.4,0.1369,0.0993,0.7078080070780801,0.5794072107940721,0.4,1810.0,False,回撤比值1.45(平滑13%)(-13%),0.8557,标准,2026-08-07,,A股,
001231,银华泰利灵活配置混合A,混合型-灵活,全量-主池,34.5,-0.0328670215438325,Sell/Avoid 红灯,0.0,0.7285,True,False,0.0,51.5,0.323,0.036,16.6,0.0066,0.0202,0.453550099535501,0.4023446140234461,4.35,2047.0,False,,0.8557,标准,2026-08-07,,A股,
004192,招商中证500指数增强A,指数型-股票,全量-主池,34.5,-0.0299090424382156,Sell/Avoid 红灯,0.0,0.8025,True,True,0.0,43.7,0.484,0.934,26.0,-0.007,0.0786,0.4118557841185578,0.5405883654058836,5.59,1718.0,True,,0.8557,标准,2026-08-07,,A股,
015564,大成弘远回报一年持有混合A,混合型-偏股,全量-主池,34.4,-0.0772173971501881,Sell/Avoid 红灯,0.0,0.7208,True,True,0.0,85.0,0.581,0.3,0.0,-0.0534,-0.0022,0.3017031630170316,0.3454987834549878,6.9,4553.0,False,,0.8557,标准,2026-08-07,,A股,
000512,国泰沪深300指数增强A,指数型-股票,全量-主池,34.4,-0.0434435342962318,Sell/Avoid 红灯,0.0,0.7969,True,True,0.0,51.2,0.323,0.608,23.1,0.0132,0.0311,0.471134704711347,0.4283344392833444,0.77,1652.0,True,,0.8557,标准,2026-08-07,,A股,
360005,光大红利混合A,混合型-偏股,全量-主池,34.4,0.0248350779635346,Sell/Avoid 红灯,30.1,0.6985,True,True,0.0,4.3,0.387,1.489,0.0,-0.0624,0.0049,0.2833443928334439,0.3624198186241982,2.23,2228.0,False,,0.8557,标准,2026-08-07,,A股,
070022,嘉实领先成长混合,混合型-偏股,全量-主池,34.4,0.0399923633727714,Sell/Avoid 红灯,0.0,0.8056,True,True,0.0,0.3,0.226,1.5,44.9,0.0083,0.1267,0.457973899579739,0.6219862862198628,4.25,2207.0,False,回撤比值1.22(平滑1%)(-1%),0.8557,标准,2026-08-07,,A股,
010110,广发医药健康混合A,混合型-偏股,全量-主池,34.4,0.0968214118270629,Sell/Avoid 红灯,0.0,0.7164,True,True,0.0,1.9,0.323,1.298,11.9,0.0159,-0.0119,0.4796505197965052,0.3259234682592347,9.76,4194.0,False,回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-07,,A股,
020021,国泰金融ETF联接A,指数型-股票,全量-主池,34.4,-0.0734987077352614,Sell/Avoid 红灯,34.7,0.6519,True,False,0.0,43.6,0.645,1.563,0.0,-0.0428,-0.1132,0.3239327582393276,0.1163459411634594,2.15,4589.0,True,,0.8557,标准,2026-08-07,,A股,
005939,工银新能源汽车混合A,混合型-偏股,全量-主池,34.4,0.0165492762297189,Sell/Avoid 红灯,0.0,0.8128,True,True,0.0,3.2,0.355,1.26,54.3,0.0386,0.0931,0.5440168104401681,0.568679495686795,18.7,1197.0,False,回撤比值1.21(平滑1%)(-1%),0.8557,标准,2026-08-07,,A股,
163001,长信医疗保健混合(LOF)A,混合型-灵活,全量-主池,34.4,0.1462242045785435,Sell/Avoid 红灯,0.0,0.714,True,True,0.0,0.5,0.258,1.658,39.8,0.0541,0.0155,0.5851581508515815,0.3908427339084273,0.94,485.0,False,经理任期1年(归因平滑17%)(-17%),0.8557,标准,2026-08-07,,A股,
001709,华富物联世界灵活配置混合A,混合型-灵活,全量-主池,34.4,0.0817022157359075,Sell/Avoid 红灯,0.0,0.8269,True,True,0.0,50.1,0.548,0.971,63.5,0.0546,0.0986,0.5865958858659589,0.5784118557841186,0.39,207.0,False,经理任期0年(归因平滑24%)(-24%); 回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,,A股,
166020,中欧成长优选混合A,混合型-灵活,全量-主池,34.4,-0.1017884474489966,Sell/Avoid 红灯,0.0,0.7628,True,True,0.0,97.5,0.71,0.494,0.0,-0.046,0.0334,0.3159699181596991,0.4343065693430657,3.38,3445.0,False,,0.8557,标准,2026-08-07,,A股,
310308,申万菱信盛利精选混合A,混合型-偏股,全量-主池,34.4,0.0300745583222444,Sell/Avoid 红灯,0.0,0.8115,True,True,0.0,0.0,0.065,1.476,67.3,0.08,0.0771,0.632824596328246,0.5388188453881885,5.87,876.0,False,经理任期2年(归因平滑6%)(-6%),0.8557,标准,2026-08-07,,A股,
