date,equity,n_pos,drawdown
2020-04-30,126090.77253963472,10,-0.03839920761165283
2020-05-06,127990.07801378374,10,-0.023914613599389734
2020-05-07,127997.54142624141,10,-0.023857695688676128
2020-05-08,129458.10828292494,10,-0.01271903567069943
2020-05-11,128487.16761163977,10,-0.020123679960402763
2020-05-12,129481.17915560932,10,-0.01254309123791053
2020-05-13,130948.33576345899,10,-0.0013541760758388754
2020-05-14,130030.64100395404,10,-0.008352753292369286
2020-05-15,130202.0216625635,10,-0.007045760133396528
2020-05-18,131045.77671436056,10,-0.0006110662216378682
2020-05-19,132179.43463947275,10,0.0
2020-05-20,130588.767966902,10,-0.012034146438206439
2020-05-21,129959.06165371867,10,-0.01679817281569007
2020-05-22,127549.96612428706,10,-0.03502412102013319
2020-05-25,128257.12272852656,10,-0.029674146523962053
2020-05-26,130607.04164261709,10,-0.011895897430220237
2020-05-27,129014.24710411542,10,-0.023946142181577312
2020-05-28,128873.11598787006,10,-0.02501386589086929
2020-05-29,130539.81188778217,10,-0.012404522353744007
2020-06-01,133393.92433636746,10,0.0
2020-06-02,132423.408352145,10,-0.007275563628934112
2020-06-03,132594.75681648945,10,-0.005991033878445795
2020-06-04,133092.53904398408,10,-0.0022593629648633984
2020-06-05,134174.3734175761,10,0.0
2020-06-08,133685.74298914315,10,-0.003641756737795543
2020-06-09,134729.86247961383,10,0.0
2020-06-10,136105.11412726017,10,0.0
2020-06-11,135732.98595794564,10,-0.002734123340630612
2020-06-12,136548.33884979336,10,0.0
2020-06-15,136320.13088951918,10,-0.0016712613437591672
2020-06-16,138576.02001751593,10,0.0
2020-06-17,139385.6401159902,10,0.0
2020-06-18,136332.1181627391,10,-0.021907005274790836
2020-06-19,138569.7382626344,10,-0.005853557458837422
2020-06-22,139241.08748970932,10,-0.0010370697165115184
2020-06-23,141656.52883350037,10,0.0
2020-06-24,141200.25949691725,10,-0.0032209552241634354
2020-06-29,140679.27999419378,10,-0.006898720781554846
2020-06-30,143234.99226168141,10,0.0
2020-07-01,143231.97913130006,10,-2.103627286720311e-05
2020-07-02,143613.01701335792,10,0.0
