code,name,ftype,channel,S_total,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,error
012390,中欧产业前瞻混合A,混合型-偏股,左侧,0.9,Sell/Avoid 红灯,0.0,0.7672,False,False,0,3.2,0.258,1.152,0.0,0.0494,0.1006,0.20461538461538462,0.24307692307692308,10.24,3821,False,回撤比值1.59(平滑20%)(-20%),0.839,标准,2026-07-31,
005104,富荣福康混合A,混合型-偏股,左侧,0.9,Sell/Avoid 红灯,0.0,0.7657,False,False,0,3.5,0.226,1.137,0.0,-0.1642,-0.0944,0.055384615384615386,0.12307692307692308,0.04,772,False,经理任期2年(归因平滑9%)(-9%); 回撤比值1.54(平滑17%)(-17%),0.839,标准,2026-07-31,
010483,交银启道混合,混合型-偏股,左侧,0.8,Sell/Avoid 红灯,0.0,0.7397,True,True,0,3.7,0.355,1.216,0.0,-0.1566,-0.2228,0.06307692307692307,0.036923076923076927,11.87,22,False,经理任期0年(归因平滑29%)(-29%); 回撤比值1.37(平滑8%)(-8%),0.839,标准,2026-07-31,
018248,中欧致和混合A,混合型-偏股,左侧,0.8,Sell/Avoid 红灯,0.0,0.7619,False,False,0,3.6,0.207,1.134,0.0,-0.1795,-0.1571,0.04461538461538461,0.07538461538461538,0.43,3781,False,回撤比值1.88(平滑34%)(-34%),0.839,标准,2026-07-31,
012557,中欧景气前瞻一年混合A,混合型-偏股,左侧,0.7,Sell/Avoid 红灯,0.0,0.7672,False,False,0,2.6,0.258,1.169,0.0,0.0549,0.1119,0.21153846153846154,0.24769230769230768,3.45,3821,False,回撤比值1.61(平滑21%)(-21%),0.839,标准,2026-07-31,
006537,恒生前海港股通精选混合,混合型-偏股,左侧,0.6,Sell/Avoid 红灯,0.0,0.7544,False,False,0,1.7,0.323,1.335,0.0,0.0571,-0.0396,0.2153846153846154,0.16307692307692306,0.55,1593,False,回撤比值1.32(平滑6%)(-6%),0.839,标准,2026-07-31,
004634,前海联合泳涛混合A,混合型-灵活,左侧,0.6,Sell/Avoid 红灯,0.0,0.7768,False,False,0,2.8,0.065,1.148,0.0,0.0901,0.1577,0.2353846153846154,0.25384615384615383,0.07,3422,False,回撤比值1.94(平滑37%)(-37%),0.839,标准,2026-07-31,
007484,信澳核心科技混合A,混合型-偏股,左侧,0.6,Sell/Avoid 红灯,0.0,0.7606,False,False,0,2.1,0.29,1.211,0.0,-0.0992,-0.0469,0.10615384615384615,0.15538461538461537,2.23,1357,False,回撤比值1.69(平滑24%)(-24%),0.839,标准,2026-07-31,
006235,东方城镇消费主题混合A,混合型-偏股,左侧,0.6,Sell/Avoid 红灯,0.0,0.7215,True,True,0,3.1,0.0,1.14,0.0,-0.2171,-0.3306,0.027692307692307693,0.005384615384615384,0.17,4112,False,回撤比值2.11(平滑45%)(-45%),0.839,标准,2026-07-31,
007770,同泰开泰混合A,混合型-偏股,左侧,0.5,Sell/Avoid 红灯,0.0,0.755,False,False,0,2.6,0.355,1.411,0.0,-0.2238,-0.2313,0.023076923076923078,0.033846153846153845,0.08,915,False,经理任期2年(归因平滑5%)(-5%); 回撤比值2.12(平滑46%)(-46%),0.839,标准,2026-07-31,
011002,同泰大健康主题混合A,混合型-偏股,左侧,0.5,Sell/Avoid 红灯,0.0,0.718,True,True,0,2.4,0.29,1.192,0.0,-0.2527,-0.3089,0.013846153846153847,0.013846153846153847,0.09,1613,False,回撤比值2.12(平滑46%)(-46%),0.839,标准,2026-07-31,
008050,同泰慧择混合A,混合型-偏股,左侧,0.4,Sell/Avoid 红灯,0.0,0.7659,False,False,0,2.6,0.29,1.186,0.0,-0.2158,-0.3295,0.02923076923076923,0.007692307692307693,0.09,1613,False,回撤比值2.30(平滑55%)(-55%),0.839,标准,2026-07-31,
040007,华安中小盘成长混合,混合型-偏股,左侧,0.4,Sell/Avoid 红灯,0.0,0.7594,False,False,0,1.5,0.323,1.789,0.0,-0.1005,0.0242,0.10307692307692308,0.21076923076923076,16.25,3094,False,回撤比值1.72(平滑26%)(-26%),0.839,标准,2026-07-31,
002303,金鹰智慧生活混合A,混合型-灵活,左侧,0.3,Sell/Avoid 红灯,0.0,0.7622,False,False,0,1.5,0.032,1.195,0.0,-0.1778,-0.1337,0.046153846153846156,0.0876923076923077,0.08,4070,False,回撤比值2.21(平滑50%)(-50%),0.839,标准,2026-07-31,
000117,广发轮动配置混合,混合型-偏股,左侧,0.3,Sell/Avoid 红灯,0.0,0.7556,False,False,0,1.0,0.194,1.235,0.0,-0.0435,-0.0053,0.15076923076923077,0.18769230769230769,2.37,1593,False,,0.839,标准,2026-07-31,
016073,创金合信软件产业股票发起A,股票型,左侧,0.2,Sell/Avoid 红灯,0.0,0.7423,True,True,0,1.1,0.194,1.226,0.0,-0.1559,-0.1612,0.06615384615384616,0.07230769230769231,0.49,257,False,经理任期0年(归因平滑23%)(-23%); 回撤比值1.99(平滑40%)(-40%),0.839,标准,2026-07-31,
590002,中邮核心成长混合A,混合型-偏股,左侧,0.2,Sell/Avoid 红灯,0.0,0.7644,False,False,0,0.9,0.29,1.869,0.0,0.124,0.2147,0.2523076923076923,0.2676923076923077,29.48,4392,False,回撤比值1.70(平滑25%)(-25%),0.839,标准,2026-07-31,
011184,东方阿尔法招阳混合A,混合型-偏股,左侧,0.2,Sell/Avoid 红灯,0.0,0.7661,False,False,0,1.4,0.032,1.201,0.0,-0.2089,-0.101,0.03076923076923077,0.11076923076923077,2.15,2883,False,回撤比值2.22(平滑51%)(-51%),0.839,标准,2026-07-31,
580005,东吴进取策略混合A,混合型-灵活,左侧,0.1,Sell/Avoid 红灯,0.0,0.7468,False,False,0,0.4,0.097,1.286,0.0,-0.017,-0.0874,0.1646153846153846,0.12615384615384614,0.26,3736,False,回撤比值1.51(平滑15%)(-15%),0.839,标准,2026-07-31,
018362,东方阿尔法瑞丰混合发起A,混合型-偏股,左侧,0.1,Sell/Avoid 红灯,0.0,0.7706,False,False,0,0.5,0.233,1.374,0.0,0.0393,0.2412,0.19692307692307692,0.27384615384615385,0.38,1178,False,回撤比值1.85(平滑32%)(-32%),0.839,标准,2026-07-31,
005228,汇添富港股通专注成长,混合型-偏股,左侧,0.1,Sell/Avoid 红灯,0.0,0.7531,False,False,0,0.4,0.226,1.446,0.0,-0.028,-0.059,0.15846153846153846,0.14307692307692307,2.57,2800,False,回撤比值1.53(平滑17%)(-17%),0.839,标准,2026-07-31,
310388,申万菱信消费增长混合A,混合型-偏股,左侧,0.1,Sell/Avoid 红灯,0.0,0.7561,False,False,0,0.2,0.194,1.497,0.0,-0.0007,-0.1029,0.17384615384615384,0.10461538461538461,2.03,1627,False,回撤比值1.58(平滑19%)(-19%),0.839,标准,2026-07-31,
010282,中信建投智享生活混合A,混合型-偏股,左侧,0.1,Sell/Avoid 红灯,0.0,0.7615,False,False,0,0.5,0.0,1.276,0.0,-0.1551,-0.1178,0.06769230769230769,0.09846153846153846,0.23,3354,False,回撤比值2.31(平滑56%)(-56%),0.839,标准,2026-07-31,
377150,摩根健康品质生活混合A,混合型-偏股,左侧,0.1,Sell/Avoid 红灯,0.0,0.7084,False,False,0,0.2,0.194,1.534,0.0,-0.1388,-0.1789,0.08153846153846153,0.05846153846153846,0.83,1724,False,回撤比值1.55(平滑18%)(-18%),0.839,标准,2026-07-31,
006644,弘毅远方消费升级混合A,混合型-偏股,左侧,0.0,Sell/Avoid 红灯,0.0,0.7587,False,False,0,0.1,0.0,1.369,0.0,-0.0579,0.0575,0.14615384615384616,0.2276923076923077,0.09,3022,False,回撤比值1.72(平滑26%)(-26%),0.839,标准,2026-07-31,
580003,东吴行业轮动混合A,混合型-偏股,左侧,0.0,Sell/Avoid 红灯,0.0,0.75,False,False,0,0.0,0.032,2.018,0.0,0.007,-0.068,0.1753846153846154,0.13538461538461538,1.06,3736,False,回撤比值1.81(平滑30%)(-30%),0.839,标准,2026-07-31,
290004,泰信优质生活混合,混合型-偏股,左侧,0.0,Sell/Avoid 红灯,0.0,0.7256,False,False,0,0.1,0.129,1.98,0.0,-0.1998,-0.2707,0.036923076923076927,0.023076923076923078,1.17,1658,False,回撤比值1.67(平滑23%)(-23%),0.839,标准,2026-07-31,
