code,name,ftype,region,channel,S_total,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,rbsa,error
014232,博时专精特新主题混合A,混合型-偏股,A股,全量-主池,60.2,Hold 黄灯,0.0,0.8234,True,True,0.0,63.9,0.484,0.726,100.0,0.1269,0.2453,0.6992101799034665,0.7651382185168933,2.07,1283.0,False,回撤比值1.21(平滑1%)(-1%),0.8557,标准,2026-08-07,"{""上证50"": 0.039, ""沪深300"": 0.069, ""中证500"": 0.127, ""中证1000"": 0.129, ""创业板50"": 0.16, ""上证红利"": 0.0, ""全指材料"": 0.09, ""全指工业"": 0.078, ""全指消费"": 0.0, ""全指医药"": 0.019, ""全指金融"": 0.0, ""全指信息"": 0.219, ""纳斯达克100"": 0.029, ""标普500"": 0.014, ""恒生指数"": 0.0, ""恒生科技"": 0.027}",
015229,华夏低碳经济一年持有混合A,混合型-偏股,A股,全量-主池,60.1,Hold 黄灯,0.0,0.8241,True,True,0.0,2.6,0.355,1.49,100.0,0.3937,0.6932,0.8892057920140413,0.9553532250987276,1.53,3283.0,False,回撤比值1.59(平滑20%)(-20%),0.8557,标准,2026-08-07,"{""上证50"": 0.035, ""沪深300"": 0.073, ""中证500"": 0.123, ""中证1000"": 0.127, ""创业板50"": 0.176, ""上证红利"": 0.0, ""全指材料"": 0.093, ""全指工业"": 0.078, ""全指消费"": 0.0, ""全指医药"": 0.004, ""全指金融"": 0.0, ""全指信息"": 0.22, ""纳斯达克100"": 0.031, ""标普500"": 0.012, ""恒生指数"": 0.0, ""恒生科技"": 0.026}",
011828,平安睿享成长混合A,混合型-偏股,A股,全量-主池,60.1,Hold 黄灯,0.0,0.8253,True,True,0.0,33.4,0.516,1.037,100.0,0.3977,0.4968,0.8916191311978938,0.903905221588416,2.36,3641.0,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,"{""上证50"": 0.044, ""沪深300"": 0.077, ""中证500"": 0.118, ""中证1000"": 0.12, ""创业板50"": 0.174, ""上证红利"": 0.0, ""全指材料"": 0.095, ""全指工业"": 0.077, ""全指消费"": 0.0, ""全指医药"": 0.0, ""全指金融"": 0.0, ""全指信息"": 0.213, ""纳斯达克100"": 0.039, ""标普500"": 0.017, ""恒生指数"": 0.0, ""恒生科技"": 0.026}",
000603,易方达创新驱动灵活配置混合,混合型-灵活,A股,全量-主池,60.1,Hold 黄灯,0.0,0.8258,True,True,0.0,6.9,0.419,1.481,100.0,0.4861,0.6179,0.9308907415533129,0.9398859148749451,33.08,1896.0,False,回撤比值1.43(平滑12%)(-12%),0.8557,标准,2026-08-07,"{""上证50"": 0.048, ""沪深300"": 0.076, ""中证500"": 0.122, ""中证1000"": 0.115, ""创业板50"": 0.174, ""上证红利"": 0.0, ""全指材料"": 0.07, ""全指工业"": 0.07, ""全指消费"": 0.0, ""全指医药"": 0.007, ""全指金融"": 0.0, ""全指信息"": 0.239, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.027}",
007277,恒生前海消费升级混合,混合型-偏股,A股,全量-主池,60.1,Hold 黄灯,0.0,0.8222,True,True,0.0,13.3,0.452,1.152,100.0,0.5258,0.5638,0.9433962264150944,0.9236507240017552,0.42,1769.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.044, ""沪深300"": 0.078, ""中证500"": 0.117, ""中证1000"": 0.112, ""创业板50"": 0.184, ""上证红利"": 0.0, ""全指材料"": 0.076, ""全指工业"": 0.071, ""全指消费"": 0.0, ""全指医药"": 0.001, ""全指金融"": 0.0, ""全指信息"": 0.227, ""纳斯达克100"": 0.041, ""标普500"": 0.017, ""恒生指数"": 0.0, ""恒生科技"": 0.031}",
001759,嘉实成长增强混合,混合型-灵活,A股,全量-主池,60.1,Hold 黄灯,0.0,0.8251,True,True,0.0,3.1,0.355,1.271,100.0,0.6784,0.9709,0.9782799473453269,0.9896884598508118,7.12,2197.0,False,回撤比值1.23(平滑1%)(-1%),0.8557,标准,2026-08-07,"{""上证50"": 0.051, ""沪深300"": 0.078, ""中证500"": 0.12, ""中证1000"": 0.109, ""创业板50"": 0.177, ""上证红利"": 0.0, ""全指材料"": 0.065, ""全指工业"": 0.069, ""全指消费"": 0.0, ""全指医药"": 0.005, ""全指金融"": 0.0, ""全指信息"": 0.241, ""纳斯达克100"": 0.04, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.029}",
011021,汇添富互联网核心资产六个月持有混合A,混合型-偏股,A股,全量-主池,60.1,Hold 黄灯,0.0,0.8129,False,False,0.0,56.4,0.677,1.044,100.0,0.3429,0.4285,0.864304519526108,0.8787845546292233,16.56,2033.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.047, ""沪深300"": 0.078, ""中证500"": 0.112, ""中证1000"": 0.104, ""创业板50"": 0.183, ""上证红利"": 0.0, ""全指材料"": 0.064, ""全指工业"": 0.065, ""全指消费"": 0.0, ""全指医药"": 0.011, ""全指金融"": 0.0, ""全指信息"": 0.216, ""纳斯达克100"": 0.044, ""标普500"": 0.018, ""恒生指数"": 0.006, ""恒生科技"": 0.052}",
009893,大摩优悦安和混合A,混合型-偏股,A股,全量-主池,60.1,Hold 黄灯,0.0,0.7192,True,True,0.0,1.8,0.226,1.193,100.0,0.159,0.1992,0.7294866169372531,0.7252084247476963,0.25,1982.0,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,"{""上证50"": 0.068, ""沪深300"": 0.061, ""中证500"": 0.084, ""中证1000"": 0.069, ""创业板50"": 0.082, ""上证红利"": 0.022, ""全指材料"": 0.086, ""全指工业"": 0.06, ""全指消费"": 0.066, ""全指医药"": 0.181, ""全指金融"": 0.026, ""全指信息"": 0.096, ""纳斯达克100"": 0.02, ""标普500"": 0.011, ""恒生指数"": 0.023, ""恒生科技"": 0.043}",
240017,华宝新兴产业混合,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8107,True,True,0.0,40.2,0.613,1.322,100.0,0.2827,0.2834,0.8274462483545415,0.7939885914874946,4.87,1697.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.047, ""沪深300"": 0.082, ""中证500"": 0.108, ""中证1000"": 0.104, ""创业板50"": 0.185, ""上证红利"": 0.0, ""全指材料"": 0.086, ""全指工业"": 0.076, ""全指消费"": 0.0, ""全指医药"": 0.012, ""全指金融"": 0.0, ""全指信息"": 0.195, ""纳斯达克100"": 0.036, ""标普500"": 0.014, ""恒生指数"": 0.011, ""恒生科技"": 0.046}",
012466,嘉实策略精选混合A,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8236,True,True,0.0,2.4,0.226,1.17,100.0,0.6798,0.9025,0.9788284335234753,0.9863975427819219,6.61,2197.0,False,回撤比值1.44(平滑12%)(-12%),0.8557,标准,2026-08-07,"{""上证50"": 0.052, ""沪深300"": 0.079, ""中证500"": 0.12, ""中证1000"": 0.108, ""创业板50"": 0.177, ""上证红利"": 0.0, ""全指材料"": 0.064, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.008, ""全指金融"": 0.0, ""全指信息"": 0.24, ""纳斯达克100"": 0.04, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.03}",
165313,建信优势动力混合(LOF),混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8275,True,True,0.0,13.9,0.452,1.136,100.0,0.3213,0.4433,0.8525669153137341,0.8839403247038174,6.69,2013.0,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,"{""上证50"": 0.046, ""沪深300"": 0.074, ""中证500"": 0.123, ""中证1000"": 0.117, ""创业板50"": 0.173, ""上证红利"": 0.0, ""全指材料"": 0.072, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.003, ""全指金融"": 0.0, ""全指信息"": 0.242, ""纳斯达克100"": 0.036, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.03}",
501099,平安新兴产业混合(LOF),混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8211,False,False,0.0,45.4,0.613,1.097,100.0,0.4992,0.5145,0.9348398420359807,0.910706450197455,2.08,2047.0,False,回撤比值1.47(平滑14%)(-14%),0.8557,标准,2026-08-07,"{""上证50"": 0.049, ""沪深300"": 0.079, ""中证500"": 0.116, ""中证1000"": 0.109, ""创业板50"": 0.182, ""上证红利"": 0.0, ""全指材料"": 0.07, ""全指工业"": 0.067, ""全指消费"": 0.0, ""全指医药"": 0.004, ""全指金融"": 0.0, ""全指信息"": 0.229, ""纳斯达克100"": 0.041, ""标普500"": 0.017, ""恒生指数"": 0.001, ""恒生科技"": 0.037}",
017244,南方前瞻动力混合A,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8158,True,True,0.0,41.3,0.516,0.983,100.0,0.2763,0.3549,0.824045634050022,0.840280824923212,2.38,3354.0,False,回撤比值1.28(平滑4%)(-4%),0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.078, ""中证500"": 0.116, ""中证1000"": 0.113, ""创业板50"": 0.179, ""上证红利"": 0.0, ""全指材料"": 0.08, ""全指工业"": 0.073, ""全指消费"": 0.0, ""全指医药"": 0.016, ""全指金融"": 0.0, ""全指信息"": 0.213, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.001, ""恒生科技"": 0.033}",
012130,景顺长城先进智造混合A,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8267,True,True,0.0,34.0,0.548,1.101,100.0,0.4042,0.4992,0.8949100482667837,0.9050021939447126,12.16,5392.0,False,回撤比值1.35(平滑7%)(-7%),0.8557,标准,2026-08-07,"{""上证50"": 0.048, ""沪深300"": 0.075, ""中证500"": 0.121, ""中证1000"": 0.115, ""创业板50"": 0.17, ""上证红利"": 0.0, ""全指材料"": 0.075, ""全指工业"": 0.071, ""全指消费"": 0.0, ""全指医药"": 0.004, ""全指金融"": 0.0, ""全指信息"": 0.234, ""纳斯达克100"": 0.04, ""标普500"": 0.017, ""恒生指数"": 0.0, ""恒生科技"": 0.03}",
013247,交银瑞卓三年持有期混合,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,20.0,0.8181,False,False,20.0,60.5,0.452,0.532,100.0,0.2125,0.2678,0.7796182536200088,0.7838964458095656,5.63,3237.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.049, ""沪深300"": 0.078, ""中证500"": 0.118, ""中证1000"": 0.112, ""创业板50"": 0.173, ""上证红利"": 0.0, ""全指材料"": 0.083, ""全指工业"": 0.078, ""全指消费"": 0.0, ""全指医药"": 0.016, ""全指金融"": 0.0, ""全指信息"": 0.212, ""纳斯达克100"": 0.036, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.03}",
008633,万家科技创新混合A,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8195,True,True,0.0,16.0,0.484,1.348,100.0,0.5388,0.6461,0.9473453268977622,0.9477841158402808,2.69,1122.0,False,回撤比值1.85(平滑32%)(-32%),0.8557,标准,2026-08-07,"{""上证50"": 0.048, ""沪深300"": 0.078, ""中证500"": 0.118, ""中证1000"": 0.111, ""创业板50"": 0.178, ""上证红利"": 0.0, ""全指材料"": 0.072, ""全指工业"": 0.071, ""全指消费"": 0.0, ""全指医药"": 0.011, ""全指金融"": 0.0, ""全指信息"": 0.226, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.036}",
001039,嘉实先进制造股票,股票型,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8153,True,True,0.0,4.2,0.355,1.187,100.0,0.3574,0.538,0.871434839842036,0.9177270732777534,10.48,1898.0,False,回撤比值1.27(平滑4%)(-4%),0.8557,标准,2026-08-07,"{""上证50"": 0.057, ""沪深300"": 0.08, ""中证500"": 0.116, ""中证1000"": 0.105, ""创业板50"": 0.159, ""上证红利"": 0.0, ""全指材料"": 0.092, ""全指工业"": 0.084, ""全指消费"": 0.0, ""全指医药"": 0.03, ""全指金融"": 0.001, ""全指信息"": 0.202, ""纳斯达克100"": 0.031, ""标普500"": 0.012, ""恒生指数"": 0.001, ""恒生科技"": 0.029}",
000945,华夏医疗健康混合A,混合型-灵活,A股,全量-主池,60.0,Hold 黄灯,0.0,0.7176,True,True,0.0,4.7,0.387,1.275,100.0,0.1878,0.1526,0.757788503729706,0.6684949539271611,7.34,2187.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.066, ""沪深300"": 0.061, ""中证500"": 0.081, ""中证1000"": 0.07, ""创业板50"": 0.085, ""上证红利"": 0.025, ""全指材料"": 0.074, ""全指工业"": 0.058, ""全指消费"": 0.065, ""全指医药"": 0.176, ""全指金融"": 0.029, ""全指信息"": 0.094, ""纳斯达克100"": 0.02, ""标普500"": 0.012, ""恒生指数"": 0.026, ""恒生科技"": 0.057}",
013078,方正富邦策略轮动混合A,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8202,True,True,0.0,49.8,0.323,0.717,100.0,0.3062,0.2851,0.8422553751645458,0.7960728389644581,1.36,5840.0,False,回撤比值1.26(平滑3%)(-3%),0.8557,标准,2026-08-07,"{""上证50"": 0.046, ""沪深300"": 0.075, ""中证500"": 0.121, ""中证1000"": 0.115, ""创业板50"": 0.173, ""上证红利"": 0.0, ""全指材料"": 0.071, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.014, ""全指金融"": 0.0, ""全指信息"": 0.228, ""纳斯达克100"": 0.036, ""标普500"": 0.016, ""恒生指数"": 0.0, ""恒生科技"": 0.036}",
110013,易方达科翔混合,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8172,True,True,0.0,35.0,0.581,1.404,100.0,0.2553,0.3155,0.8108819657744625,0.8185607722685388,52.54,5061.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.048, ""沪深300"": 0.079, ""中证500"": 0.112, ""中证1000"": 0.107, ""创业板50"": 0.175, ""上证红利"": 0.0, ""全指材料"": 0.078, ""全指工业"": 0.072, ""全指消费"": 0.0, ""全指医药"": 0.009, ""全指金融"": 0.0, ""全指信息"": 0.21, ""纳斯达克100"": 0.038, ""标普500"": 0.015, ""恒生指数"": 0.009, ""恒生科技"": 0.047}",
012186,招商品质成长混合A,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.7356,True,True,0.0,47.6,0.387,0.819,83.1,0.1202,0.0992,0.6908731899956121,0.5785432207108381,6.04,4207.0,False,回撤比值1.42(平滑11%)(-11%),0.8557,标准,2026-08-07,"{""上证50"": 0.064, ""沪深300"": 0.062, ""中证500"": 0.086, ""中证1000"": 0.074, ""创业板50"": 0.092, ""上证红利"": 0.022, ""全指材料"": 0.085, ""全指工业"": 0.064, ""全指消费"": 0.054, ""全指医药"": 0.151, ""全指金融"": 0.02, ""全指信息"": 0.103, ""纳斯达克100"": 0.018, ""标普500"": 0.012, ""恒生指数"": 0.034, ""恒生科技"": 0.061}",
012098,华夏成长机会一年持有混合,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8246,True,True,0.0,2.2,0.226,1.176,100.0,0.3842,0.6123,0.8848179025888547,0.9379113646336112,7.22,3283.0,False,回撤比值1.57(平滑18%)(-18%),0.8557,标准,2026-08-07,"{""上证50"": 0.034, ""沪深300"": 0.073, ""中证500"": 0.124, ""中证1000"": 0.128, ""创业板50"": 0.176, ""上证红利"": 0.0, ""全指材料"": 0.091, ""全指工业"": 0.077, ""全指消费"": 0.0, ""全指医药"": 0.004, ""全指金融"": 0.0, ""全指信息"": 0.222, ""纳斯达克100"": 0.032, ""标普500"": 0.012, ""恒生指数"": 0.0, ""恒生科技"": 0.027}",
001216,易方达新收益混合A,混合型-灵活,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8203,False,False,0.0,48.9,0.29,0.726,100.0,0.4316,0.5661,0.9070864414216762,0.9243089074155332,24.03,4610.0,False,回撤比值1.22(平滑1%)(-1%),0.8557,标准,2026-08-07,"{""上证50"": 0.052, ""沪深300"": 0.079, ""中证500"": 0.118, ""中证1000"": 0.109, ""创业板50"": 0.175, ""上证红利"": 0.0, ""全指材料"": 0.069, ""全指工业"": 0.07, ""全指消费"": 0.0, ""全指医药"": 0.014, ""全指金融"": 0.0, ""全指信息"": 0.23, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.032}",
001267,宏利蓝筹混合,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8205,False,False,0.0,38.9,0.581,1.123,100.0,0.5005,0.6105,0.9352786309784994,0.9374725756910925,0.75,1341.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.046, ""沪深300"": 0.079, ""中证500"": 0.116, ""中证1000"": 0.11, ""创业板50"": 0.181, ""上证红利"": 0.0, ""全指材料"": 0.077, ""全指工业"": 0.069, ""全指消费"": 0.0, ""全指医药"": 0.005, ""全指金融"": 0.0, ""全指信息"": 0.224, ""纳斯达克100"": 0.041, ""标普500"": 0.017, ""恒生指数"": 0.001, ""恒生科技"": 0.034}",
013250,红土创新智能制造混合型发起式A,混合型-偏股,A股,全量-主池,60.0,Hold 黄灯,0.0,0.8207,False,False,0.0,29.5,0.548,1.246,100.0,0.54,0.8944,0.9480035103115402,0.9855199648968846,0.97,4096.0,False,回撤比值1.79(平滑29%)(-29%),0.8557,标准,2026-08-07,"{""上证50"": 0.044, ""沪深300"": 0.078, ""中证500"": 0.119, ""中证1000"": 0.115, ""创业板50"": 0.185, ""上证红利"": 0.0, ""全指材料"": 0.074, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.005, ""全指金融"": 0.0, ""全指信息"": 0.227, ""纳斯达克100"": 0.038, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.031}",
006113,汇添富创新医药混合A,混合型-偏股,A股,全量-主池,59.9,Hold 黄灯,36.1,0.6377,True,True,0.0,20.8,0.323,0.983,47.7,0.0756,0.0169,0.6256033347959632,0.3933742869679684,89.62,1961.0,False,回撤比值1.41(平滑11%)(-11%),0.8557,标准,2026-08-07,"{""上证50"": 0.072, ""沪深300"": 0.039, ""中证500"": 0.043, ""中证1000"": 0.031, ""创业板50"": 0.005, ""上证红利"": 0.056, ""全指材料"": 0.064, ""全指工业"": 0.044, ""全指消费"": 0.143, ""全指医药"": 0.272, ""全指金融"": 0.064, ""全指信息"": 0.002, ""纳斯达克100"": 0.001, ""标普500"": 0.012, ""恒生指数"": 0.065, ""恒生科技"": 0.088}",
002563,泓德泓汇混合,混合型-灵活,A股,全量-主池,59.9,Hold 黄灯,0.0,0.8202,True,True,0.0,30.2,0.452,0.981,100.0,0.2926,0.382,0.8328214129003949,0.8558578323826239,3.32,2928.0,False,回撤比值1.24(平滑2%)(-2%),0.8557,标准,2026-08-07,"{""上证50"": 0.053, ""沪深300"": 0.078, ""中证500"": 0.116, ""中证1000"": 0.107, ""创业板50"": 0.163, ""上证红利"": 0.0, ""全指材料"": 0.082, ""全指工业"": 0.076, ""全指消费"": 0.0, ""全指医药"": 0.017, ""全指金融"": 0.0, ""全指信息"": 0.216, ""纳斯达克100"": 0.038, ""标普500"": 0.016, ""恒生指数"": 0.001, ""恒生科技"": 0.037}",
000061,华夏盛世混合,混合型-偏股,A股,全量-主池,59.9,Hold 黄灯,0.0,0.8157,True,True,0.0,40.0,0.613,1.629,100.0,0.2831,0.3558,0.8279947345326898,0.8411584028082493,13.85,1269.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.049, ""沪深300"": 0.079, ""中证500"": 0.115, ""中证1000"": 0.106, ""创业板50"": 0.18, ""上证红利"": 0.0, ""全指材料"": 0.076, ""全指工业"": 0.071, ""全指消费"": 0.0, ""全指医药"": 0.014, ""全指金融"": 0.0, ""全指信息"": 0.216, ""纳斯达克100"": 0.039, ""标普500"": 0.016, ""恒生指数"": 0.002, ""恒生科技"": 0.037}",
017723,银华心质混合A,混合型-偏股,A股,全量-主池,59.9,Hold 黄灯,0.0,0.8159,True,True,0.0,4.3,0.387,1.388,100.0,0.393,0.4826,0.8887670030715226,0.8986397542781922,1.72,2831.0,False,回撤比值1.65(平滑23%)(-23%),0.8557,标准,2026-08-07,"{""上证50"": 0.042, ""沪深300"": 0.08, ""中证500"": 0.116, ""中证1000"": 0.117, ""创业板50"": 0.187, ""上证红利"": 0.0, ""全指材料"": 0.09, ""全指工业"": 0.075, ""全指消费"": 0.0, ""全指医药"": 0.009, ""全指金融"": 0.0, ""全指信息"": 0.204, ""纳斯达克100"": 0.038, ""标普500"": 0.014, ""恒生指数"": 0.0, ""恒生科技"": 0.029}",
001224,中邮新思路灵活配置混合A,混合型-灵活,A股,全量-主池,59.9,Hold 黄灯,0.0,0.8211,True,True,0.0,26.9,0.387,0.963,100.0,0.4343,0.4872,0.9089512944273804,0.8995173321632295,12.07,1555.0,False,回撤比值1.55(平滑17%)(-17%),0.8557,标准,2026-08-07,"{""上证50"": 0.041, ""沪深300"": 0.077, ""中证500"": 0.117, ""中证1000"": 0.117, ""创业板50"": 0.183, ""上证红利"": 0.0, ""全指材料"": 0.09, ""全指工业"": 0.075, ""全指消费"": 0.0, ""全指医药"": 0.005, ""全指金融"": 0.0, ""全指信息"": 0.216, ""纳斯达克100"": 0.04, ""标普500"": 0.017, ""恒生指数"": 0.0, ""恒生科技"": 0.021}",
002135,广发鑫源混合A,混合型-灵活,A股,全量-主池,59.9,Hold 黄灯,0.0,0.826,True,True,0.0,50.1,0.226,0.578,100.0,0.1833,0.2067,0.7542781921895568,0.7326678367705134,0.37,3808.0,False,回撤比值1.41(平滑10%)(-10%),0.8557,标准,2026-08-07,"{""上证50"": 0.036, ""沪深300"": 0.073, ""中证500"": 0.125, ""中证1000"": 0.128, ""创业板50"": 0.176, ""上证红利"": 0.0, ""全指材料"": 0.087, ""全指工业"": 0.08, ""全指消费"": 0.0, ""全指医药"": 0.003, ""全指金融"": 0.0, ""全指信息"": 0.227, ""纳斯达克100"": 0.03, ""标普500"": 0.014, ""恒生指数"": 0.0, ""恒生科技"": 0.022}",
012221,瑞达行业轮动混合A,混合型-偏股,A股,全量-主池,59.8,Hold 黄灯,0.0,0.816,True,True,0.0,56.5,0.419,0.606,100.0,0.3004,0.3249,0.8378674857393593,0.8242650285212813,0.79,816.0,False,经理任期2年(归因平滑8%)(-8%),0.8557,标准,2026-08-07,"{""上证50"": 0.054, ""沪深300"": 0.079, ""中证500"": 0.113, ""中证1000"": 0.107, ""创业板50"": 0.16, ""上证红利"": 0.0, ""全指材料"": 0.102, ""全指工业"": 0.079, ""全指消费"": 0.0, ""全指医药"": 0.024, ""全指金融"": 0.001, ""全指信息"": 0.194, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.003, ""恒生科技"": 0.033}",
004674,富国新机遇灵活配置混合A,混合型-灵活,A股,全量-主池,59.8,Hold 黄灯,0.0,0.8192,False,False,0.0,56.5,0.452,0.781,100.0,0.3654,0.4077,0.8758227292672225,0.8674857393593681,22.85,2631.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.046, ""沪深300"": 0.079, ""中证500"": 0.115, ""中证1000"": 0.112, ""创业板50"": 0.181, ""上证红利"": 0.0, ""全指材料"": 0.079, ""全指工业"": 0.071, ""全指消费"": 0.0, ""全指医药"": 0.006, ""全指金融"": 0.0, ""全指信息"": 0.218, ""纳斯达克100"": 0.038, ""标普500"": 0.016, ""恒生指数"": 0.001, ""恒生科技"": 0.036}",
007815,嘉实新兴科技100ETF联接A,指数型-股票,A股,全量-主池,59.8,Hold 黄灯,0.0,0.8107,True,True,0.0,26.3,0.452,1.005,100.0,0.2973,0.3009,0.8347959631417289,0.8073716542343133,0.82,939.0,True,,0.8557,标准,2026-08-07,"{""上证50"": 0.052, ""沪深300"": 0.078, ""中证500"": 0.112, ""中证1000"": 0.106, ""创业板50"": 0.165, ""上证红利"": 0.0, ""全指材料"": 0.082, ""全指工业"": 0.075, ""全指消费"": 0.0, ""全指医药"": 0.03, ""全指金融"": 0.0, ""全指信息"": 0.197, ""纳斯达克100"": 0.034, ""标普500"": 0.015, ""恒生指数"": 0.008, ""恒生科技"": 0.046}",
015035,银华核心动力精选混合A,混合型-偏股,A股,全量-主池,59.8,Hold 黄灯,0.0,0.8183,True,True,0.0,12.8,0.452,1.169,100.0,0.3032,0.3514,0.8398420359806933,0.8384159719175077,0.73,2431.0,False,回撤比值1.66(平滑23%)(-23%),0.8557,标准,2026-08-07,"{""上证50"": 0.047, ""沪深300"": 0.079, ""中证500"": 0.116, ""中证1000"": 0.112, ""创业板50"": 0.182, ""上证红利"": 0.0, ""全指材料"": 0.086, ""全指工业"": 0.073, ""全指消费"": 0.0, ""全指医药"": 0.01, ""全指金融"": 0.0, ""全指信息"": 0.215, ""纳斯达克100"": 0.037, ""标普500"": 0.014, ""恒生指数"": 0.0, ""恒生科技"": 0.027}",
011599,国联安匠心科技1个月滚动持有混合,混合型-偏股,A股,全量-主池,59.8,Hold 黄灯,0.0,0.8352,True,True,0.0,2.2,0.323,1.247,100.0,1.0132,1.2036,0.9975866608161474,0.9971478718736287,1.42,4556.0,False,回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,"{""上证50"": 0.052, ""沪深300"": 0.073, ""中证500"": 0.127, ""中证1000"": 0.114, ""创业板50"": 0.165, ""上证红利"": 0.0, ""全指材料"": 0.06, ""全指工业"": 0.062, ""全指消费"": 0.0, ""全指医药"": 0.002, ""全指金融"": 0.0, ""全指信息"": 0.27, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.023}",
501201,红土创新科技创新股票(LOF)A,股票型,A股,全量-主池,59.8,Hold 黄灯,0.0,0.8212,False,False,0.0,35.6,0.581,1.253,100.0,0.5826,0.9643,0.9567792891619131,0.9890302764370338,2.81,4096.0,False,回撤比值2.05(平滑43%)(-43%),0.8557,标准,2026-08-07,"{""上证50"": 0.044, ""沪深300"": 0.077, ""中证500"": 0.12, ""中证1000"": 0.116, ""创业板50"": 0.184, ""上证红利"": 0.0, ""全指材料"": 0.073, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.006, ""全指金融"": 0.0, ""全指信息"": 0.229, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.031}",
009008,平安科技创新混合A,混合型-偏股,A股,全量-主池,59.8,Hold 黄灯,0.0,0.8213,False,False,0.0,49.6,0.613,1.051,100.0,0.4624,0.4899,0.9197016235190874,0.9001755155770075,5.56,2047.0,False,回撤比值1.47(平滑13%)(-13%),0.8557,标准,2026-08-07,"{""上证50"": 0.049, ""沪深300"": 0.079, ""中证500"": 0.117, ""中证1000"": 0.11, ""创业板50"": 0.182, ""上证红利"": 0.0, ""全指材料"": 0.07, ""全指工业"": 0.067, ""全指消费"": 0.0, ""全指医药"": 0.003, ""全指金融"": 0.0, ""全指信息"": 0.229, ""纳斯达克100"": 0.039, ""标普500"": 0.016, ""恒生指数"": 0.001, ""恒生科技"": 0.038}",
