date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12,pct6,pct12,pens_l,other_pen,base,S_now,S_soft,S_clean,rb
2020-03-31,161604,156,24.7,0.2824,79.6,50.0,0.0,0.2037,0.4,0.35,0.25,1.382,-0.3909,-0.2829,0.446,"回撤比值1.38∈(1.2,1.5](-50%)",0.3756,0.4798,0.49537037037037035,0.5324074074074074,"[('回撤比值1.38∈(1.2,1.5]', 0.5)]",1.0,49.34,24.7,41.9,49.3,"(1.2,1.5]"
2020-03-31,162714,157,24.6,0.2731,79.5,50.0,0.0,0.2037,0.4,0.35,0.25,1.334,-0.3772,-0.2828,0.447,"回撤比值1.33∈(1.2,1.5](-50%)",0.3573,0.4638,0.4398148148148148,0.49074074074074076,"[('回撤比值1.33∈(1.2,1.5]', 0.5)]",1.0,49.3,24.6,41.9,49.3,"(1.2,1.5]"
2020-03-31,210007,158,24.5,0.2685,81.8,46.5,0.0,0.2037,0.4,0.35,0.25,1.393,-0.4289,-0.3079,0.508,"回撤比值1.39∈(1.2,1.5](-50%)",0.0194,0.0803,0.004629629629629629,0.027777777777777776,"[('回撤比值1.39∈(1.2,1.5]', 0.5)]",1.0,48.995,24.5,41.6,49.0,"(1.2,1.5]"
2020-03-31,233010,159,24.0,0.2639,78.4,47.3,0.0,0.2037,0.4,0.35,0.25,1.278,-0.3617,-0.2831,0.458,"回撤比值1.28∈(1.2,1.5](-50%)",0.3961,0.4877,0.5416666666666666,0.5509259259259259,"[('回撤比值1.28∈(1.2,1.5]', 0.5)]",1.0,47.915000000000006,24.0,40.7,47.9,"(1.2,1.5]"
2020-03-31,200008,160,23.6,0.2569,82.2,41.0,0.0,0.2037,0.4,0.35,0.25,1.318,-0.373,-0.2831,0.419,"回撤比值1.32∈(1.2,1.5](-50%)",0.5595,0.7984,0.8981481481481481,0.9490740740740741,"[('回撤比值1.32∈(1.2,1.5]', 0.5)]",1.0,47.230000000000004,23.6,40.1,47.2,"(1.2,1.5]"
2020-03-31,470008,161,23.6,0.2569,79.3,44.2,0.0,0.2037,0.4,0.35,0.25,1.266,-0.3532,-0.2791,0.432,"回撤比值1.27∈(1.2,1.5](-50%)",0.5932,0.6775,0.9305555555555556,0.8518518518518519,"[('回撤比值1.27∈(1.2,1.5]', 0.5)]",1.0,47.19,23.6,40.1,47.2,"(1.2,1.5]"
2020-03-31,162202,162,23.4,0.25,79.6,0.0,60.0,0.2037,0.4,0.35,0.25,1.409,-0.3901,-0.2769,0.423,"回撤比值1.41∈(1.2,1.5](-50%)",0.435,0.677,0.6898148148148148,0.8472222222222222,"[('回撤比值1.41∈(1.2,1.5]', 0.5)]",1.0,46.84,23.4,39.8,46.8,"(1.2,1.5]"
2020-03-31,519983,163,23.3,0.2454,78.9,0.0,60.0,0.2037,0.4,0.35,0.25,1.403,-0.4004,-0.2854,0.469,"回撤比值1.40∈(1.2,1.5](-50%)",0.4091,0.4135,0.5787037037037037,0.3888888888888889,"[('回撤比值1.40∈(1.2,1.5]', 0.5)]",1.0,46.56,23.3,39.6,46.6,"(1.2,1.5]"
2020-03-31,161118,164,23.1,0.2407,78.1,0.0,60.0,0.2037,0.4,0.35,0.25,1.453,-0.4132,-0.2844,0.467,"回撤比值1.45∈(1.2,1.5](-50%)",0.3814,0.3785,0.5092592592592593,0.35648148148148145,"[('回撤比值1.45∈(1.2,1.5]', 0.5)]",1.0,46.239999999999995,23.1,39.3,46.2,"(1.2,1.5]"
2020-03-31,240010,165,23.0,0.2315,77.6,0.0,60.0,0.2037,0.4,0.35,0.25,1.29,-0.3734,-0.2895,0.49,"回撤比值1.29∈(1.2,1.5](-50%)",0.3901,0.4402,0.5277777777777778,0.44675925925925924,"[('回撤比值1.29∈(1.2,1.5]', 0.5)]",1.0,46.04,23.0,39.1,46.0,"(1.2,1.5]"
2020-03-31,688888,166,23.0,0.2315,81.8,38.0,0.0,0.2037,0.4,0.35,0.25,1.206,-0.3371,-0.2795,0.417,"回撤比值1.21∈(1.2,1.5](-50%)",0.3466,0.622,0.39814814814814814,0.7824074074074074,"[('回撤比值1.21∈(1.2,1.5]', 0.5)]",1.0,46.019999999999996,23.0,39.1,46.0,"(1.2,1.5]"
2020-03-31,310368,167,23.0,0.2315,81.6,37.9,0.0,0.2037,0.4,0.35,0.25,1.272,-0.3526,-0.2772,0.405,"回撤比值1.27∈(1.2,1.5](-50%)",0.4395,0.5261,0.6944444444444444,0.6296296296296297,"[('回撤比值1.27∈(1.2,1.5]', 0.5)]",1.0,45.905,23.0,39.0,45.9,"(1.2,1.5]"
2020-03-31,163818,168,22.9,0.2176,77.0,0.0,60.0,0.2037,0.4,0.35,0.25,1.333,-0.3812,-0.286,0.484,"回撤比值1.33∈(1.2,1.5](-50%)",0.6766,0.7847,0.9722222222222222,0.9444444444444444,"[('回撤比值1.33∈(1.2,1.5]', 0.5)]",1.0,45.8,22.9,38.9,45.8,"(1.2,1.5]"
2020-03-31,410009,169,22.9,0.2176,76.8,0.0,60.0,0.2037,0.4,0.35,0.25,1.241,-0.3477,-0.2802,0.461,"回撤比值1.24∈(1.2,1.5](-50%)",0.2715,0.2982,0.19444444444444445,0.2175925925925926,"[('回撤比值1.24∈(1.2,1.5]', 0.5)]",1.0,45.72,22.9,38.9,45.7,"(1.2,1.5]"
2020-03-31,000117,170,22.9,0.2176,79.6,40.1,0.0,0.2037,0.4,0.35,0.25,1.374,-0.3854,-0.2806,0.432,"回撤比值1.37∈(1.2,1.5](-50%)",0.5361,0.7079,0.875,0.8842592592592593,"[('回撤比值1.37∈(1.2,1.5]', 0.5)]",1.0,45.875,22.9,39.0,45.9,"(1.2,1.5]"
2020-03-31,110026,171,22.8,0.2083,76.6,0.0,60.0,0.2037,0.4,0.35,0.25,1.296,-0.3688,-0.2845,0.479,"回撤比值1.30∈(1.2,1.5](-50%)",0.4077,0.4757,0.5740740740740741,0.5277777777777778,"[('回撤比值1.30∈(1.2,1.5]', 0.5)]",1.0,45.64,22.8,38.8,45.6,"(1.2,1.5]"
2020-03-31,162214,172,22.7,0.2037,77.8,41.0,0.0,0.2037,0.4,0.35,0.25,1.362,-0.3845,-0.2823,0.457,"回撤比值1.36∈(1.2,1.5](-50%)",0.3495,0.3372,0.4074074074074074,0.2824074074074074,"[('回撤比值1.36∈(1.2,1.5]', 0.5)]",1.0,45.47,22.7,38.6,45.5,"(1.2,1.5]"
2020-03-31,110002,173,21.8,0.1991,78.4,34.7,0.0,0.2037,0.4,0.35,0.25,1.307,-0.372,-0.2847,0.467,"回撤比值1.31∈(1.2,1.5](-50%)",0.315,0.2658,0.28703703703703703,0.1574074074074074,"[('回撤比值1.31∈(1.2,1.5]', 0.5)]",1.0,43.505,21.8,37.0,43.5,"(1.2,1.5]"
2020-03-31,110005,174,21.6,0.1944,79.6,32.7,0.0,0.2037,0.4,0.35,0.25,1.346,-0.3781,-0.2808,0.44,"回撤比值1.35∈(1.2,1.5](-50%)",0.2338,0.2457,0.13425925925925927,0.12962962962962962,"[('回撤比值1.35∈(1.2,1.5]', 0.5)]",1.0,43.285,21.6,36.8,43.3,"(1.2,1.5]"
2020-03-31,100056,175,21.4,0.1898,83.9,26.3,0.0,0.2037,0.4,0.35,0.25,1.325,-0.3693,-0.2787,0.406,"回撤比值1.33∈(1.2,1.5](-50%)",0.0752,0.2116,0.018518518518518517,0.10185185185185185,"[('回撤比值1.33∈(1.2,1.5]', 0.5)]",1.0,42.765,21.4,36.4,42.8,"(1.2,1.5]"
2020-03-31,112002,176,21.2,0.1852,78.4,31.6,0.0,0.2037,0.4,0.35,0.25,1.313,-0.3737,-0.2847,0.467,"回撤比值1.31∈(1.2,1.5](-50%)",0.322,0.2798,0.3055555555555556,0.19444444444444445,"[('回撤比值1.31∈(1.2,1.5]', 0.5)]",1.0,42.42,21.2,36.1,42.4,"(1.2,1.5]"
2020-03-31,050024,177,16.3,0.1782,81.3,0.0,0.0,0.2037,0.4,0.35,0.25,1.356,-0.3887,-0.2867,0.456,"回撤比值1.36∈(1.2,1.5](-50%)",0.1629,0.4443,0.0787037037037037,0.4583333333333333,"[('回撤比值1.36∈(1.2,1.5]', 0.5)]",1.0,32.52,16.3,27.6,32.5,"(1.2,1.5]"
2020-03-31,240008,178,16.3,0.1782,81.7,0.0,0.0,0.2037,0.4,0.35,0.25,1.247,-0.3484,-0.2795,0.417,"回撤比值1.25∈(1.2,1.5](-50%)",0.4534,0.7235,0.7222222222222222,0.8981481481481481,"[('回撤比值1.25∈(1.2,1.5]', 0.5)]",1.0,32.68,16.3,27.8,32.7,"(1.2,1.5]"
2020-03-31,165508,179,16.2,0.1713,81.0,0.0,0.0,0.2037,0.4,0.35,0.25,1.417,-0.3968,-0.2801,0.422,"回撤比值1.42∈(1.2,1.5](-50%)",0.3864,0.5486,0.5185185185185185,0.6712962962962963,"[('回撤比值1.42∈(1.2,1.5]', 0.5)]",1.0,32.4,16.2,27.5,32.4,"(1.2,1.5]"
2020-03-31,160625,180,16.1,0.1667,80.7,0.0,0.0,0.2037,0.4,0.35,0.25,1.251,-0.3539,-0.283,0.442,"回撤比值1.25∈(1.2,1.5](-50%)",0.2963,0.1286,0.2361111111111111,0.06018518518518518,"[('回撤比值1.25∈(1.2,1.5]', 0.5)]",1.0,32.28,16.1,27.4,32.3,"(1.2,1.5]"
2020-03-31,110025,181,15.7,0.1528,78.3,0.0,0.0,0.2037,0.4,0.35,0.25,1.484,-0.4237,-0.2855,0.477,"回撤比值1.48∈(1.2,1.5](-50%)",0.2787,0.4147,0.2175925925925926,0.39351851851851855,"[('回撤比值1.48∈(1.2,1.5]', 0.5)]",1.0,31.32,15.7,26.6,31.3,"(1.2,1.5]"
2020-03-31,590007,182,15.7,0.1528,78.4,0.0,0.0,0.2037,0.4,0.35,0.25,1.267,-0.3619,-0.2855,0.474,"回撤比值1.27∈(1.2,1.5](-50%)",0.3423,0.2659,0.375,0.16203703703703703,"[('回撤比值1.27∈(1.2,1.5]', 0.5)]",1.0,31.360000000000003,15.7,26.7,31.4,"(1.2,1.5]"
2020-03-31,164809,183,15.7,0.1528,78.6,0.0,0.0,0.2037,0.4,0.35,0.25,1.254,-0.3602,-0.2871,0.48,"回撤比值1.25∈(1.2,1.5](-50%)",0.2584,0.2446,0.1574074074074074,0.125,"[('回撤比值1.25∈(1.2,1.5]', 0.5)]",1.0,31.439999999999998,15.7,26.7,31.4,"(1.2,1.5]"
2020-03-31,162711,184,15.7,0.1528,78.5,0.0,0.0,0.2037,0.4,0.35,0.25,1.288,-0.3701,-0.2872,0.481,"回撤比值1.29∈(1.2,1.5](-50%)",0.2651,0.259,0.18055555555555555,0.14351851851851852,"[('回撤比值1.29∈(1.2,1.5]', 0.5)]",1.0,31.400000000000002,15.7,26.7,31.4,"(1.2,1.5]"
2020-03-31,690003,185,15.7,0.1528,78.7,0.0,0.0,0.2037,0.4,0.35,0.25,1.238,-0.3565,-0.2879,0.48,"回撤比值1.24∈(1.2,1.5](-50%)",0.0935,0.1235,0.032407407407407406,0.046296296296296294,"[('回撤比值1.24∈(1.2,1.5]', 0.5)]",1.0,31.480000000000004,15.7,26.8,31.5,"(1.2,1.5]"
2020-03-31,630001,186,15.6,0.1343,77.9,0.0,0.0,0.2037,0.4,0.35,0.25,1.394,-0.3964,-0.2844,0.472,"回撤比值1.39∈(1.2,1.5](-50%)",0.1567,0.0125,0.07407407407407407,0.018518518518518517,"[('回撤比值1.39∈(1.2,1.5]', 0.5)]",1.0,31.160000000000004,15.6,26.5,31.2,"(1.2,1.5]"
2020-03-31,213002,187,15.6,0.1343,77.9,0.0,0.0,0.2037,0.4,0.35,0.25,1.212,-0.3414,-0.2818,0.456,"回撤比值1.21∈(1.2,1.5](-50%)",0.2961,0.2768,0.23148148148148148,0.17592592592592593,"[('回撤比值1.21∈(1.2,1.5]', 0.5)]",1.0,31.160000000000004,15.6,26.5,31.2,"(1.2,1.5]"
2020-03-31,740001,188,15.6,0.1343,78.2,0.0,0.0,0.2037,0.4,0.35,0.25,1.35,-0.3784,-0.2803,0.462,"回撤比值1.35∈(1.2,1.5](-50%)",0.3457,0.3669,0.3888888888888889,0.33796296296296297,"[('回撤比值1.35∈(1.2,1.5]', 0.5)]",1.0,31.28,15.6,26.6,31.3,"(1.2,1.5]"
2020-03-31,350002,189,15.5,0.125,77.4,0.0,0.0,0.2037,0.4,0.35,0.25,1.399,-0.3973,-0.284,0.47,"回撤比值1.40∈(1.2,1.5](-50%)",0.2598,0.3659,0.16435185185185186,0.3333333333333333,"[('回撤比值1.40∈(1.2,1.5]', 0.5)]",1.0,30.960000000000004,15.5,26.3,31.0,"(1.2,1.5]"
2020-03-31,630006,190,15.3,0.1204,76.3,0.0,0.0,0.2037,0.4,0.35,0.25,1.276,-0.3689,-0.289,0.495,"回撤比值1.28∈(1.2,1.5](-50%)",0.3449,0.4183,0.38425925925925924,0.4027777777777778,"[('回撤比值1.28∈(1.2,1.5]', 0.5)]",1.0,30.52,15.3,25.9,30.5,"(1.2,1.5]"
2020-03-31,160628,191,0.0,0.0602,84.7,31.6,0.0,0.2037,0.4,0.35,0.25,1.563,-0.4306,-0.2755,0.397,回撤比值1.56>1.5(-100%),0.1763,0.0995,0.08333333333333333,0.041666666666666664,"[('回撤比值1.56>1.5', 1.0)]",1.0,44.940000000000005,0.0,27.0,44.9,"(1.5,2.0]"
2020-03-31,375010,192,0.0,0.0602,77.1,34.7,100.0,0.2037,0.4,0.35,0.25,1.692,-0.4745,-0.2804,0.455,回撤比值1.69>1.5(-100%),0.4569,0.6831,0.7546296296296297,0.8564814814814815,"[('回撤比值1.69>1.5', 1.0)]",1.0,67.985,0.0,40.8,68.0,"(1.5,2.0]"
2020-03-31,377240,193,0.0,0.0602,76.3,56.1,100.0,0.2037,0.4,0.35,0.25,1.634,-0.4612,-0.2823,0.468,回撤比值1.63>1.5(-100%),0.4673,0.5956,0.7731481481481481,0.7453703703703703,"[('回撤比值1.63>1.5', 1.0)]",1.0,75.155,0.0,45.1,75.2,"(1.5,2.0]"
2020-03-31,000522,194,0.0,0.0602,74.7,0.0,100.0,0.2037,0.4,0.35,0.25,1.621,-0.4533,-0.2796,0.478,回撤比值1.62>1.5(-100%),0.428,0.2599,0.6574074074074074,0.1527777777777778,"[('回撤比值1.62>1.5', 1.0)]",1.0,54.88,0.0,32.9,54.9,"(1.5,2.0]"
2020-03-31,481015,195,0.0,0.0602,75.8,37.9,60.0,0.2037,0.4,0.35,0.25,1.568,-0.4506,-0.2873,0.494,回撤比值1.57>1.5(-100%),0.7636,0.8526,1.0,0.9675925925925926,"[('回撤比值1.57>1.5', 1.0)]",1.0,58.585,0.0,35.2,58.6,"(1.5,2.0]"
2020-03-31,310358,196,0.0,0.0602,76.7,31.6,30.0,0.2037,0.4,0.35,0.25,1.512,-0.4269,-0.2824,0.469,回撤比值1.51>1.5(-100%),0.4943,0.6188,0.8194444444444444,0.7731481481481481,"[('回撤比值1.51>1.5', 1.0)]",1.0,49.24,0.0,29.5,49.2,"(1.5,2.0]"
2020-03-31,000404,197,0.0,0.0602,75.8,44.2,100.0,0.2037,0.4,0.35,0.25,1.527,-0.433,-0.2835,0.481,回撤比值1.53>1.5(-100%),0.4565,0.4195,0.7453703703703703,0.4074074074074074,"[('回撤比值1.53>1.5', 1.0)]",1.0,70.78999999999999,0.0,42.5,70.8,"(1.5,2.0]"
2020-03-31,217019,198,0.0,0.0602,76.6,41.0,100.0,0.2037,0.4,0.35,0.25,1.618,-0.4602,-0.2845,0.483,回撤比值1.62>1.5(-100%),0.3566,0.3482,0.4351851851851852,0.3055555555555556,"[('回撤比值1.62>1.5', 1.0)]",1.0,69.99000000000001,0.0,42.0,70.0,"(1.5,2.0]"
2020-03-31,000697,199,0.0,0.0602,76.3,0.0,100.0,0.2037,0.4,0.35,0.25,1.618,-0.455,-0.2813,0.47,回撤比值1.62>1.5(-100%),0.4207,0.4289,0.625,0.4305555555555556,"[('回撤比值1.62>1.5', 1.0)]",1.0,55.519999999999996,0.0,33.3,55.5,"(1.5,2.0]"
2020-03-31,519120,200,0.0,0.0602,76.4,0.0,100.0,0.2037,0.4,0.35,0.25,1.597,-0.4603,-0.2883,0.505,回撤比值1.60>1.5(-100%),0.3406,0.4272,0.36574074074074076,0.42592592592592593,"[('回撤比值1.60>1.5', 1.0)]",1.0,55.56,0.0,33.3,55.6,"(1.5,2.0]"
2020-03-31,161721,201,0.0,0.0602,84.8,31.6,0.0,0.2037,0.4,0.35,0.25,1.513,-0.413,-0.273,0.389,回撤比值1.51>1.5(-100%),0.1508,0.0705,0.06481481481481481,0.023148148148148147,"[('回撤比值1.51>1.5', 1.0)]",1.0,44.980000000000004,0.0,27.0,45.0,"(1.5,2.0]"
2020-03-31,000531,202,0.0,0.0602,81.0,84.7,0.0,0.2037,0.4,0.35,0.25,1.513,-0.4191,-0.2769,0.411,回撤比值1.51>1.5(-100%),0.3775,0.3381,0.5,0.2916666666666667,"[('回撤比值1.51>1.5', 1.0)]",1.0,62.045,0.0,37.2,62.0,"(1.5,2.0]"
2020-03-31,257070,203,0.0,0.0602,75.3,31.6,100.0,0.2037,0.4,0.35,0.25,1.549,-0.4354,-0.2811,0.476,回撤比值1.55>1.5(-100%),0.3213,0.3079,0.30092592592592593,0.2361111111111111,"[('回撤比值1.55>1.5', 1.0)]",1.0,66.18,0.0,39.7,66.2,"(1.5,2.0]"
2020-03-31,290004,204,0.0,0.0602,78.7,0.0,0.0,0.2037,0.4,0.35,0.25,1.647,-0.4712,-0.2861,0.468,回撤比值1.65>1.5(-100%),0.312,0.5688,0.2777777777777778,0.7083333333333334,"[('回撤比值1.65>1.5', 1.0)]",1.0,31.480000000000004,0.0,18.9,31.5,"(1.5,2.0]"
2020-03-31,580003,205,0.0,0.0602,76.7,0.0,60.0,0.2037,0.4,0.35,0.25,1.765,-0.4968,-0.2815,0.462,回撤比值1.76>1.5(-100%),0.4898,0.5919,0.8148148148148148,0.7407407407407407,"[('回撤比值1.76>1.5', 1.0)]",1.0,45.68000000000001,0.0,27.4,45.7,"(1.5,2.0]"
2020-03-31,233008,206,0.0,0.0602,78.4,0.0,0.0,0.2037,0.4,0.35,0.25,1.602,-0.4513,-0.2818,0.453,回撤比值1.60>1.5(-100%),0.3149,0.5075,0.2824074074074074,0.5833333333333334,"[('回撤比值1.60>1.5', 1.0)]",1.0,31.360000000000003,0.0,18.8,31.4,"(1.5,2.0]"
2020-03-31,519033,207,0.0,0.0602,76.1,31.6,100.0,0.2037,0.4,0.35,0.25,1.698,-0.4722,-0.2781,0.459,回撤比值1.70>1.5(-100%),0.4988,0.7123,0.8287037037037037,0.8888888888888888,"[('回撤比值1.70>1.5', 1.0)]",1.0,66.5,0.0,39.9,66.5,"(1.5,2.0]"
2020-03-31,164304,208,0.0,0.0602,78.4,0.0,30.0,0.2037,0.4,0.35,0.25,1.686,-0.4845,-0.2874,0.483,回撤比值1.69>1.5(-100%),0.3891,0.5583,0.5231481481481481,0.7037037037037037,"[('回撤比值1.69>1.5', 1.0)]",1.0,38.86,0.0,23.3,38.9,"(1.5,2.0]"
2020-03-31,000925,209,0.0,0.0602,80.2,0.0,0.0,0.2037,0.4,0.35,0.25,1.66,-0.4636,-0.2793,0.427,回撤比值1.66>1.5(-100%),0.5044,0.6105,0.8449074074074074,0.7592592592592593,"[('回撤比值1.66>1.5', 1.0)]",1.0,32.080000000000005,0.0,19.2,32.1,"(1.5,2.0]"
2020-03-31,630011,210,0.0,0.0602,77.5,0.0,100.0,0.2037,0.4,0.35,0.25,1.793,-0.5148,-0.2871,0.487,回撤比值1.79>1.5(-100%),0.3296,0.3081,0.3194444444444444,0.24074074074074073,"[('回撤比值1.79>1.5', 1.0)]",1.0,56.0,0.0,33.6,56.0,"(1.5,2.0]"
2020-03-31,160211,211,0.0,0.0602,75.2,0.0,100.0,0.2037,0.4,0.35,0.25,1.849,-0.5282,-0.2856,0.498,回撤比值1.85>1.5(-100%),0.4559,0.5374,0.7407407407407407,0.6481481481481481,"[('回撤比值1.85>1.5', 1.0)]",1.0,55.08,0.0,33.0,55.1,"(1.5,2.0]"
2020-03-31,270025,212,0.0,0.0602,81.3,0.0,0.0,0.2037,0.4,0.35,0.25,1.619,-0.451,-0.2786,0.424,回撤比值1.62>1.5(-100%),0.4121,0.5277,0.5833333333333334,0.6342592592592593,"[('回撤比值1.62>1.5', 1.0)]",1.0,32.52,0.0,19.5,32.5,"(1.5,2.0]"
2020-03-31,519110,213,0.0,0.0602,76.9,0.0,30.0,0.2037,0.4,0.35,0.25,1.519,-0.437,-0.2877,0.496,回撤比值1.52>1.5(-100%),0.4218,0.4668,0.6296296296296297,0.49537037037037035,"[('回撤比值1.52>1.5', 1.0)]",1.0,38.260000000000005,0.0,23.0,38.3,"(1.5,2.0]"
2020-03-31,580002,214,0.0,0.0602,75.0,0.0,100.0,0.2037,0.4,0.35,0.25,1.592,-0.4553,-0.286,0.496,回撤比值1.59>1.5(-100%),0.4553,0.4585,0.7361111111111112,0.4675925925925926,"[('回撤比值1.59>1.5', 1.0)]",1.0,55.0,0.0,33.0,55.0,"(1.5,2.0]"
2020-03-31,379010,215,0.0,0.0602,76.3,41.0,100.0,0.2037,0.4,0.35,0.25,1.57,-0.4449,-0.2833,0.471,回撤比值1.57>1.5(-100%),0.3997,0.5085,0.5509259259259259,0.5879629629629629,"[('回撤比值1.57>1.5', 1.0)]",1.0,69.87,0.0,41.9,69.9,"(1.5,2.0]"
2020-06-30,000423,0,78.6,1.0,46.6,100.0,100.0,0.4848,0.4,0.35,0.25,0.94,-0.2691,-0.2861,0.482,,0.0873,0.1091,0.12037037037037036,0.06944444444444445,[],1.0,78.64,78.6,78.6,78.6,≤1.0
2020-06-30,000595,1,78.1,0.9907,45.2,100.0,100.0,0.4848,0.4,0.35,0.25,1.064,-0.3086,-0.2901,0.49,,0.2628,0.3928,0.5555555555555556,0.625,[],1.0,78.08,78.1,78.1,78.1,"(1.0,1.2]"
2020-06-30,160916,2,78.1,0.9907,45.2,100.0,100.0,0.4848,0.4,0.35,0.25,0.828,-0.2395,-0.2891,0.485,,0.2017,0.1961,0.3611111111111111,0.18981481481481483,[],1.0,78.08,78.1,78.1,78.1,≤1.0
2020-06-30,000362,3,78.1,0.9907,45.2,100.0,100.0,0.4848,0.4,0.35,0.25,1.055,-0.3248,-0.3079,0.578,,0.1266,0.2667,0.19444444444444445,0.2916666666666667,[],1.0,78.08,78.1,78.1,78.1,"(1.0,1.2]"
2020-06-30,000523,4,78.0,0.9815,45.1,100.0,100.0,0.4848,0.4,0.35,0.25,1.13,-0.3366,-0.2978,0.55,,0.0654,0.1753,0.07407407407407407,0.1574074074074074,[],1.0,78.04,78.0,78.0,78.0,"(1.0,1.2]"
2020-06-30,000259,5,77.9,0.9769,44.8,100.0,100.0,0.4848,0.4,0.35,0.25,0.954,-0.2858,-0.2997,0.536,,0.2722,0.3706,0.5879629629629629,0.5509259259259259,[],1.0,77.92,77.9,77.9,77.9,≤1.0
2020-06-30,000339,6,77.1,0.9699,42.8,100.0,100.0,0.4848,0.4,0.35,0.25,0.769,-0.2287,-0.2973,0.55,,0.1097,0.2543,0.1712962962962963,0.27546296296296297,[],1.0,77.12,77.1,77.1,77.1,≤1.0
2020-06-30,240020,7,77.1,0.9699,42.7,100.0,100.0,0.4848,0.4,0.35,0.25,1.146,-0.338,-0.2949,0.532,,0.0937,0.2802,0.1388888888888889,0.3333333333333333,[],1.0,77.08,77.1,77.1,77.1,"(1.0,1.2]"
2020-06-30,000220,8,76.2,0.963,40.6,100.0,100.0,0.4848,0.4,0.35,0.25,0.966,-0.2898,-0.2999,0.558,,0.1101,0.3227,0.17592592592592593,0.42592592592592593,[],1.0,76.24000000000001,76.2,76.2,76.2,≤1.0
2020-06-30,000684,9,71.3,0.9583,41.6,84.7,100.0,0.4848,0.4,0.35,0.25,0.721,-0.2265,-0.3142,0.604,,0.2836,0.5023,0.6342592592592593,0.7731481481481481,[],1.0,71.285,71.3,71.3,71.3,≤1.0
2020-06-30,000746,10,70.7,0.9537,43.3,81.2,100.0,0.4848,0.4,0.35,0.25,1.195,-0.3428,-0.2867,0.496,,0.4515,0.4871,0.9212962962962963,0.7546296296296297,[],1.0,70.74,70.7,70.7,70.7,"(1.0,1.2]"
2020-06-30,320022,11,70.3,0.9491,46.0,77.0,100.0,0.4848,0.4,0.35,0.25,0.84,-0.2447,-0.2912,0.49,,0.2323,0.387,0.49074074074074076,0.6134259259259259,[],1.0,70.35,70.4,70.4,70.4,≤1.0
2020-06-30,519991,12,69.7,0.9444,45.3,75.9,100.0,0.4848,0.4,0.35,0.25,0.929,-0.2677,-0.2882,0.477,,0.2926,0.3754,0.6759259259259259,0.5694444444444444,[],1.0,69.685,69.7,69.7,69.7,≤1.0
2020-06-30,200007,13,69.0,0.9398,44.2,75.3,100.0,0.4848,0.4,0.35,0.25,0.979,-0.2977,-0.3042,0.562,,0.2158,0.3304,0.44675925925925924,0.4398148148148148,[],1.0,69.035,69.0,69.0,69.0,≤1.0
2020-06-30,000534,14,68.7,0.9352,45.8,72.5,100.0,0.4848,0.4,0.35,0.25,0.987,-0.2979,-0.3018,0.555,,0.262,0.4779,0.5462962962962963,0.7314814814814815,[],1.0,68.695,68.7,68.7,68.7,≤1.0
2020-06-30,519736,15,68.2,0.9282,45.6,100.0,60.0,0.4848,0.4,0.35,0.25,0.874,-0.2465,-0.2822,0.455,,0.3036,0.4044,0.7175925925925926,0.6527777777777778,[],1.0,68.24000000000001,68.2,68.2,68.2,≤1.0
2020-06-30,050022,16,68.2,0.9282,45.4,100.0,60.0,0.4848,0.4,0.35,0.25,0.899,-0.2717,-0.3023,0.542,,0.19,0.3276,0.3194444444444444,0.4351851851851852,[],1.0,68.16,68.2,68.2,68.2,≤1.0
2020-06-30,000020,17,67.8,0.9213,45.9,98.4,60.0,0.4848,0.4,0.35,0.25,1.092,-0.3246,-0.2973,0.505,,0.2711,0.3519,0.5763888888888888,0.4861111111111111,[],1.0,67.8,67.8,67.8,67.8,"(1.0,1.2]"
2020-06-30,270041,18,67.6,0.9167,43.9,100.0,60.0,0.4848,0.4,0.35,0.25,1.08,-0.3013,-0.279,0.47,,0.2833,0.1903,0.6226851851851852,0.18518518518518517,[],1.0,67.56,67.6,67.6,67.6,"(1.0,1.2]"
2020-06-30,000878,19,67.3,0.9097,43.6,99.7,60.0,0.4848,0.4,0.35,0.25,1.046,-0.3069,-0.2934,0.521,,0.1401,0.2258,0.20833333333333334,0.23148148148148148,[],1.0,67.335,67.3,67.3,67.3,"(1.0,1.2]"
2020-06-30,040025,20,67.3,0.9097,45.6,97.2,60.0,0.4848,0.4,0.35,0.25,0.81,-0.243,-0.3,0.546,,0.2244,0.5358,0.47685185185185186,0.7962962962962963,[],1.0,67.25999999999999,67.3,67.3,67.3,≤1.0
2020-06-30,000166,21,67.1,0.9028,45.2,97.3,60.0,0.4848,0.4,0.35,0.25,0.77,-0.2395,-0.3109,0.599,,0.0059,-0.1377,0.023148148148148147,0.004629629629629629,[],1.0,67.135,67.1,67.1,67.1,≤1.0
2020-06-30,100029,22,66.3,0.8981,44.1,67.6,100.0,0.4848,0.4,0.35,0.25,0.944,-0.2733,-0.2896,0.494,,0.2085,0.3932,0.39351851851851855,0.6296296296296297,[],1.0,66.3,66.3,66.3,66.3,≤1.0
2020-06-30,202213,23,66.1,0.8912,45.4,94.2,60.0,0.4848,0.4,0.35,0.25,0.459,-0.1348,-0.2938,0.505,,0.2719,0.3937,0.5833333333333334,0.6342592592592593,[],1.0,66.13,66.1,66.1,66.1,≤1.0
