date,equity,n_pos,cash,cash_ratio,crisis,cppi_hwm,cppi_locked,drawdown
2023-07-25,158468.90152251878,6,62472.22775946778,0.3942238960405133,False,191543.67864818504,False,-0.17267485598632504
2023-07-26,158164.9800038623,6,62476.50375041641,0.3950084509787866,False,191543.67864818504,False,-0.1742615516204561
2023-07-27,157603.14028010098,6,62480.78003404067,0.3964437505686523,False,191543.67864818504,False,-0.17719477148825058
2023-07-28,158412.53894575074,6,62485.05661036059,0.3944451432077542,False,191543.67864818504,False,-0.1729691104204354
2023-07-31,159432.67343534966,6,62497.88721746744,0.39200175140267274,False,191543.67864818504,False,-0.16764325212639775
2023-08-01,159066.19278839175,6,62502.16496471025,0.3929317969397675,False,191543.67864818504,False,-0.16955655278734527
2023-08-02,158767.7251649746,6,62506.44300474891,0.39369741513773554,False,191543.67864818504,False,-0.17111477504518002
2023-08-03,158722.02536447224,6,62510.72133760344,0.3938377247521919,False,191543.67864818504,False,-0.17135336188252648
2023-08-04,159004.54791452657,6,62514.9999632939,0.39316485461094514,False,191543.67864818504,False,-0.16987838472823857
2023-08-07,159146.34268528596,6,62527.83671893318,0.39289521621356277,False,191543.67864818504,False,-0.169138110907875
2023-08-08,159129.24568271532,6,62532.11651610764,0.3929643243630351,False,191543.67864818504,False,-0.16922736993584864
2023-08-09,158503.6074966215,6,62536.39660621826,0.3945424182698884,False,191543.67864818504,False,-0.17249366507286001
2023-08-10,158716.90792676437,6,62540.67698928508,0.39403915944571444,False,191543.67864818504,False,-0.17138007870108185
2023-08-11,157438.70866474425,6,62544.957665328155,0.3972654386953445,False,191543.67864818504,False,-0.17805322641882948
2023-08-14,157546.24184837172,6,62557.80057244629,0.3970758035133216,False,191543.67864818504,False,-0.17749182348250503
2023-08-15,156906.79652656367,6,62562.08242053475,0.3987213033818025,False,191543.67864818504,False,-0.180830202103616
2023-08-16,156125.4626926486,6,62566.364561699746,0.4007441418115699,False,191543.67864818504,False,-0.1849093439444186
2023-08-17,156812.56127562054,6,62570.646995961324,0.3990155283924255,False,191543.67864818504,False,-0.18132217997314526
2023-08-18,155669.22340866106,6,62574.929723339555,0.4019736743920702,False,191543.67864818504,False,-0.18729125123160995
2023-08-21,155164.94658670345,6,62587.77878488439,0.4033628739072935,False,191543.67864818504,False,-0.1899239500787686
2023-08-22,155813.98177392656,6,62592.06268486966,0.4017101801280303,False,191543.67864818504,False,-0.186535505250917
2023-08-23,154606.6695500373,6,62596.34687807191,0.4048748159458481,False,191543.67864818504,False,-0.19283857007879246
2023-08-24,155470.25758943427,6,62600.6313645112,0.40265342281625915,False,191543.67864818504,False,-0.18833000030770042
2023-08-25,154495.56093767338,6,62604.91614420761,0.40522145597091747,False,191543.67864818504,False,-0.19341863940370085
2023-08-28,155127.92992448332,6,62617.77136312839,0.4036524653788063,False,191543.67864818504,False,-0.1901172044971935
2023-08-29,156717.52551454748,6,62622.05731599376,0.3995855416322331,False,191543.67864818504,False,-0.18181833709899653
2023-08-30,157156.0964940157,6,62626.34356221662,0.3984977036166163,False,191543.67864818504,False,-0.17952867145947526
2023-08-31,155973.47912121736,6,62630.63010181705,0.4015466632833305,False,191543.67864818504,False,-0.18570281085757312
2023-09-01,156559.22622737082,6,62634.91693481512,0.40007170732851277,False,191543.67864818504,False,-0.18264477673038426
2023-09-04,157491.0885155808,6,62647.77831406252,0.3977861789168134,False,191543.67864818504,False,-0.1777797647666035
2023-09-05,156847.26957890383,6,62652.066320791746,0.3994463307458081,False,191543.67864818504,False,-0.18114097689963093
2023-09-06,156731.8253074513,6,62656.35462101904,0.39976791247157284,False,191543.67864818504,False,-0.18174368157914456
2023-09-07,155733.2280114828,5,77165.51092823752,0.4954980508241171,False,191543.67864818504,False,-0.18695709975622088
2023-09-08,155601.42355850802,5,77170.79261960837,0.49595171338899235,False,191543.67864818504,False,-0.1876452167116066
2023-09-11,156097.82963206834,5,77186.63877825717,0.4944760536401471,False,191543.67864818504,False,-0.18505360900591938
2023-09-12,155938.87628085207,5,77191.92191575054,0.4950139680160632,False,191543.67864818504,False,-0.18588346333647254
2023-09-13,155626.20525168697,5,77197.20541485498,0.4960424582094484,False,191543.67864818504,False,-0.18751583790175053
2023-09-14,155488.58737079037,5,77202.48927559522,0.4965154715277724,False,191543.67864818504,False,-0.1882343052605684
2023-09-15,155407.4563253469,5,77207.77349799601,0.49680868166557496,False,191543.67864818504,False,-0.1886578694628227
2023-09-18,155476.91120452655,5,77223.62725025433,0.4966887150765962,False,191543.67864818504,False,-0.18829526350438108
2023-09-19,155339.74740441196,5,77228.91291947063,0.4971613138935565,False,191543.67864818504,False,-0.18901136022489218
2023-09-20,155117.11743363037,5,77234.19895047128,0.49790893634622446,False,191543.67864818504,False,-0.19017365371509132
2023-09-21,154652.04752950254,5,77239.48534328103,0.49944043145336486,False,191543.67864818504,False,-0.19260166338583617
2023-09-22,155169.45778203965,5,77244.77209792465,0.49780912559755996,False,191543.67864818504,False,-0.1899003982948202
2023-09-25,154796.4943298655,5,77260.6334474314,0.4991110023641227,False,191543.67864818504,False,-0.19184754400490756
2023-09-26,154593.75429606187,5,77265.92164958386,0.4997997622957795,False,191543.67864818504,False,-0.19290599727903512
2023-09-27,154715.26608166535,5,77271.21021369404,0.49944140724230135,False,191543.67864818504,False,-0.1922716156776112
2023-09-28,154812.09044469934,5,77276.4991397867,0.4991632043583234,False,191543.67864818504,False,-0.19176612072357602
2023-10-09,154695.10233816813,5,77334.68130888579,0.49991680499250624,False,191543.67864818504,False,-0.19237688536669473
2023-10-10,154253.87176528346,5,77339.97457933814,0.5013810914063835,False,191543.67864818504,False,-0.19468043605549146
2023-10-11,154226.69343473582,5,77345.26821209512,0.5015037701292958,False,191543.67864818504,False,-0.19482232708911595
2023-10-12,154564.27659328328,5,77350.5622071815,0.5004426890355778,False,191543.67864818504,False,-0.19305989274030344
2023-10-13,154159.39194601213,5,77355.8565646221,0.5017913964769188,False,191543.67864818504,False,-0.19517369075300017
2023-10-16,153989.640307544,5,77371.74072408096,0.5024477008294596,False,191543.67864818504,False,-0.1960599201481238
2023-10-17,154065.0970373447,5,77377.03653111204,0.5022359899747844,False,191543.67864818504,False,-0.1956659800800764
2023-10-18,153399.58542904214,5,77382.33270062135,0.5044494252327429,False,191543.67864818504,False,-0.19914044404046083
2023-10-19,152369.05053510534,3,107809.18510597212,0.7075530412991137,False,191543.67864818504,False,-0.2045206001552946
2023-10-20,152028.45670820525,3,107816.56424252968,0.7091867310701354,False,191543.67864818504,False,-0.20629875242481266
2023-10-23,151368.94616924797,2,121685.3552160676,0.8038990710816558,False,191543.67864818504,False,-0.20974188635442992
2023-10-24,151582.2910998503,2,121693.68412470662,0.8028225674762004,False,191543.67864818504,False,-0.20862806765726383
2023-10-25,151823.37517712903,2,121702.01360342836,0.8016026086987018,False,191543.67864818504,False,-0.2073694300505301
2023-10-26,151898.02836496738,2,121710.34365227185,0.8012634855262033,False,191543.67864818504,False,-0.20697968506721753
2023-10-27,152180.19259322976,2,121718.67427127612,0.7998325682017252,False,191543.67864818504,False,-0.2055065786183191
2023-10-30,152343.97380169595,2,121743.66783888829,0.7991367482468348,False,191543.67864818504,False,-0.20465151929387637
